steps: 533
ax: -0.341675 | ay: 0.221725 | az: 0.0848236
ax: 0.329849 | ay: 0.148148 | az: -0.068512
ax: -0.0346985 | ay: -0.0307007 | az: -0.0366364
ax: -0.554153 | ay: -0.497543 | az: -0.102722
ax: -1.09114 | ay: -0.825531 | az: 0.0446777
ax: -1.15074 | ay: -1.18623 | az: -0.00230408
ax: -1.20764 | ay: -2.21211 | az: 0.265625
ax: -1.24809 | ay: -2.20284 | az: 0.24707
ax: -1.14616 | ay: -2.59082 | az: 0.664871
ax: -0.675873 | ay: -2.30574 | az: 0.73645
ax: -0.0127106 | ay: -0.15361 | az: -1.01537
ax: -0.297089 | ay: 1.49989 | az: 0.600204
ax: -1.04288 | ay: -0.530441 | az: 0.848984
ax: -1.1377 | ay: -0.772827 | az: 0.186707
ax: -0.0549622 | ay: -0.294998 | az: 0.0948639
ax: -0.346436 | ay: -0.98674 | az: -0.241196
ax: -0.0172577 | ay: -0.4245 | az: 0.0489655
ax: -0.0457306 | ay: -0.560684 | az: -0.283478
ax: 0.00927734 | ay: 0.0339661 | az: 0.0331268
ax: -0.0845184 | ay: -0.147476 | az: 0.239319
ax: -0.106979 | ay: -0.00878906 | az: 0.103394
ax: -0.0218811 | ay: -0.0280304 | az: -0.0102997
time: 9
[20210805055206.180]
> sum ax: -10.9986 | sum ay: -2.81429 | sum az: -1.177
>> avg ax: -0.219971 | avg ay: -0.0562857 | avg az: -0.02354
>>> vx: -1.07786 | vy: -0.2758 | vz: -0.115346
>>> sx: -0.480632 | sy: 0.332059 | sz: -0.164051
>>> a: 0.228275
>>> v: 1.11855
>>> s: 0.606781

steps: 542
ax: 0.00178528 | ay: -0.0592194 | az: -0.221298
ax: 0.0408783 | ay: 0.0674133 | az: -0.0557251
ax: 0.00123596 | ay: 0.104721 | az: 0.0255737
ax: -0.0353088 | ay: -0.00823975 | az: 0.134415
ax: -0.0610504 | ay: -0.11348 | az: 0.0161133
ax: -0.0189972 | ay: -0.0806122 | az: 0.00488281
ax: -0.0304718 | ay: -0.0748749 | az: 0.0103912
ax: -0.0258484 | ay: -0.0295715 | az: 0.0576782
ax: -0.0372467 | ay: -0.0157318 | az: 0.107651
ax: -0.0971069 | ay: -0.0204163 | az: 0.0803986
ax: -0.0968018 | ay: -0.0206299 | az: 0.056015
ax: -0.129211 | ay: 0.112411 | az: 0.170074
ax: -0.237152 | ay: 0.142075 | az: 0.0619507
ax: -0.343613 | ay: 0.110001 | az: -0.02005
ax: -0.36322 | ay: 0.158997 | az: 0.0514069
ax: -0.506348 | ay: 0.203522 | az: 0.169876
ax: -0.605927 | ay: 0.337387 | az: -0.0202484
ax: -1.06233 | ay: 0.345459 | az: -0.114288
ax: -1.08504 | ay: 1.11107 | az: -0.795868
ax: -0.940445 | ay: 2.30916 | az: -0.270966
ax: -1.1122 | ay: 1.0179 | az: -0.0780945
ax: -1.01692 | ay: 0.738937 | az: -0.610886
ax: -0.365707 | ay: 1.27377 | az: -0.873276
ax: 0.752853 | ay: -0.208496 | az: -0.320724
ax: -0.187729 | ay: -0.1297 | az: -0.139343
ax: 0.226791 | ay: 0.203156 | az: 0.103928
ax: 0.721954 | ay: 0.755722 | az: -0.0589294
ax: 0.777817 | ay: 0.922501 | az: -0.0374603
ax: 0.804779 | ay: 0.895676 | az: -0.045105
ax: 0.781815 | ay: 0.699463 | az: -0.031189
ax: 0.680542 | ay: 0.403641 | az: -0.035675
ax: 0.607056 | ay: 0.252319 | az: -0.0861664
ax: 0.547333 | ay: 0.185623 | az: -0.152878
ax: 0.481293 | ay: 0.113251 | az: -0.152374
ax: 0.286804 | ay: 0.120773 | az: -0.134583
ax: -0.0778656 | ay: 0.051178 | az: -0.107727
ax: -0.628906 | ay: -0.263199 | az: -0.187653
ax: -1.09467 | ay: -0.781616 | az: -0.118683
ax: -1.15578 | ay: -1.56914 | az: -0.201279
ax: -1.21248 | ay: -2.41414 | az: -0.240494
ax: -1.21425 | ay: -2.61748 | az: -0.509232
ax: -0.942551 | ay: -2.61559 | az: 0.929596
ax: -0.927048 | ay: -1.21115 | az: 0.144638
ax: 0.512238 | ay: 0.313644 | az: -0.604538
ax: -0.582748 | ay: 1.49396 | az: 1.30952
ax: -1.17383 | ay: -0.783615 | az: 0.413849
ax: -0.817261 | ay: -1.04288 | az: -0.34375
ax: 0.00299072 | ay: -0.266571 | az: -0.0166016
ax: -0.655945 | ay: -1.23114 | az: -0.26329
ax: 0.0197601 | ay: -0.425323 | az: 0.0533447
time: 10
[20210805055207.166]
> sum ax: -11.5941 | sum ay: -1.53908 | sum az: -2.94707
>> avg ax: -0.231881 | avg ay: -0.0307816 | avg az: -0.0589413
>>> vx: -1.13622 | vy: -0.150829 | vz: -0.288813
>>> sx: -0.424917 | sy: 0.401785 | sz: -0.166919
>>> a: 0.241227
>>> v: 1.18201
>>> s: 0.608151

steps: 543
ax: -0.115417 | ay: -0.330399 | az: -0.0692596
ax: 0.0630035 | ay: 0.0424042 | az: 0.155685
ax: -0.0908203 | ay: -0.0251312 | az: 0.142715
ax: -0.0463257 | ay: -0.0405731 | az: -0.0184784
ax: 0.0157471 | ay: -0.194046 | az: -0.140015
ax: -0.0037384 | ay: -0.115936 | az: -0.131134
ax: -0.0151062 | ay: 0.0270538 | az: 0.0537262
ax: -0.0548859 | ay: -0.0191803 | az: 0.171463
ax: -0.0543671 | ay: -0.0712585 | az: 0.0567017
ax: -0.0300446 | ay: -0.0428162 | az: -0.0849304
ax: -0.0292358 | ay: -0.0193939 | az: -0.0288086
ax: -0.0511932 | ay: -0.0151978 | az: 0.05336
ax: -0.101318 | ay: -0.0893097 | az: 0.100067
ax: -0.109528 | ay: 0.00575256 | az: 0.060791
ax: -0.0848389 | ay: 0.0514679 | az: 0.0680237
ax: -0.135422 | ay: 0.0267181 | az: 0.0346832
ax: -0.205231 | ay: 0.183014 | az: -0.000823975
ax: -0.348282 | ay: 0.218781 | az: -0.0948792
ax: -0.449005 | ay: 0.292618 | az: 0.202652
ax: -0.529327 | ay: 0.383301 | az: 0.266632
ax: -0.69043 | ay: 0.427597 | az: -0.0726776
ax: -1.07246 | ay: 0.586136 | az: -0.39389
ax: -1.091 | ay: 1.68633 | az: -0.863556
ax: -1.10938 | ay: 1.48393 | az: -0.0279999
ax: -1.1346 | ay: 1.30862 | az: -0.820786
ax: -0.883911 | ay: 1.06235 | az: -0.911133
ax: 0.456192 | ay: 0.92691 | az: -0.408371
ax: 0.0338898 | ay: -0.40242 | az: -0.544403
ax: 0.331223 | ay: -0.334488 | az: -0.0475311
ax: 0.67778 | ay: 0.555588 | az: 0.0471191
ax: 0.887512 | ay: 1.00398 | az: -0.1996
ax: 0.852142 | ay: 0.984528 | az: -0.146515
ax: 0.856628 | ay: 0.86705 | az: -0.0405579
ax: 0.702301 | ay: 0.445709 | az: -0.0865173
ax: 0.671204 | ay: 0.268219 | az: -0.114914
ax: 0.594055 | ay: 0.178391 | az: -0.105209
ax: 0.552689 | ay: 0.139359 | az: -0.116852
ax: 0.422165 | ay: 0.0789337 | az: -0.0713501
ax: 0.079422 | ay: -0.0457153 | az: -0.0821991
ax: -0.444931 | ay: -0.376251 | az: -0.185593
ax: -1.08015 | ay: -0.714539 | az: -0.0721436
ax: -1.13887 | ay: -1.25735 | az: -0.0762482
ax: -1.19594 | ay: -2.3613 | az: -0.10878
ax: -1.2144 | ay: -2.58005 | az: -0.600647
ax: -1.10057 | ay: -2.58461 | az: 0.726852
ax: -0.600403 | ay: -2.4422 | az: 0.670898
ax: -0.527985 | ay: -0.0583191 | az: 0.550171
ax: -0.238495 | ay: 1.53735 | az: 0.521255
ax: -0.756149 | ay: 0.52739 | az: 1.02322
ax: -1.12239 | ay: -1.70256 | az: -0.444107
time: 11
[20210805055208.171]
> sum ax: -10.6602 | sum ay: -0.52356 | sum az: -2.20389
>> avg ax: -0.213204 | avg ay: -0.0104712 | avg az: -0.0440778
>>> vx: -1.0447 | vy: -0.051309 | vz: -0.215981
>>> sx: -0.348749 | sy: 0.35214 | sz: -0.171978
>>> a: 0.217964
>>> v: 1.06803
>>> s: 0.5246

steps: 544
ax: -0.248047 | ay: -0.295151 | az: 0.316177
ax: -0.617538 | ay: -1.39365 | az: -0.60524
ax: 0.00799561 | ay: -0.401443 | az: 0.211502
ax: -0.14743 | ay: -0.489944 | az: -0.104294
ax: 0.150375 | ay: 0.121948 | az: 0.184448
ax: -0.142258 | ay: -0.0407867 | az: 0.192139
ax: -0.0350494 | ay: -0.032959 | az: -0.0313568
ax: 0.0579376 | ay: -0.204315 | az: -0.301865
ax: 0.0421753 | ay: -0.0445862 | az: -0.199738
ax: -0.0176849 | ay: 0.0458221 | az: 0.0778198
ax: -0.0262909 | ay: 0.0318451 | az: 0.168777
ax: -0.0351562 | ay: -0.111603 | az: 0.00740051
ax: -0.0270691 | ay: -0.0528717 | az: 6.10352e-05
ax: -0.0511627 | ay: -0.0223083 | az: 0.0227203
ax: -0.0463867 | ay: -0.0547028 | az: 0.0471802
ax: -0.0466766 | ay: -0.0738373 | az: 0.0708771
ax: -0.0888367 | ay: -0.03479 | az: 0.00952148
ax: -0.1138 | ay: 0.00454712 | az: -0.03508
ax: -0.171814 | ay: 0.0807037 | az: 0.140961
ax: -0.213058 | ay: 0.100769 | az: 0.132965
ax: -0.373871 | ay: 0.177582 | az: 0.001297
ax: -0.380844 | ay: 0.180023 | az: -0.0085144
ax: -0.451538 | ay: 0.274765 | az: 0.0461121
ax: -0.465652 | ay: 0.29805 | az: -0.0476227
ax: -0.697906 | ay: 0.387451 | az: -0.243576
ax: -1.08296 | ay: 0.563873 | az: -0.335464
ax: -1.09921 | ay: 1.92117 | az: -0.56282
ax: -1.11655 | ay: 1.28664 | az: 0.25386
ax: -1.08438 | ay: 1.10397 | az: -0.655807
ax: -0.837311 | ay: 1.1433 | az: -0.895615
ax: 0.623093 | ay: 0.939163 | az: -0.43576
ax: 0.0943756 | ay: -0.466263 | az: -0.468582
ax: 0.379288 | ay: -0.272659 | az: -0.0579834
ax: 0.668289 | ay: 0.711304 | az: 0.138336
ax: 0.928619 | ay: 1.07082 | az: -0.126694
ax: 0.808578 | ay: 0.997116 | az: -0.0428467
ax: 0.828537 | ay: 0.864838 | az: -0.00753784
ax: 0.65918 | ay: 0.513306 | az: -0.0018158
ax: 0.569046 | ay: 0.322983 | az: -0.0217133
ax: 0.490158 | ay: 0.222183 | az: -0.0597229
ax: 0.394623 | ay: 0.141922 | az: -0.058075
ax: 0.248703 | ay: 0.184143 | az: 0.0735931
ax: -0.103958 | ay: 0.158569 | az: 0.0828552
ax: -0.708679 | ay: -0.160538 | az: -0.0872498
ax: -1.09978 | ay: -0.689255 | az: 0.0298004
ax: -1.16501 | ay: -1.38794 | az: -0.0941925
ax: -1.22714 | ay: -2.10088 | az: -0.27002
ax: -1.27528 | ay: -2.63754 | az: -0.469055
ax: -0.0938416 | ay: -2.63548 | az: 1.16304
ax: -1.24513 | ay: -1.71004 | az: -0.00166321
time: 12
[20210805055209.161]
> sum ax: -9.58633 | sum ay: -1.46474 | sum az: -2.85846
>> avg ax: -0.191727 | avg ay: -0.0292947 | avg az: -0.0571692
>>> vx: -0.939461 | vy: -0.143544 | vz: -0.280129
>>> sx: -0.373968 | sy: 0.156826 | sz: -0.131985
>>> a: 0.202202
>>> v: 0.990789
>>> s: 0.426458

steps: 545
ax: 0.147797 | ay: 0.835175 | az: -0.693634
ax: -0.372437 | ay: 0.944855 | az: 0.934006
ax: -1.18199 | ay: -1.41957 | az: 0.0272217
ax: -0.660431 | ay: -0.696091 | az: 0.0894318
ax: -0.129837 | ay: -0.709732 | az: -0.0249786
ax: -0.487915 | ay: -0.915329 | az: -0.130417
ax: -0.0675049 | ay: -0.384842 | az: -0.0071106
ax: 0.052475 | ay: -0.140854 | az: 0.00482178
ax: -0.0569305 | ay: -0.117737 | az: 0.0422363
ax: -0.0823669 | ay: -0.0243988 | az: 0.0385742
ax: -0.0157928 | ay: -0.00558472 | az: -0.100555
ax: 0.0342255 | ay: -0.0313263 | az: -0.198746
ax: 0.0482025 | ay: 0.020462 | az: -0.0944519
ax: 0.0291595 | ay: 0.063858 | az: -0.0149689
ax: -0.0389252 | ay: -0.10553 | az: 0.102203
ax: -0.0397491 | ay: -0.131989 | az: 0.0939026
ax: -0.0518341 | ay: -0.114258 | az: 0.0486298
ax: -0.0576935 | ay: -0.0990295 | az: 0.057785
ax: -0.0490265 | ay: -0.0687408 | az: 0.0502777
ax: -0.0586243 | ay: -0.0215759 | az: 0.0608673
ax: -0.0829926 | ay: 0.0187225 | az: 0.0483093
ax: -0.0755615 | ay: -0.043808 | az: 0.0511627
ax: -0.0904694 | ay: -0.00323486 | az: 0.0498352
ax: -0.247482 | ay: 0.0933533 | az: -0.0223389
ax: -0.374634 | ay: 0.0665131 | az: -0.0968475
ax: -0.414841 | ay: 0.185028 | az: 0.0998688
ax: -0.480957 | ay: 0.210953 | az: 0.212509
ax: -0.593735 | ay: 0.291077 | az: 0.0866699
ax: -1.03494 | ay: 0.236771 | az: -0.136429
ax: -1.08458 | ay: 1.16031 | az: -0.908844
ax: -1.09872 | ay: 2.19341 | az: -0.305191
ax: -1.11813 | ay: 1.23497 | az: 0.140717
ax: -1.04272 | ay: 0.86525 | az: -0.511398
ax: -0.53775 | ay: 1.267 | az: -0.776505
ax: 0.772293 | ay: 0.0164032 | az: -0.264679
ax: -0.252075 | ay: -0.351181 | az: -0.0891724
ax: 0.252274 | ay: 0.318573 | az: 0.0571594
ax: 0.88504 | ay: 0.819641 | az: -0.0627289
ax: 0.821228 | ay: 0.961456 | az: 0.0409241
ax: 0.816452 | ay: 0.787445 | az: -0.00744629
ax: 0.827805 | ay: 0.624985 | az: -0.0407867
ax: 0.683411 | ay: 0.407166 | az: -0.0176086
ax: 0.573074 | ay: 0.301682 | az: 0.00216675
ax: 0.492142 | ay: 0.180313 | az: -0.0276794
ax: 0.404083 | ay: 0.100769 | az: -0.0502319
ax: 0.214478 | ay: 0.115585 | az: -0.0184937
ax: -0.222748 | ay: 0.00314331 | az: -0.0561981
ax: -0.934509 | ay: -0.636169 | az: -0.128082
ax: -1.11406 | ay: -1.16042 | az: -0.100052
ax: -1.17552 | ay: -1.84975 | az: -0.00982666
time: 13
[20210805055210.159]
> sum ax: -8.27336 | sum ay: 5.29372 | sum az: -2.55612
>> avg ax: -0.165467 | avg ay: 0.105874 | avg az: -0.0511224
>>> vx: -0.810789 | vy: 0.518784 | vz: -0.2505
>>> sx: -0.497552 | sy: 0.118687 | sz: -0.0653215
>>> a: 0.202983
>>> v: 0.994619
>>> s: 0.515666

steps: 546
ax: -1.22787 | ay: -2.33331 | az: -0.252945
ax: -1.25366 | ay: -2.63121 | az: 0.00730896
ax: -0.276443 | ay: -2.61432 | az: 0.58342
ax: -1.17761 | ay: -0.838837 | az: -0.513306
ax: 0.748245 | ay: 0.612244 | az: -0.67984
ax: -0.501312 | ay: 1.25099 | az: 1.32582
ax: -1.10225 | ay: -0.639908 | az: 0.278748
ax: -0.970322 | ay: -0.657715 | az: 0.0557098
ax: -0.159348 | ay: -0.343567 | az: 0.15358
ax: -0.40567 | ay: -1.06841 | az: -0.383804
ax: -0.0101166 | ay: -0.479965 | az: -0.125778
ax: 0.00106812 | ay: -0.0527649 | az: -0.0955658
ax: 0.0580597 | ay: -0.0368347 | az: 0.00773621
ax: -0.0919952 | ay: -0.172089 | az: 0.124252
ax: -0.0856628 | ay: -0.106293 | az: 0.160843
ax: -0.000991821 | ay: -0.176132 | az: 0.0474854
ax: -0.0087738 | ay: -0.235199 | az: -0.111832
ax: 0.0114594 | ay: -0.0957336 | az: 0.0583344
ax: -0.0196381 | ay: -0.106064 | az: 0.0943298
ax: -0.0108795 | ay: -0.0312042 | az: 0.0683136
ax: -0.0254669 | ay: 0.0558319 | az: -0.0294495
ax: 0.000717163 | ay: 0.0921631 | az: -0.0555573
ax: -0.000213623 | ay: -0.0145721 | az: -0.0313873
ax: -0.0630035 | ay: -0.090744 | az: 0.0164795
ax: -0.124725 | ay: -0.0615387 | az: 0.0675201
ax: -0.143097 | ay: 0.00720215 | az: 0.0493622
ax: -0.169586 | ay: 0.116043 | az: 0.128448
ax: -0.296402 | ay: 0.152084 | az: 0.0231781
ax: -0.331421 | ay: 0.116241 | az: -0.0427399
ax: -0.394547 | ay: 0.209503 | az: 0.118439
ax: -0.500443 | ay: 0.258896 | az: 0.113739
ax: -0.690094 | ay: 0.346588 | az: -0.0207672
ax: -1.07735 | ay: 0.575348 | az: -0.235764
ax: -1.09206 | ay: 1.66954 | az: -0.803848
ax: -1.10815 | ay: 1.84517 | az: -0.151978
ax: -1.13145 | ay: 1.19089 | az: -0.157867
ax: -1.02948 | ay: 1.10393 | az: -0.665268
ax: -0.127457 | ay: 1.009 | az: -0.541946
ax: 0.280487 | ay: -0.397003 | az: -0.194992
ax: 0.381851 | ay: -0.406906 | az: -0.475723
ax: 0.531784 | ay: 0.67247 | az: 0.115875
ax: 0.843246 | ay: 0.955032 | az: 0.00498962
ax: 0.764359 | ay: 0.839325 | az: -0.00372314
ax: 0.818863 | ay: 0.720154 | az: -0.0309753
ax: 0.677994 | ay: 0.425232 | az: -0.0160675
ax: 0.559631 | ay: 0.304184 | az: 0.0410156
ax: 0.469055 | ay: 0.250381 | az: 0.0197449
ax: 0.370438 | ay: 0.126144 | az: -0.0543976
ax: 0.206314 | ay: 0.206848 | az: 0.0265045
ax: -0.47998 | ay: -0.246735 | az: -0.232773
time: 14
[20210805055211.164]
> sum ax: -9.36391 | sum ay: 1.27438 | sum az: -2.21712
>> avg ax: -0.187278 | avg ay: 0.0254877 | avg az: -0.0443423
>>> vx: -0.917663 | vy: 0.12489 | vz: -0.217278
>>> sx: -0.792175 | sy: -0.650778 | sz: -0.012812
>>> a: 0.194136
>>> v: 0.951269
>>> s: 1.02529

steps: 547
ax: -0.78154 | ay: -0.568695 | az: 0.182159
ax: -1.11021 | ay: -0.860809 | az: 0.220016
ax: -1.17096 | ay: -1.63467 | az: 0.108932
ax: -1.22061 | ay: -2.53011 | az: -0.270706
ax: -1.07886 | ay: -2.61777 | az: -0.236404
ax: -0.817627 | ay: -2.61353 | az: 0.628052
ax: -0.907257 | ay: -1.61421 | az: -0.204117
ax: 0.417511 | ay: 0.0603638 | az: -0.905197
ax: -0.408417 | ay: 1.3797 | az: 0.827988
ax: -0.967941 | ay: -0.516006 | az: 0.693802
ax: -1.09148 | ay: -0.942169 | az: -0.122375
ax: -0.0949707 | ay: -0.300888 | az: 0.235733
ax: -0.214996 | ay: -0.793823 | az: -0.225983
ax: 0.0267944 | ay: -0.287323 | az: 0.0297699
ax: -0.0542755 | ay: -0.326248 | az: -0.161438
ax: 0.00950623 | ay: -0.0656891 | az: -0.0721283
ax: 0.00424194 | ay: -0.0124359 | az: 0.0153809
ax: -0.0866089 | ay: -0.0508118 | az: 0.0296173
ax: -0.00192261 | ay: 0.0112762 | az: 0.0817413
ax: -0.011261 | ay: -0.0734863 | az: -0.0471954
ax: 0.0252838 | ay: -0.135086 | az: -0.0381775
ax: 0.000152588 | ay: -0.130096 | az: 0.0813751
ax: -0.0400696 | ay: -0.111618 | az: 0.14299
ax: -0.0227051 | ay: -0.083252 | az: 0.089798
ax: -0.0141907 | ay: -0.0555725 | az: 0.0282898
ax: 0.0172577 | ay: -0.0675201 | az: -0.0833435
ax: 0.0010376 | ay: 0.13353 | az: -0.0160065
ax: -0.107285 | ay: 0.124802 | az: 0.0246277
ax: -0.157043 | ay: -0.000747681 | az: 0.00228882
ax: -0.194336 | ay: -0.0152588 | az: 0.0492554
ax: -0.237305 | ay: 0.13945 | az: 0.0245514
ax: -0.382339 | ay: 0.327042 | az: 0.082016
ax: -0.387695 | ay: 0.166687 | az: 0.172897
ax: -0.500092 | ay: 0.283737 | az: 0.168594
ax: -0.628128 | ay: 0.35408 | az: -0.206238
ax: -1.05156 | ay: 0.262604 | az: -0.373276
ax: -1.08806 | ay: 1.09813 | az: -0.770721
ax: -1.10603 | ay: 2.07854 | az: -0.242767
ax: -1.12695 | ay: 1.24644 | az: -0.208023
ax: -0.984909 | ay: 1.26614 | az: -0.675537
ax: -0.255661 | ay: 1.21017 | az: -0.890533
ax: 0.865082 | ay: 0.0867462 | az: -0.261124
ax: 0.258499 | ay: -0.874222 | az: -0.380325
ax: 0.132294 | ay: 0.300278 | az: 0.236679
ax: 0.885574 | ay: 0.976089 | az: -0.0307617
ax: 0.859726 | ay: 1.20293 | az: -0.0343323
ax: 0.751297 | ay: 1.01308 | az: -0.0966644
ax: 0.707199 | ay: 0.680115 | az: -0.0666046
ax: 0.600418 | ay: 0.318756 | az: -0.171356
ax: 0.518555 | ay: 0.207855 | az: -0.168854
time: 15
[20210805055212.164]
> sum ax: -12.2229 | sum ay: -2.3535 | sum az: -2.80363
>> avg ax: -0.244457 | avg ay: -0.04707 | avg az: -0.0560727
>>> vx: -1.19784 | vy: -0.230643 | vz: -0.274756
>>> sx: -1.02911 | sy: -1.04276 | sz: 0.00970169
>>> a: 0.255185
>>> v: 1.2504
>>> s: 1.46509

steps: 549
ax: 0.64473 | ay: 0.635025 | az: -0.0032196
ax: 0.552826 | ay: 0.285294 | az: -0.031662
ax: 0.499191 | ay: 0.211487 | az: -0.0472565
ax: 0.387177 | ay: 0.17662 | az: 0.0293884
ax: 0.210419 | ay: 0.116852 | az: 0.0717773
ax: -0.158127 | ay: -0.0206757 | az: 0.0405731
ax: -0.63533 | ay: -0.33316 | az: 0.176773
ax: -1.07881 | ay: -0.630112 | az: 0.178864
ax: -1.13464 | ay: -1.24763 | az: -0.0364685
ax: -1.1898 | ay: -2.10716 | az: -0.215958
ax: -1.23097 | ay: -2.57338 | az: -0.20079
ax: -1.1403 | ay: -2.57957 | az: 0.956497
ax: -1.21681 | ay: -2.47874 | az: -0.329697
ax: 0.329422 | ay: -0.277786 | az: -0.387741
ax: -0.216644 | ay: 1.5511 | az: 0.727112
ax: -0.777191 | ay: -0.00558472 | az: 0.7883
ax: -1.12866 | ay: -1.28398 | az: -0.037796
ax: -0.289703 | ay: -0.315231 | az: 0.243423
ax: -0.412384 | ay: -1.11601 | az: -0.332428
ax: 0.0480804 | ay: -0.345169 | az: 0.12561
ax: -0.0954132 | ay: -0.323288 | az: -0.110397
ax: 0.0448456 | ay: -0.0555267 | az: -0.0541687
ax: -0.0496674 | ay: -0.0337219 | az: 0.0375519
ax: -0.0386047 | ay: 0.0505219 | az: 0.0765991
ax: -0.0129547 | ay: -0.118301 | az: -0.0712585
ax: 0.0528412 | ay: -0.0460968 | az: -0.151947
ax: 0.02005 | ay: 0.0180969 | az: -0.0369415
ax: 0.0256958 | ay: 0.105438 | az: 0.0488129
ax: 0.0144501 | ay: 0.096756 | az: 0.0381622
ax: -0.00886536 | ay: 0.00717163 | az: -0.0595856
ax: 0.0131683 | ay: 0.0337982 | az: -0.0380402
ax: 0.00331116 | ay: 0.0140991 | az: 0.00151062
ax: -0.062912 | ay: -0.0444336 | az: 0.0699615
ax: -0.164719 | ay: -0.0681152 | az: 0.0974884
ax: -0.127701 | ay: 0.0791779 | az: 0.0844879
ax: -0.133743 | ay: 0.0570679 | az: 0.0749359
ax: -0.209564 | ay: 0.144638 | az: -0.11322
ax: -0.370392 | ay: 0.17099 | az: -0.122208
ax: -0.437988 | ay: 0.24527 | az: 0.0384979
ax: -0.574493 | ay: 0.285492 | az: 0.127014
ax: -0.661179 | ay: 0.426208 | az: 0.0518341
ax: -1.0098 | ay: 0.407669 | az: -0.133255
ax: -1.09669 | ay: 1.03049 | az: -0.572662
ax: -1.11551 | ay: 2.02858 | az: -0.451141
ax: -1.13625 | ay: 1.29518 | az: 0.0238037
ax: -0.959702 | ay: 0.991592 | az: -0.632156
ax: -0.433517 | ay: 1.00171 | az: -1.11325
ax: 0.718201 | ay: 0.0595093 | az: -0.24794
ax: 0.48703 | ay: -0.68895 | az: -0.828949
ax: 0.341827 | ay: 0.604492 | az: -0.211273
time: 16
[20210805055214.156]
> sum ax: -14.9158 | sum ay: -4.56232 | sum az: -2.46243
>> avg ax: -0.298316 | avg ay: -0.0912463 | avg az: -0.0492487
>>> vx: -1.46175 | vy: -0.447107 | vz: -0.241318
>>> sx: -0.705765 | sy: -0.816884 | sz: 0.080419
>>> a: 0.315822
>>> v: 1.54753
>>> s: 1.08253

ax: 0.436661 | ay: 0.161118 | az: -0.159103
ax: 0.328339 | ay: 0.112518 | az: -0.128754
ax: 0.00314331 | ay: 0.0810394 | az: -0.0781708
ax: -0.522324 | ay: -0.16301 | az: -0.0600281
ax: -1.07256 | ay: -0.737076 | az: -0.113373
ax: -1.12546 | ay: -1.28877 | az: -0.267776
ax: -1.17667 | ay: -2.25897 | az: -0.179199
ax: -0.939865 | ay: -2.57228 | az: -0.672577
ax: -0.992401 | ay: -2.58432 | az: 0.2043
ax: -1.03424 | ay: -2.5367 | az: 0.748383
ax: -0.553253 | ay: -1.52429 | az: 0.161636
ax: -0.641327 | ay: 1.53766 | az: 0.611298
ax: -0.611893 | ay: -0.196091 | az: 0.728729
ax: -0.903702 | ay: -0.940384 | az: -0.116638
ax: -0.265839 | ay: -0.296097 | az: -0.155426
ax: 0.0122681 | ay: -0.905975 | az: -0.841431
ax: -0.254395 | ay: -0.75238 | az: 0.280502
ax: -0.282898 | ay: -0.552902 | az: 0.146072
ax: -0.0137482 | ay: -0.13356 | az: 0.00639343
ax: -0.0491333 | ay: 0.112701 | az: 0.209488
ax: -0.0638275 | ay: 0.140198 | az: -0.00543213
ax: 0.00570679 | ay: -0.0613098 | az: -0.0664673
ax: 0.0101166 | ay: -0.178558 | az: -0.239136
ax: 0.0524597 | ay: -0.0379333 | az: -0.135239
ax: -0.0153809 | ay: 0.100235 | az: 0.0839996
ax: -0.0251923 | ay: 0.132568 | az: 0.195465
ax: -0.0226746 | ay: 0.0119781 | az: 0.0330505
ax: -0.0167084 | ay: -0.0667419 | az: -0.0608826
ax: -0.0101013 | ay: -0.0160828 | az: -0.0372467
ax: -0.0463715 | ay: -0.00688171 | az: 0.0432129
ax: -0.0664978 | ay: -0.0138397 | az: 0.0473175
ax: -0.129852 | ay: 0.0292206 | az: 0.0140381
ax: -0.113373 | ay: 0.0642242 | az: 0.0246124
ax: -0.161179 | ay: 0.196045 | az: 0.0977631
ax: -0.293365 | ay: 0.20961 | az: -0.0566254
ax: -0.472992 | ay: 0.266113 | az: 0.0411072
ax: -0.578217 | ay: 0.294907 | az: 0.161835
ax: -0.677658 | ay: 0.439774 | az: 0.0543213
ax: -0.994247 | ay: 0.5271 | az: -0.299881
ax: -1.09549 | ay: 0.827011 | az: -0.768921
ax: -1.11638 | ay: 2.00496 | az: -0.861237
ax: -1.13835 | ay: 1.21301 | az: -0.252747
ax: -1.03665 | ay: 1.29961 | az: -0.627975
ax: -0.347 | ay: 1.15024 | az: -0.756851
ax: 1.03317 | ay: 0.078537 | az: -0.402756
ax: 0.325684 | ay: -0.779892 | az: -0.0839081
ax: 0.196167 | ay: 0.525848 | az: 0.292862
ax: 1.00389 | ay: 1.11128 | az: -0.107971
ax: 0.736877 | ay: 1.16702 | az: -0.0829773
ax: 0.694595 | ay: 1.04791 | az: 0.0627289
time: 17
[20210805055213.164]
> sum ax: -14.0221 | sum ay: -3.76161 | sum az: -3.36961
>> avg ax: -0.280443 | avg ay: -0.0752322 | avg az: -0.0673923
>>> vx: -1.37417 | vy: -0.368638 | vz: -0.330222
>>> sx: -0.937757 | sy: -1.06254 | sz: -0.0611403
>>> a: 0.298077
>>> v: 1.46057
>>> s: 1.41849

steps: 549
ax: 0.798569 | ay: 1.01857 | az: -0.0106659
