ax: 0.00556946 | ay: 0.0826721 | az: -0.00746155
ax: 0.0698547 | ay: -0.0227966 | az: 0.0272827
ax: 0.130371 | ay: -0.0753021 | az: -0.00704956
ax: 0.195633 | ay: -0.134399 | az: -0.0727539
ax: 0.346146 | ay: -0.218597 | az: -0.0354767
ax: 0.41391 | ay: -0.238953 | az: 0.172653
ax: 0.509369 | ay: -0.306076 | az: 0.123276
ax: 0.849503 | ay: -0.377274 | az: -0.11264
ax: 1.05287 | ay: -0.588318 | az: -0.349274
ax: 1.06635 | ay: -1.7009 | az: -0.448563
ax: 1.08408 | ay: -1.39986 | az: 0.273972
ax: 0.785233 | ay: -1.47742 | az: -0.589157
ax: 0.67691 | ay: -0.822083 | az: -0.607391
ax: -0.101257 | ay: -0.669968 | az: -0.184647
ax: 0.165817 | ay: -0.499863 | az: -0.330139
ax: -0.352219 | ay: 0.619308 | az: 0.0720367
ax: -0.272141 | ay: -0.29866 | az: 0.215698
ax: -0.791718 | ay: -0.695297 | az: 0.139969
ax: -0.585861 | ay: -1.03142 | az: -0.265686
ax: -0.746277 | ay: -0.723053 | az: 0.0734253
ax: -0.68103 | ay: -0.425797 | az: 0.118683
time: 9
[20201117135306.496]
> sum ax: 13.0925 | sum ay: 3.37344 | sum az: -1.9171
>> avg ax: 0.261851 | avg ay: 0.0674689 | avg az: -0.038342
>>> vx: 2.56614 | vy: 0.661195 | vz: -0.375751
>>> sx: 1.87354 | sy: 2.07411 | sz: -0.106361
>>> a: 0.273108
>>> v: 2.67646
>>> s: 2.79704

ax: -0.612137 | ay: -0.19046 | az: 0.129318
ax: -0.559433 | ay: -0.143082 | az: 0.0946198
ax: -0.473602 | ay: -0.178131 | az: 0.082016
ax: -0.323792 | ay: -0.104568 | az: 0.123505
ax: -0.119171 | ay: -0.0512848 | az: 0.115662
ax: 0.164124 | ay: 0.0316772 | az: 0.0550232
ax: 0.719284 | ay: 0.443298 | az: 0.0770874
ax: 1.11743 | ay: 1.03947 | az: -0.0134277
ax: 1.17601 | ay: 1.70508 | az: 0.121262
ax: 1.22803 | ay: 2.25894 | az: 0.36084
ax: 1.12909 | ay: 2.63292 | az: -0.415695
ax: 0.355392 | ay: 2.63983 | az: 0.130234
ax: 1.24536 | ay: 2.15697 | az: -0.348251
ax: 0.141953 | ay: -1.44704 | az: -0.714569
ax: 0.304169 | ay: 0.995468 | az: 0.743973
ax: 1.15826 | ay: 1.01424 | az: 0.382645
ax: 0.45108 | ay: -0.0651093 | az: 0.0556641
ax: 0.534668 | ay: 1.08466 | az: -0.353073
ax: 0.321411 | ay: 0.543915 | az: -0.0561523
ax: 0.11084 | ay: 0.435364 | az: 0.0850525
ax: 0.154358 | ay: 0.314713 | az: -0.0319672
ax: 0.01297 | ay: -0.0423737 | az: -0.127838
ax: 0.0684204 | ay: -0.0417175 | az: -0.0207367
ax: 0.0106659 | ay: -0.0837708 | az: 0.00720215
ax: -0.00288391 | ay: -0.0336151 | az: -0.017868
ax: -0.019043 | ay: -0.0569 | az: -0.112381
ax: -0.0156708 | ay: -0.0930176 | az: -0.0738373
ax: -0.0305481 | ay: -0.155518 | az: -0.0428314
ax: 0.0140228 | ay: -0.095108 | az: 0.0349274
ax: 0.0471497 | ay: -0.00169373 | az: 0.028183
ax: 0.0147552 | ay: 0.0223541 | az: 0.0115509
ax: 0.026535 | ay: -0.0309448 | az: 0.00390625
ax: 0.0342102 | ay: -0.0111389 | az: 0.0520782
ax: 0.052948 | ay: -0.0261993 | az: 0.067749
ax: 0.0998993 | ay: -0.059082 | az: 0.0647125
ax: 0.119202 | ay: -0.115829 | az: 0.0278015
ax: 0.213379 | ay: -0.21048 | az: 0.0136108
ax: 0.365479 | ay: -0.229507 | az: 0.00904846
ax: 0.49028 | ay: -0.290649 | az: 0.151535
ax: 0.495087 | ay: -0.384872 | az: 0.134659
ax: 0.668137 | ay: -0.46962 | az: 0.0693359
ax: 1.05037 | ay: -0.684448 | az: -0.0473633
ax: 1.06363 | ay: -1.97412 | az: -0.499054
ax: 1.08009 | ay: -1.59221 | az: 0.156479
ax: 1.05838 | ay: -1.26675 | az: -0.762451
ax: 0.688217 | ay: -0.889725 | az: -0.950836
ax: 0.0493927 | ay: -0.862213 | az: -0.544174
ax: 0.379211 | ay: 0.00172424 | az: -0.393112
ax: -0.551041 | ay: 0.891708 | az: 0.12088
ax: -0.187485 | ay: -0.315292 | az: 0.115723
time: 10
[20201117135307.491]
> sum ax: 15.5191 | sum ay: 6.01585 | sum az: -1.89934
>> avg ax: 0.310382 | avg ay: 0.120317 | avg az: -0.0379868
>>> vx: 3.04174 | vy: 1.17911 | vz: -0.37227
>>> sx: 1.44591 | sy: 1.94283 | sz: 0.0554719
>>> a: 0.335046
>>> v: 3.28345
>>> s: 2.42246

ax: -0.862198 | ay: -0.706619 | az: 0.1315
ax: -0.682693 | ay: -0.914886 | az: -0.120865
ax: -0.848511 | ay: -0.892212 | az: -0.0685272
ax: -0.702469 | ay: -0.55249 | az: -0.0478058
ax: -0.647873 | ay: -0.259216 | az: -0.0548553
ax: -0.571564 | ay: -0.0645752 | az: -0.105209
ax: -0.401901 | ay: 0.0720978 | az: -0.0560455
ax: -0.26358 | ay: 0.116409 | az: -0.000686646
ax: 0.0749207 | ay: 0.196533 | az: -0.0500488
ax: 0.625839 | ay: 0.454697 | az: -0.107361
ax: 1.12247 | ay: 1.16301 | az: -0.158386
ax: 1.18839 | ay: 1.98576 | az: -0.152939
ax: 1.24472 | ay: 2.62006 | az: 0.251389
ax: 0.974304 | ay: 2.65866 | az: -0.56546
ax: 0.651337 | ay: 2.6586 | az: 0.225204
ax: 0.770844 | ay: 1.39395 | az: 0.429459
ax: 0.155533 | ay: -1.3983 | az: -0.0802307
ax: 0.995239 | ay: 1.29347 | az: 0.690277
ax: 0.952942 | ay: 1.22929 | az: 0.367233
ax: 0.240204 | ay: 0.733551 | az: -0.663467
ax: 0.761795 | ay: 0.973862 | az: -0.150208
ax: -0.143509 | ay: 0.490448 | az: 0.213486
ax: 0.292282 | ay: 0.58136 | az: 0.127319
ax: 0.00358582 | ay: 0.00794983 | az: -0.136185
ax: 0.0926971 | ay: 0.161911 | az: 0.0936127
ax: 0.0457153 | ay: -0.119553 | az: -0.100357
ax: 0.0240173 | ay: -0.020401 | az: -0.0110779
ax: -0.0067749 | ay: 0.111923 | az: -0.125549
ax: -0.0476074 | ay: 0.10704 | az: -0.0428467
ax: 0.0205994 | ay: 0.0471954 | az: 0.0290375
ax: 0.0447235 | ay: 0.0710754 | az: 0.140305
ax: 0.0561829 | ay: 0.0396423 | az: 0.143616
ax: 0.0568695 | ay: 0.00553894 | az: 0.0659027
ax: 0.0377808 | ay: 0.0176086 | az: 0.0126343
ax: 0.0345306 | ay: 0.0309906 | az: 0.0131073
ax: 0.0647125 | ay: -0.00202942 | az: 0.00334167
ax: 0.131729 | ay: 0.0329285 | az: 0.0296478
ax: 0.140305 | ay: -0.0797424 | az: 0.0285492
ax: 0.184814 | ay: -0.159256 | az: 0.062088
ax: 0.328522 | ay: -0.212357 | az: 0.0266418
ax: 0.414703 | ay: -0.231827 | az: 0.148712
ax: 0.490814 | ay: -0.323181 | az: 0.166412
ax: 0.569992 | ay: -0.351868 | az: 0.00819397
ax: 1.04665 | ay: -0.417404 | az: -0.0806732
ax: 1.05844 | ay: -1.58713 | az: -0.26239
ax: 1.07274 | ay: -1.64867 | az: 0.273499
ax: 0.894104 | ay: -1.50868 | az: -0.61174
ax: 0.848068 | ay: -0.535431 | az: -0.989807
ax: 0.165878 | ay: -1.02377 | az: -0.620667
ax: -0.353409 | ay: -0.0513306 | az: -0.51825
time: 11
[20201117135308.487]
> sum ax: 12.3469 | sum ay: 6.19464 | sum az: -2.20047
>> avg ax: 0.246938 | avg ay: 0.123893 | avg az: -0.0440094
>>> vx: 2.41999 | vy: 1.21415 | vz: -0.431292
>>> sx: 0.698934 | sy: 1.65125 | sz: -0.0325439
>>> a: 0.279758
>>> v: 2.74163
>>> s: 1.79337

ax: -0.370789 | ay: 0.976334 | az: -0.0702362
ax: -0.157272 | ay: 0.103577 | az: 0.283005
ax: -0.947113 | ay: -0.627686 | az: 0.135391
ax: -0.694321 | ay: -0.847794 | az: -0.136307
ax: -0.836166 | ay: -0.909515 | az: -0.0476532
ax: -0.728333 | ay: -0.650818 | az: -0.00680542
ax: -0.695175 | ay: -0.330643 | az: -0.0525818
ax: -0.593994 | ay: -0.155212 | az: -0.0327911
ax: -0.454285 | ay: 0.0663147 | az: 0.031723
ax: -0.297607 | ay: 0.12764 | az: 0.0854645
ax: -0.0137482 | ay: 0.201202 | az: 0.0653229
ax: 0.415512 | ay: 0.468002 | az: 0.100891
ax: 0.927811 | ay: 0.844238 | az: -0.0306549
ax: 1.16315 | ay: 1.50809 | az: -0.124649
ax: 1.22231 | ay: 2.44901 | az: 0.18605
ax: 1.13145 | ay: 2.62825 | az: -0.667923
ax: 0.650177 | ay: 2.6393 | az: 0.102356
ax: 1.10846 | ay: 2.04221 | az: 0.479156
ax: -0.171738 | ay: -1.43558 | az: -0.744141
ax: 0.435318 | ay: 0.653961 | az: 0.796616
ax: 1.09384 | ay: 1.89372 | az: 0.522354
ax: 0.292404 | ay: 0.459045 | az: 0.0802155
ax: 0.182083 | ay: 0.737885 | az: -0.395935
ax: 0.0150452 | ay: 0.517899 | az: -0.116135
ax: 0.120758 | ay: 0.415054 | az: 0.0244141
ax: 0.113861 | ay: 0.28418 | az: 0.068985
ax: 0.104019 | ay: 0.117294 | az: 0.192993
ax: 0.0805359 | ay: -0.0348816 | az: 0.0296326
ax: 0.0365601 | ay: -0.0112762 | az: 0.00987244
ax: -0.00918579 | ay: 0.0109406 | az: -0.140762
ax: -0.0383148 | ay: 0.0479126 | az: -0.178665
ax: -0.0285339 | ay: -0.110184 | az: 0.00898743
ax: 0.0109863 | ay: -0.0644684 | az: 0.181061
ax: 0.0638733 | ay: -0.0187531 | az: 0.106644
ax: 0.0463409 | ay: 0.0769196 | az: 0.00302124
ax: 0.0267334 | ay: 0.0626526 | az: -0.0135956
ax: 0.0544739 | ay: 0.0700989 | az: 0.0198517
ax: 0.0542145 | ay: 0.0675812 | az: 0.0362396
ax: 0.0826874 | ay: 0.0334625 | az: 0.0228729
ax: 0.0482178 | ay: -0.0476379 | az: 0.0134888
ax: 0.0627594 | ay: -0.134735 | az: -0.0272827
ax: 0.183197 | ay: -0.205841 | az: -0.0623627
ax: 0.300339 | ay: -0.151047 | az: 0.0352325
ax: 0.489548 | ay: -0.278351 | az: 0.236649
ax: 0.515915 | ay: -0.31691 | az: 0.133896
ax: 0.745468 | ay: -0.412064 | az: 0.0167542
ax: 1.04382 | ay: -0.49646 | az: -0.283371
ax: 1.05775 | ay: -1.46303 | az: -0.595123
ax: 1.07449 | ay: -1.49785 | az: -0.0942841
ax: 0.779221 | ay: -1.03188 | az: -0.292664
time: 12
[20201117135309.477]
> sum ax: 9.69676 | sum ay: 8.27016 | sum az: -0.104782
>> avg ax: 0.193935 | avg ay: 0.165403 | avg az: -0.00209564
>>> vx: 1.90057 | vy: 1.62095 | vz: -0.0205374
>>> sx: 0.267758 | sy: 1.68801 | sz: 0.0913932
>>> a: 0.254899
>>> v: 2.49801
>>> s: 1.71156

ax: 0.581253 | ay: -0.902954 | az: -0.413895
ax: 0.167969 | ay: -0.354935 | az: -0.451233
ax: -0.176315 | ay: -0.463959 | az: -0.148666
ax: -0.7948 | ay: 0.512589 | az: 0.0384521
ax: -0.35173 | ay: -0.128738 | az: 0.171173
ax: -0.721924 | ay: -0.678619 | az: 0.0895081
ax: -0.696289 | ay: -0.955444 | az: 0.0142517
ax: -0.706894 | ay: -0.62149 | az: 0.203506
ax: -0.617279 | ay: -0.43396 | az: 0.194183
ax: -0.60939 | ay: -0.289566 | az: 0.208466
ax: -0.522507 | ay: -0.122543 | az: 0.199692
ax: -0.416245 | ay: -0.0482025 | az: 0.264648
ax: -0.264999 | ay: -0.00613403 | az: 0.29776
ax: 0.0274963 | ay: -0.0334625 | az: 0.301819
ax: 0.580734 | ay: 0.18898 | az: 0.281616
ax: 1.11639 | ay: 0.672852 | az: 0.070816
ax: 1.1799 | ay: 1.49155 | az: 0.00897217
ax: 1.24001 | ay: 2.59428 | az: 0.0889893
ax: 1.19038 | ay: 2.65196 | az: -0.351868
ax: 0.745682 | ay: 2.67006 | az: 0.0199585
ax: 0.543045 | ay: 2.40836 | az: 0.296188
ax: 0.22142 | ay: -1.39449 | az: -0.761414
ax: 0.277786 | ay: 0.0787506 | az: 1.25279
ax: 0.772415 | ay: 1.04932 | az: 0.2323
ax: 0.360077 | ay: 0.0519714 | az: -0.244629
ax: 0.54628 | ay: 1.43361 | az: -0.214111
ax: 0.247223 | ay: 0.349045 | az: -0.0799561
ax: 0.108734 | ay: 0.455246 | az: 0.0866241
ax: 0.154587 | ay: 0.333344 | az: -0.131958
ax: 0.0107727 | ay: 0.037796 | az: -0.143387
ax: 0.0191498 | ay: 0.0678406 | az: -0.0442657
ax: 0.0525818 | ay: 0.0292511 | az: -0.0139008
ax: -0.0171051 | ay: 0.0864563 | az: -0.0301208
ax: 0.00257874 | ay: 0.0931549 | az: -0.0220795
ax: 0.00796509 | ay: 0.108154 | az: -0.14357
ax: -0.0134125 | ay: 0.0146332 | az: -0.067276
ax: 0.0112305 | ay: -0.0149078 | az: 0.0466614
ax: 0.0227203 | ay: -0.00827026 | az: -0.0245667
ax: 0.0103455 | ay: -0.040802 | az: -0.0599213
ax: 0.0122528 | ay: 0.0177307 | az: -0.062027
ax: 0.0269318 | ay: 0.0442657 | az: -0.0285034
ax: 0.0657501 | ay: 0.0714874 | az: -0.0171204
ax: 0.0665741 | ay: 0.0160828 | az: -0.0237885
ax: 0.0976105 | ay: -0.0235901 | az: -0.00204468
ax: 0.190918 | ay: -0.134613 | az: -0.0903625
ax: 0.351334 | ay: -0.211975 | az: 0.0561218
ax: 0.441757 | ay: -0.221283 | az: 0.256668
ax: 0.473892 | ay: -0.300323 | az: 0.0899353
ax: 0.70549 | ay: -0.356293 | az: -0.187607
ax: 1.03641 | ay: -0.478851 | az: -0.323074
time: 13
[20201117135310.473]
> sum ax: 7.75876 | sum ay: 9.30336 | sum az: 0.689758
>> avg ax: 0.155175 | avg ay: 0.186067 | avg az: 0.0137952
>>> vx: 1.52072 | vy: 1.82346 | vz: 0.135193
>>> sx: 0.335946 | sy: 1.01578 | sz: 0.155665
>>> a: 0.242674
>>> v: 2.3782
>>> s: 1.08116

ax: 1.05063 | ay: -1.66077 | az: -0.527252
ax: 1.06886 | ay: -1.51001 | az: 0.147415
ax: 0.810349 | ay: -1.2198 | az: -0.359879
ax: 0.858948 | ay: -0.801575 | az: -0.735565
ax: -0.145645 | ay: -0.186295 | az: -0.787811
ax: -0.00663757 | ay: -0.388428 | az: -0.280838
ax: -0.69194 | ay: 0.675262 | az: 0.0319824
ax: -0.372147 | ay: 0.00642395 | az: 0.160477
ax: -0.902344 | ay: -0.492523 | az: -0.0761414
ax: -0.725433 | ay: -0.952805 | az: -0.285904
ax: -0.927231 | ay: -0.709808 | az: 0.0505676
ax: -0.764252 | ay: -0.486679 | az: -0.0275574
ax: -0.713501 | ay: -0.260757 | az: 0.0471649
ax: -0.609818 | ay: -0.124619 | az: 0.0190582
ax: -0.494476 | ay: 0.00419617 | az: 0.0900116
ax: -0.326965 | ay: 0.0315399 | az: 0.152664
ax: -0.102798 | ay: 0.0534058 | az: 0.110062
ax: 0.354889 | ay: 0.303635 | az: 0.11824
ax: 0.949753 | ay: 0.782242 | az: 0.0454865
ax: 1.17097 | ay: 1.48009 | az: -0.122879
ax: 1.23453 | ay: 2.33522 | az: 0.423462
ax: 1.27968 | ay: 2.42873 | az: -0.238358
ax: 0.707169 | ay: 2.65756 | az: -0.159531
ax: 0.679626 | ay: 2.63438 | az: 0.572906
ax: 0.999161 | ay: -0.321442 | az: 0.530075
ax: -0.651306 | ay: -1.43857 | az: 0.493179
ax: 0.929291 | ay: 1.06274 | az: 1.2
ax: 0.888794 | ay: 0.438705 | az: 0.588547
ax: 0.343796 | ay: 1.09186 | az: -0.456024
ax: 0.864944 | ay: 1.23708 | az: -0.0584412
ax: -0.13472 | ay: 0.282104 | az: 0.12796
ax: 0.257416 | ay: 0.384583 | az: -0.082016
ax: -0.0214691 | ay: 0.127563 | az: -0.140854
ax: 0.0643463 | ay: 0.0648041 | az: -0.0899048
ax: 0.0955048 | ay: 0.0894928 | az: 0.0418549
ax: 0.0124054 | ay: -0.0232697 | az: -0.0341034
ax: -0.0367737 | ay: 0.047821 | az: -0.0397186
ax: -0.0453796 | ay: 0.0814514 | az: -0.115479
ax: -0.047287 | ay: -0.102448 | az: -0.0917664
ax: -0.0105133 | ay: -0.10733 | az: 0.0106964
ax: 0.0642548 | ay: -0.00468445 | az: 0.0917664
ax: 0.0430908 | ay: 0.0642853 | az: 0.0440521
ax: 0.044693 | ay: 0.0621796 | az: -0.0135803
ax: 0.0345612 | ay: 0.0514526 | az: -0.0128784
ax: 0.0762787 | ay: 0.0582123 | az: -0.0161438
ax: 0.0802155 | ay: -0.00352478 | az: 0.004776
ax: 0.162094 | ay: -0.0568848 | az: 0.0706787
ax: 0.321747 | ay: -0.149689 | az: -0.00387573
ax: 0.430893 | ay: -0.218719 | az: 0.107697
ax: 0.463593 | ay: -0.263 | az: 0.206772
time: 14
[20201117135311.477]
> sum ax: 8.61185 | sum ay: 7.05339 | sum az: 0.731049
>> avg ax: 0.172237 | avg ay: 0.141068 | avg az: 0.014621
>>> vx: 1.68792 | vy: 1.38246 | vz: 0.143286
>>> sx: 0.748332 | sy: 0.225177 | sz: -0.154384
>>> a: 0.223113
>>> v: 2.18651
>>> s: 0.79658

ax: 0.610596 | ay: -0.353104 | az: 0.080246
ax: 1.02405 | ay: -0.417908 | az: -0.232697
ax: 1.05074 | ay: -1.11371 | az: -0.640427
ax: 1.06628 | ay: -1.68025 | az: -0.241302
ax: 1.0854 | ay: -1.54721 | az: -0.106903
ax: 0.817261 | ay: -1.28902 | az: -0.781204
ax: 0.307098 | ay: -1.08485 | az: -0.415817
ax: 0.00320435 | ay: -0.493484 | az: -0.576263
ax: -0.845917 | ay: 0.48526 | az: -0.456223
ax: -0.050827 | ay: 0.142914 | az: 0.220322
ax: -0.777145 | ay: -0.651962 | az: 0.0628357
ax: -0.693817 | ay: -0.96022 | az: -0.220795
ax: -0.861847 | ay: -0.916733 | az: -0.0298157
ax: -0.780869 | ay: -0.542526 | az: -0.00923157
ax: -0.697449 | ay: -0.30542 | az: 0.0147247
ax: -0.627792 | ay: -0.143982 | az: 0.0315094
ax: -0.512238 | ay: -0.0384521 | az: 0.0483551
ax: -0.36615 | ay: 0.032547 | az: 0.134567
ax: -0.145294 | ay: 0.00669861 | az: 0.184799
ax: 0.382156 | ay: 0.286469 | az: 0.160156
ax: 0.881836 | ay: 0.647827 | az: 0.114441
ax: 1.15349 | ay: 1.34674 | az: -0.185806
ax: 1.2189 | ay: 2.26421 | az: 0.214127
ax: 1.26888 | ay: 2.64111 | az: -0.282791
ax: 0.695923 | ay: 2.66508 | az: 0.0923157
ax: 0.426743 | ay: 2.64671 | az: 0.167725
ax: 1.10535 | ay: -0.644714 | az: 0.314453
ax: -1.03864 | ay: -1.42088 | az: 0.458466
ax: 0.856293 | ay: 1.22685 | az: 0.741638
ax: 0.557922 | ay: 0.0112 | az: 0.0552216
ax: 0.364243 | ay: 1.50488 | az: -0.76825
ax: 0.644928 | ay: 0.584244 | az: 0.0137482
ax: 0.101013 | ay: 0.55545 | az: 0.263885
ax: 0.224335 | ay: 0.415314 | az: -0.0580139
ax: -0.0143738 | ay: 0.0322571 | az: -0.216583
ax: 0.0384979 | ay: 0.0624542 | az: -0.0282135
ax: 0.0779419 | ay: 0.0247955 | az: -0.0428314
ax: -0.00404358 | ay: 0.114349 | az: 0.0211487
ax: 0.0196381 | ay: 0.143555 | az: -0.0158386
ax: -0.00201416 | ay: 0.104584 | az: -0.10881
ax: -0.0121918 | ay: 0.0411377 | az: -0.018158
ax: -0.00215149 | ay: -0.03479 | az: 0.0137634
ax: 0.0058136 | ay: -0.0943298 | az: 0.00798035
ax: 0.0316772 | ay: -0.0600128 | az: -0.0245361
ax: 0.0336609 | ay: 0.0307617 | az: 0.00997925
ax: 0.057312 | ay: 0.0379639 | az: -0.0281525
ax: 0.0981598 | ay: 0.0263062 | az: -0.0270538
ax: 0.132385 | ay: -0.0215302 | az: 0.0102234
ax: 0.192062 | ay: -0.132645 | az: 0.0149078
ax: 0.2966 | ay: -0.222412 | az: 0.0409851
time: 15
[20201117135312.471]
> sum ax: 9.39763 | sum ay: 3.91153 | sum az: -2.02319
>> avg ax: 0.187953 | avg ay: 0.0782306 | avg az: -0.0404639
>>> vx: 1.84194 | vy: 0.76666 | vz: -0.396546
>>> sx: 1.07385 | sy: -0.380493 | sz: -0.432574
>>> a: 0.207566
>>> v: 2.03414
>>> s: 1.21862

ax: 0.374405 | ay: -0.197815 | az: 0.121872
ax: 0.483612 | ay: -0.259857 | az: 0.140533
ax: 0.538681 | ay: -0.351379 | az: -0.0631714
ax: 0.949829 | ay: -0.295303 | az: -0.216522
ax: 1.05524 | ay: -1.1721 | az: -0.420959
ax: 1.07074 | ay: -1.86635 | az: -0.0339813
ax: 0.991821 | ay: -1.45332 | az: -0.322998
ax: 0.881714 | ay: -1.43759 | az: -0.846222
ax: 0.342407 | ay: -0.865189 | az: -0.520157
ax: 0.274796 | ay: -0.514267 | az: -0.489014
ax: -0.745987 | ay: 0.878403 | az: -0.496811
ax: 0.0643616 | ay: 0.0675964 | az: 0.234146
ax: -0.85257 | ay: -0.734131 | az: 0.106216
ax: -0.665146 | ay: -0.92984 | az: -0.140579
ax: -0.812851 | ay: -0.88829 | az: -0.0418854
ax: -0.749176 | ay: -0.656357 | az: -0.0518494
ax: -0.679688 | ay: -0.330536 | az: -0.0593567
ax: -0.577957 | ay: -0.146011 | az: -0.0650635
ax: -0.414322 | ay: 0.0430298 | az: 0.0162506
ax: -0.274918 | ay: 0.0527191 | az: 0.078064
ax: 0.0100403 | ay: 0.18338 | az: 0.0890045
ax: 0.482162 | ay: 0.48056 | az: 0.0884247
ax: 1.03627 | ay: 0.909119 | az: -0.0434723
ax: 1.1674 | ay: 1.58368 | az: 0.0696564
ax: 1.22693 | ay: 2.59291 | az: 0.39682
ax: 1.26926 | ay: 2.64534 | az: -0.545456
ax: 0.593628 | ay: 2.65973 | az: -0.0775909
ax: 0.531357 | ay: 2.63043 | az: 0.246414
ax: 0.956985 | ay: -1.43251 | az: 0.640762
ax: -0.838867 | ay: -1.43834 | az: 0.00209045
ax: 0.687561 | ay: 0.977829 | az: 0.551758
ax: 0.716644 | ay: 0.0978851 | az: 0.247131
ax: 0.549377 | ay: 1.43295 | az: -0.174927
ax: 0.528168 | ay: 0.923676 | az: 0.0700378
ax: -0.0618134 | ay: 0.289688 | az: 0.0995178
ax: 0.157364 | ay: 0.310013 | az: -0.1353
ax: -0.0250244 | ay: 0.15509 | az: -0.170609
ax: 0.113602 | ay: 0.142929 | az: 0.0297546
ax: 0.0776367 | ay: -0.0491791 | az: 0.0560913
ax: 0.0187225 | ay: -0.14679 | az: -0.0226593
ax: -0.0181427 | ay: 0.0370026 | az: -0.139648
ax: -0.086731 | ay: -0.0187225 | az: -0.176956
ax: -0.00299072 | ay: 0.0458984 | az: -0.0643005
ax: -0.00149536 | ay: -0.141891 | az: -0.0218353
ax: 0.0288544 | ay: -0.172119 | az: 0.0209351
ax: 0.0705566 | ay: -0.0937805 | az: 0.0286407
ax: 0.0222778 | ay: 0.0738525 | az: 0.0857391
ax: 0.0700073 | ay: 0.0872955 | az: 0.0654297
ax: 0.113556 | ay: 0.00862122 | az: 0.037674
ax: 0.0989227 | ay: -0.0916138 | az: 0.038681
time: 16
[20201117135313.471]
> sum ax: 10.7472 | sum ay: 3.62634 | sum az: -1.77968
>> avg ax: 0.214944 | avg ay: 0.0725269 | avg az: -0.0355936
>>> vx: 2.10645 | vy: 0.710763 | vz: -0.348817
>>> sx: 1.29924 | sy: -0.433509 | sz: -0.394052
>>> a: 0.229626
>>> v: 2.25033
>>> s: 1.42522

ax: 0.124619 | ay: -0.161835 | az: 0.0373688
ax: 0.240982 | ay: -0.26239 | az: -0.0478363
ax: 0.395996 | ay: -0.226517 | az: -0.0142212
ax: 0.516846 | ay: -0.245972 | az: 0.102036
ax: 0.500778 | ay: -0.3423 | az: 0.0790558
ax: 0.764282 | ay: -0.469818 | az: -0.0170135
ax: 1.05278 | ay: -0.993729 | az: -0.135513
ax: 1.06487 | ay: -2.08347 | az: -0.381683
ax: 1.08214 | ay: -1.12175 | az: 0.22258
ax: 0.937134 | ay: -1.28442 | az: -0.812103
ax: 0.75827 | ay: -1.32701 | az: -0.632355
ax: -0.0337524 | ay: -0.389557 | az: -0.37056
ax: 0.00532532 | ay: 0.695526 | az: -0.293732
ax: 0.074707 | ay: -0.247528 | az: 0.0758667
ax: -0.613297 | ay: -0.898575 | az: 0.115768
ax: -0.751709 | ay: -0.995544 | az: 0.10788
ax: -0.726624 | ay: -0.832397 | az: 0.0578461
ax: -0.671371 | ay: -0.607712 | az: 0.104202
ax: -0.635559 | ay: -0.347977 | az: 0.00947571
ax: -0.565323 | ay: -0.212372 | az: 0.0434875
ax: -0.412872 | ay: -0.041626 | az: 0.089859
ax: -0.280365 | ay: -0.0148773 | az: 0.13765
ax: -0.0355072 | ay: -0.00205994 | az: 0.121368
ax: 0.52002 | ay: 0.453629 | az: 0.1978
ax: 1.01656 | ay: 0.791962 | az: 0.060379
ax: 1.15826 | ay: 1.47536 | az: -0.0406036
ax: 1.22217 | ay: 2.36494 | az: 0.132355
ax: 1.27023 | ay: 2.66141 | az: -0.540176
ax: 0.592148 | ay: 2.68288 | az: -0.232635
ax: 1.27783 | ay: 2.66371 | az: -0.11232
ax: 0.444199 | ay: -1.07188 | az: -1.08885
ax: -0.357529 | ay: 0.163071 | az: 0.131851
ax: 1.19138 | ay: 1.24905 | az: 0.34697
ax: 0.669342 | ay: 0.474319 | az: -0.844864
ax: 0.891861 | ay: 1.62828 | az: -0.0327911
ax: 0.0214691 | ay: 0.34285 | az: 0.213928
ax: 0.147156 | ay: 0.452133 | az: 0.103043
ax: 0.0485535 | ay: 0.231232 | az: -0.191284
ax: -0.00926208 | ay: 0.0585175 | az: -0.12709
ax: 0.0903473 | ay: 0.0670013 | az: -0.0242615
ax: 0.00120544 | ay: -0.115875 | az: -0.0267792
ax: -0.0123291 | ay: 0.00691223 | az: -0.0513
ax: -0.057724 | ay: 0.119751 | az: -0.165222
ax: 0.00289917 | ay: 0.0274811 | az: -0.0911407
ax: 0.0270386 | ay: 0.122543 | az: 0.0367889
ax: 0.057663 | ay: -0.0518951 | az: 0.0991821
ax: 0.0106201 | ay: -0.0326538 | az: 0.0519409
ax: 0.00656128 | ay: -0.0776215 | az: -0.0657043
ax: 0.042923 | ay: -0.000732422 | az: -0.0530548
ax: 0.0764313 | ay: 0.0708771 | az: -0.0101929
time: 17
[20201117135314.466]
> sum ax: 13.1424 | sum ay: 4.34334 | sum az: -3.72461
>> avg ax: 0.262847 | avg ay: 0.0868668 | avg az: -0.0744922
>>> vx: 2.5759 | vy: 0.851295 | vz: -0.730023
>>> sx: 1.54119 | sy: -0.557804 | sz: -0.404846
>>> a: 0.286677
>>> v: 2.80943
>>> s: 1.68829

ax: 0.15036 | ay: 0.00608826 | az: 0.0412903
ax: 0.20546 | ay: -0.0932922 | az: 0.105148
ax: 0.275543 | ay: -0.15152 | az: 0.133759
ax: 0.390625 | ay: -0.188934 | az: 0.0559998
