steps: 0
ax: -0.0279541 | ay: 0.0189667 | az: -0.0214539
ax: 0.0181274 | ay: 0.124344 | az: 0.0945129
ax: -0.0751343 | ay: 0.0983887 | az: 0.0895386
ax: -0.0829468 | ay: 0.187103 | az: 0.0812531
ax: -0.0447235 | ay: 0.167007 | az: -0.0631561
ax: 0.0305023 | ay: 0.0907135 | az: -0.207275
ax: 0.00331116 | ay: 0.0553894 | az: -0.16037
ax: -0.0133057 | ay: 0.0673523 | az: -0.0129089
ax: -0.0172119 | ay: 0.244003 | az: 0.132309
ax: -0.00985718 | ay: 0.157516 | az: 0.0601044
ax: -0.000106812 | ay: 0.0330048 | az: -0.0914764
ax: 0.0393524 | ay: 0.0942993 | az: -0.0771332
ax: 0.0206146 | ay: 0.162552 | az: -0.0490723
ax: -0.0217438 | ay: 0.113525 | az: 0.020752
ax: -0.0310974 | ay: 0.107513 | az: 0.0216827
ax: -0.0291748 | ay: 0.135712 | az: -0.028183
ax: -0.0430145 | ay: 0.083786 | az: -0.0342712
ax: -0.0644531 | ay: 0.0722351 | az: -0.00839233
ax: -0.0909576 | ay: 0.134338 | az: 0.0106049
ax: -0.040802 | ay: 0.131012 | az: -0.0665283
ax: -0.0860138 | ay: 0.0580444 | az: -0.0957031
ax: -0.0668793 | ay: 0.0898132 | az: -0.059494
ax: -0.0854645 | ay: 0.107758 | az: -0.0370636
time: 9
[20210810071254.566]
> sum ax: -5.38391 | sum ay: -4.71774 | sum az: 1.3528
>> avg ax: -0.107678 | avg ay: -0.0943549 | avg az: 0.027056
>>> vx: -0.527623 | vy: -0.462339 | vz: 0.132574
>>> sx: -0.264821 | sy: -0.366725 | sz: 0.101057
>>> a: 0.145703
>>> v: 0.713947
>>> s: 0.463497

ax: -0.117416 | ay: 0.134521 | az: -0.0277557
ax: -0.232468 | ay: 0.156296 | az: -0.00862122
ax: -0.193939 | ay: 0.122574 | az: -0.0344238
ax: -0.235184 | ay: 0.137299 | az: -0.0769958
ax: -0.35672 | ay: 0.128372 | az: -0.116135
ax: -0.499603 | ay: 0.212936 | az: -0.131165
ax: -0.704086 | ay: 0.18956 | az: -0.0909424
ax: -0.804016 | ay: 0.497986 | az: -0.242737
ax: -0.890335 | ay: 0.790802 | az: -0.418793
ax: -0.722366 | ay: 0.777954 | az: 0.0685425
ax: -0.628326 | ay: 0.581757 | az: -0.160248
ax: -0.395172 | ay: 0.794601 | az: -0.213837
ax: -0.0808563 | ay: 0.0582275 | az: -0.486237
ax: 0.289383 | ay: -0.00447083 | az: -0.413544
ax: 0.26741 | ay: 0.0227051 | az: -0.208252
ax: 0.396729 | ay: 0.369278 | az: -0.0899048
ax: 0.521729 | ay: 0.82019 | az: -0.0631866
ax: 0.567764 | ay: 0.702072 | az: -0.0722809
ax: 0.586807 | ay: 0.532669 | az: -0.0357666
ax: 0.558029 | ay: 0.437317 | az: -0.0285645
ax: 0.513367 | ay: 0.397675 | az: -0.0144196
ax: 0.486908 | ay: 0.324554 | az: -0.12117
ax: 0.426041 | ay: 0.23465 | az: -0.149857
ax: 0.223877 | ay: 0.133636 | az: -0.187851
ax: 0.0233002 | ay: 0.0302277 | az: -0.0534515
ax: -0.191116 | ay: -0.0663452 | az: 0.00151062
ax: -0.337921 | ay: -0.112091 | az: 0.018631
ax: -0.558899 | ay: -0.343582 | az: -0.00509644
ax: -0.709351 | ay: -0.540878 | az: 0.0337982
ax: -0.723312 | ay: -0.61322 | az: 0.152756
ax: -0.774643 | ay: -0.865479 | az: 0.214081
ax: -0.778351 | ay: -0.928772 | az: 0.35083
ax: -0.662689 | ay: -0.891861 | az: 0.466751
ax: -0.487076 | ay: -1.0484 | az: 0.388428
ax: -0.363052 | ay: -1.25107 | az: 0.399979
ax: -0.29599 | ay: -1.39226 | az: 0.519302
ax: -0.224869 | ay: -1.20544 | az: 0.374084
ax: -0.209229 | ay: -0.810059 | az: 0.38385
ax: 0.0463867 | ay: 0.196518 | az: -0.207245
ax: -0.0544891 | ay: 1.58521 | az: 0.504761
ax: -0.529861 | ay: -0.25293 | az: 0.240936
ax: -0.471207 | ay: -0.263458 | az: 0.104202
ax: -0.114944 | ay: -0.0600281 | az: -0.0575256
ax: -0.220932 | ay: -0.43689 | az: -0.173172
ax: 0.0403748 | ay: -0.145508 | az: -0.0025177
ax: -0.0309143 | ay: 0.0458984 | az: 0.0639343
ax: 0.0738525 | ay: 0.127335 | az: -0.0505371
ax: -0.0552979 | ay: 0.0509949 | az: 0.0205841
ax: -0.069397 | ay: 0.124359 | az: 0.00271606
ax: -0.0230103 | ay: 0.176987 | az: -0.05867
time: 10
[20210810071255.569]
> sum ax: -8.72508 | sum ay: -0.337585 | sum az: 0.308777
>> avg ax: -0.174502 | avg ay: -0.00675171 | avg az: 0.00617554
>>> vx: -0.855058 | vy: -0.0330834 | vz: 0.0302601
>>> sx: -0.456606 | sy: 0.311086 | sz: -0.133955
>>> a: 0.174741
>>> v: 0.856233
>>> s: 0.568514

ax: -0.00265503 | ay: 0.185364 | az: -0.1203
ax: 0.0307007 | ay: 0.114746 | az: -0.185318
ax: 0.0295868 | ay: 0.109299 | az: -0.0579529
ax: -0.0154724 | ay: 0.158844 | az: 0.0607452
ax: 0.0174408 | ay: 0.151031 | az: 0.0480194
ax: 0.0241394 | ay: 0.110107 | az: -0.0216064
ax: 0.00723267 | ay: 0.117569 | az: -0.0738831
ax: 0.00794983 | ay: 0.137589 | az: -0.0406494
ax: -0.015564 | ay: 0.154694 | az: -0.0115509
ax: -0.0495148 | ay: 0.11116 | az: -0.00245667
ax: -0.0147858 | ay: 0.137497 | az: -0.0135651
ax: -0.0279541 | ay: 0.108673 | az: -0.0426178
ax: -0.0424957 | ay: 0.105194 | az: -0.0384369
ax: -0.0611725 | ay: 0.0940399 | az: -0.0400085
ax: -0.0767975 | ay: 0.111755 | az: 0.004776
ax: -0.0679321 | ay: 0.122681 | az: -0.0546265
ax: -0.0971527 | ay: 0.109619 | az: -0.0495453
ax: -0.0655518 | ay: 0.090332 | az: -0.0432129
ax: -0.110443 | ay: 0.155579 | az: -0.0655823
ax: -0.126984 | ay: 0.123962 | az: -0.0791779
ax: -0.173599 | ay: 0.164017 | az: -0.0310974
ax: -0.246246 | ay: 0.140411 | az: -0.0363007
ax: -0.317825 | ay: 0.152313 | az: -0.102798
ax: -0.481613 | ay: 0.167938 | az: -0.115814
ax: -0.708542 | ay: 0.179047 | az: -0.141571
ax: -0.950439 | ay: 0.273529 | az: -0.232407
ax: -1.00209 | ay: 0.891693 | az: -0.53627
ax: -0.712234 | ay: 0.764969 | az: -0.0923157
ax: -0.624832 | ay: 0.703751 | az: -0.100555
ax: -0.236649 | ay: 0.82637 | az: -0.330002
ax: -0.0982208 | ay: 0.0138245 | az: -0.393295
ax: 0.209076 | ay: 0.116058 | az: -0.4328
ax: 0.630905 | ay: 0.118912 | az: -0.396149
ax: 0.310669 | ay: -0.0475616 | az: -0.153183
ax: 0.521164 | ay: 0.50705 | az: -0.0224304
ax: 0.556381 | ay: 0.79512 | az: -0.0529938
ax: 0.607391 | ay: 0.661179 | az: -0.0861664
ax: 0.598434 | ay: 0.578537 | az: -0.0457306
ax: 0.523544 | ay: 0.491898 | az: 0.0118713
ax: 0.487869 | ay: 0.384766 | az: -0.017746
ax: 0.394394 | ay: 0.327881 | az: -0.112778
ax: 0.233398 | ay: 0.215179 | az: -0.146606
ax: 0.00556946 | ay: 0.176926 | az: 0.0669098
ax: -0.215271 | ay: -0.0680695 | az: 0.00364685
ax: -0.478287 | ay: -0.388931 | az: -0.0846252
ax: -0.504501 | ay: -0.759445 | az: -0.202026
ax: -0.516144 | ay: -0.695618 | az: -0.163879
ax: -0.476089 | ay: -0.740845 | az: -0.0775146
ax: -0.5392 | ay: -0.654099 | az: 0.0196838
ax: -0.613541 | ay: -0.680542 | az: 0.199188
time: 11
[20210810071256.569]
> sum ax: -4.47395 | sum ay: 7.12599 | sum az: -4.63271
>> avg ax: -0.0894791 | avg ay: 0.14252 | avg az: -0.0926541
>>> vx: -0.438447 | vy: 0.698347 | vz: -0.454005
>>> sx: -0.196049 | sy: 0.485339 | sz: -0.212509
>>> a: 0.192102
>>> v: 0.9413
>>> s: 0.564933

ax: -0.567917 | ay: -0.568909 | az: 0.513458
ax: -0.482559 | ay: -0.5159 | az: 0.627075
ax: -0.414429 | ay: -0.605942 | az: 0.593323
ax: -0.337067 | ay: -0.979736 | az: 0.476868
ax: -0.309891 | ay: -1.49699 | az: 0.425537
ax: -0.256683 | ay: -0.929245 | az: 0.248215
ax: -0.142593 | ay: -0.926224 | az: 0.154434
ax: -0.0807037 | ay: 0.796677 | az: -0.0687561
ax: -0.286987 | ay: 0.53717 | az: 0.229828
ax: -0.488235 | ay: -0.608826 | az: 0.0545197
ax: -0.321518 | ay: -0.157501 | az: -0.126846
ax: -0.13269 | ay: -0.230209 | az: 0.0872803
ax: -0.0501862 | ay: -0.287567 | az: -0.0397034
ax: 0.0765228 | ay: -0.125412 | az: 0.0752106
ax: 0.0547791 | ay: 0.164932 | az: 0.0176392
ax: 0.0207062 | ay: 0.105103 | az: -0.0235748
ax: -0.116409 | ay: 0.0143127 | az: -0.0225983
ax: -0.0583954 | ay: 0.14473 | az: -0.0566101
ax: 0.0415039 | ay: 0.223709 | az: -0.182114
ax: -0.00408936 | ay: 0.0522461 | az: -0.21106
ax: -0.00712585 | ay: 0.142059 | az: -0.0367279
ax: -0.0499115 | ay: 0.18927 | az: 0.0747528
ax: -0.0359344 | ay: 0.105072 | az: 0.0246582
ax: 0.0192108 | ay: 0.0645905 | az: -0.0554657
ax: 0.0241699 | ay: 0.0859222 | az: -0.072113
ax: 0.0144043 | ay: 0.166901 | az: -0.0301056
ax: -0.0197296 | ay: 0.0888977 | az: 0.00953674
ax: -0.00411987 | ay: 0.0736237 | az: -0.0380096
ax: 0.0126495 | ay: 0.0805206 | az: -0.0327606
ax: 0.00415039 | ay: 0.098053 | az: -0.0159607
ax: -0.0292358 | ay: 0.100647 | az: -0.0140381
ax: -0.0172729 | ay: 0.0605927 | az: -0.0503082
ax: -0.0427246 | ay: 0.0616302 | az: -0.0509491
ax: -0.0417175 | ay: 0.0990295 | az: -0.0354004
ax: -0.0703888 | ay: 0.122055 | az: -0.0257263
ax: -0.054657 | ay: 0.11026 | az: -0.024826
ax: -0.108444 | ay: 0.138062 | az: -0.0186157
ax: -0.134369 | ay: 0.079483 | az: -0.0235291
ax: -0.136841 | ay: 0.125137 | az: -0.0327606
ax: -0.151138 | ay: 0.0946655 | az: -0.0274811
ax: -0.159195 | ay: 0.0755463 | az: -0.0507812
ax: -0.219147 | ay: 0.0830231 | az: -0.0749054
ax: -0.321136 | ay: 0.0848999 | az: -0.134003
ax: -0.444611 | ay: 0.14537 | az: -0.198135
ax: -0.616577 | ay: 0.313522 | az: -0.231552
ax: -0.701035 | ay: 0.496536 | az: -0.222046
ax: -0.63237 | ay: 0.740845 | az: -0.280045
ax: -0.548386 | ay: 0.605835 | az: 0.0108337
ax: -0.526535 | ay: 0.517578 | az: 0.119705
ax: -0.264359 | ay: 0.361282 | az: -0.255341
time: 12
[20210810071257.568]
> sum ax: -9.11922 | sum ay: 0.117325 | sum az: 0.980026
>> avg ax: -0.182384 | avg ay: 0.0023465 | avg az: 0.0196005
>>> vx: -0.893683 | vy: 0.0114978 | vz: 0.0960425
>>> sx: -0.409067 | sy: -0.388682 | sz: 0.239227
>>> a: 0.18345
>>> v: 0.898903
>>> s: 0.612894

ax: -0.242538 | ay: 0.0858765 | az: -0.378082
ax: 0.0265961 | ay: 0.223953 | az: -0.49353
ax: 0.477142 | ay: 0.300568 | az: -0.428696
ax: 0.224945 | ay: 0.14296 | az: -0.146881
ax: 0.410721 | ay: 0.440338 | az: -0.106873
ax: 0.505875 | ay: 0.828278 | az: -0.032135
ax: 0.59137 | ay: 0.669144 | az: -0.0153961
ax: 0.573929 | ay: 0.436493 | az: -0.0829468
ax: 0.487656 | ay: 0.221542 | az: -0.0995483
ax: 0.435959 | ay: 0.259064 | az: -0.115555
ax: 0.426331 | ay: 0.456055 | az: -0.162292
ax: 0.229004 | ay: 0.273026 | az: -0.149399
ax: 0.0829315 | ay: 0.184052 | az: -0.048233
ax: -0.219116 | ay: -0.0740662 | az: -0.0974731
ax: -0.439545 | ay: -0.253632 | az: 0.0253448
ax: -0.559311 | ay: -0.478287 | az: 0.0115814
ax: -0.593552 | ay: -0.484512 | az: -0.0106506
ax: -0.552414 | ay: -0.687164 | az: -0.0624542
ax: -0.571304 | ay: -0.749222 | az: 0.0618134
ax: -0.586441 | ay: -0.800018 | az: 0.168503
ax: -0.518356 | ay: -0.766754 | az: 0.222687
ax: -0.420593 | ay: -0.851013 | az: 0.221802
ax: -0.305237 | ay: -0.897415 | az: 0.250137
ax: -0.25296 | ay: -0.969498 | az: 0.299438
ax: -0.23111 | ay: -1.06595 | az: 0.317245
ax: -0.214172 | ay: -1.00224 | az: 0.252029
ax: -0.22963 | ay: -0.709213 | az: -0.00668335
ax: -0.0626526 | ay: -0.834579 | az: 0.231339
ax: -0.0779266 | ay: 0.265167 | az: 0.175674
ax: -0.00384521 | ay: 1.1198 | az: 0.300217
ax: -0.335938 | ay: 0.0366669 | az: 0.0240631
ax: -0.428329 | ay: -0.128586 | az: 0.0702972
ax: -0.116043 | ay: -0.103729 | az: -0.331436
ax: -0.285065 | ay: -0.453354 | az: -0.276047
ax: 0.0020752 | ay: -0.0218964 | az: -0.0171204
ax: 0.0104675 | ay: 0.139221 | az: 0.0791168
ax: 0.032959 | ay: 0.0936737 | az: -0.0220642
ax: 0.018219 | ay: 0.0573425 | az: 0.00648499
ax: -0.0821075 | ay: -0.0145721 | az: 0.0118713
ax: -0.0213776 | ay: 0.133072 | az: -0.030899
ax: 0.00773621 | ay: 0.106018 | az: -0.147476
ax: 0.0153046 | ay: 0.128281 | az: -0.111038
ax: 0.0059967 | ay: 0.153076 | az: 0.00837708
ax: 0.00108337 | ay: 0.129425 | az: -0.00192261
ax: 0.0195923 | ay: 0.14534 | az: -0.094635
ax: 0.0295258 | ay: 0.132034 | az: -0.0908661
ax: 0.0141449 | ay: 0.113495 | az: -0.0672913
ax: 0.00579834 | ay: 0.121567 | az: -0.0171967
ax: 0.000244141 | ay: 0.156784 | az: -0.0379181
ax: 0.00942993 | ay: 0.171753 | az: -0.0350189
time: 13
[20210810071258.562]
> sum ax: -2.70453 | sum ay: -3.62164 | sum az: -0.979736
>> avg ax: -0.0540906 | avg ay: -0.0724329 | avg az: -0.0195947
>>> vx: -0.265044 | vy: -0.354921 | vz: -0.0960141
>>> sx: -0.0404107 | sy: -0.149382 | sz: -0.109562
>>> a: 0.0925001
>>> v: 0.45325
>>> s: 0.18961

ax: -0.0254822 | ay: 0.069519 | az: -0.0192566
ax: -0.0648041 | ay: 0.0995026 | az: 0.0212708
ax: -0.0271301 | ay: 0.156723 | az: 0.0139465
ax: -0.0279694 | ay: 0.149475 | az: -0.0288239
ax: -0.0273743 | ay: 0.0724335 | az: -0.0679626
ax: -0.0230865 | ay: 0.0852203 | az: -0.0555573
ax: -0.0453949 | ay: 0.13974 | az: -0.0471649
ax: -0.0420532 | ay: 0.145828 | az: -0.0329132
ax: -0.0713043 | ay: 0.0388947 | az: -0.0573425
ax: -0.125931 | ay: 0.016571 | az: -0.0339203
ax: -0.171906 | ay: 0.12854 | az: -0.0335541
ax: -0.209579 | ay: 0.14212 | az: -0.00701904
ax: -0.266647 | ay: 0.116745 | az: -0.0539093
ax: -0.38266 | ay: 0.156952 | az: -0.118698
ax: -0.486816 | ay: 0.191956 | az: -0.161453
ax: -0.644424 | ay: 0.194168 | az: -0.114639
ax: -0.876953 | ay: 0.408432 | az: -0.142929
ax: -0.780457 | ay: 0.748886 | az: -0.322952
ax: -0.59462 | ay: 1.02017 | az: -0.273895
ax: -0.612167 | ay: 0.623413 | az: 0.00814819
ax: -0.441727 | ay: 0.636688 | az: -0.235916
ax: -0.224625 | ay: 0.0117645 | az: -0.413651
ax: 0.021225 | ay: 0.0488586 | az: -0.477783
ax: 0.515625 | ay: 0.117737 | az: -0.414886
ax: 0.151688 | ay: 0.207413 | az: -0.215317
ax: 0.577637 | ay: 0.63649 | az: -0.243896
ax: 0.533707 | ay: 0.830704 | az: -0.0869141
ax: 0.629913 | ay: 0.51619 | az: -0.0900421
ax: 0.651947 | ay: 0.434418 | az: -0.0820618
ax: 0.594223 | ay: 0.390106 | az: -0.0683136
ax: 0.571823 | ay: 0.39502 | az: -0.0357819
ax: 0.502716 | ay: 0.352997 | az: -0.0798645
ax: 0.352493 | ay: 0.292374 | az: -0.0899658
ax: 0.127029 | ay: 0.168564 | az: 0.00283813
ax: -0.0799255 | ay: 0.0978546 | az: 0.0244904
ax: -0.337509 | ay: 0.0200195 | az: 0.0953522
ax: -0.574432 | ay: -0.322632 | az: -0.0634308
ax: -0.750366 | ay: -0.566254 | az: -0.144714
ax: -0.846954 | ay: -0.628189 | az: 0.0122375
ax: -0.824051 | ay: -0.916672 | az: -0.0634308
ax: -0.860703 | ay: -1.18025 | az: -0.0402679
ax: -0.736084 | ay: -1.25607 | az: 0.263657
ax: -0.544846 | ay: -1.39191 | az: 0.562317
ax: -0.46936 | ay: -1.59239 | az: 0.562851
ax: -0.247116 | ay: -1.07056 | az: 0.447006
ax: -0.217606 | ay: -1.24425 | az: 0.199081
ax: -0.320175 | ay: -0.521652 | az: 0.354263
ax: -0.178192 | ay: 1.6104 | az: -0.0328369
ax: -0.573654 | ay: -0.740326 | az: 0.335175
ax: -0.237106 | ay: -0.337509 | az: -0.303619
time: 14
[20210810071259.560]
> sum ax: -8.74117 | sum ay: -0.295776 | sum az: -1.85205
>> avg ax: -0.174823 | avg ay: -0.00591553 | avg az: -0.037041
>>> vx: -0.856634 | vy: -0.0289861 | vz: -0.181501
>>> sx: -0.332401 | sy: 0.397588 | sz: -0.211109
>>> a: 0.178802
>>> v: 0.876131
>>> s: 0.559583

ax: -0.152557 | ay: 0.00549316 | az: 0.13002
ax: 0.0135193 | ay: -0.365265 | az: -0.156204
ax: 3.05176e-05 | ay: -0.17717 | az: -0.1017
ax: 0.0421753 | ay: 0.180695 | az: 0.0772858
ax: -0.0165863 | ay: 0.231644 | az: 0.136429
ax: -0.0679779 | ay: 0.203949 | az: 0.0833435
ax: -0.0895386 | ay: 0.0126495 | az: -0.019165
ax: 0.0149231 | ay: 0.118469 | az: -0.217804
ax: 0.010025 | ay: 0.153946 | az: -0.12384
ax: -0.0736389 | ay: 0.213501 | az: 0.0913696
ax: -0.0254669 | ay: 0.0352783 | az: 0.0189209
ax: -0.00930786 | ay: 0.0577393 | az: -0.0191803
ax: 0.015976 | ay: 0.038208 | az: -0.0412445
ax: 0.0122986 | ay: 0.0496674 | az: -0.0223083
ax: -0.0152283 | ay: 0.0907288 | az: -0.0271606
ax: -0.0377045 | ay: 0.0878601 | az: -0.0400696
ax: -0.0224609 | ay: 0.113342 | az: -0.0326996
ax: -0.0452423 | ay: 0.117966 | az: -0.0329895
ax: -0.052536 | ay: 0.12088 | az: -0.0258636
ax: -0.0596161 | ay: 0.108475 | az: -0.0180969
ax: -0.0704041 | ay: 0.124741 | az: -0.00344849
ax: -0.10788 | ay: 0.0699921 | az: -0.0117798
ax: -0.0640717 | ay: 0.113846 | az: -0.0557098
ax: -0.0912781 | ay: 0.113937 | az: -0.0293732
ax: -0.102188 | ay: 0.176544 | az: 0.0217896
ax: -0.144333 | ay: 0.190216 | az: -0.0154724
ax: -0.190598 | ay: 0.159821 | az: -0.019455
ax: -0.201736 | ay: 0.196457 | az: -0.0192261
ax: -0.226349 | ay: 0.18927 | az: -0.0425262
ax: -0.29776 | ay: 0.163666 | az: -0.154938
ax: -0.433746 | ay: 0.160736 | az: -0.194702
ax: -0.838165 | ay: 0.11702 | az: -0.271088
ax: -1.0023 | ay: 0.643295 | az: -0.403839
ax: -0.811935 | ay: 1.41499 | az: -0.370392
ax: -0.87616 | ay: 0.578278 | az: 0.0728149
ax: -0.476837 | ay: 0.570236 | az: -0.419754
ax: -0.350571 | ay: 0.265259 | az: -0.398575
ax: 0.0552368 | ay: 0.286407 | az: -0.521286
ax: 0.581146 | ay: 0.197754 | az: -0.374863
ax: 0.210541 | ay: 0.229828 | az: -0.147675
ax: 0.528839 | ay: 0.136337 | az: -0.162827
ax: 0.498459 | ay: 0.711578 | az: -0.00854492
ax: 0.58046 | ay: 0.675293 | az: -0.0977478
ax: 0.595566 | ay: 0.508148 | az: -0.113556
ax: 0.576172 | ay: 0.36235 | az: -0.0997162
ax: 0.539124 | ay: 0.324173 | az: -0.0488129
ax: 0.453888 | ay: 0.304153 | az: 0.0211639
ax: 0.348389 | ay: 0.288086 | az: 0.039856
ax: 0.128204 | ay: 0.211166 | az: 0.0598755
ax: -0.0759735 | ay: 0.176132 | az: 0.13205
time: 15
[20210810071300.567]
> sum ax: -1.82518 | sum ay: 11.0578 | sum az: -3.97871
>> avg ax: -0.0365036 | avg ay: 0.221155 | avg az: -0.0795743
>>> vx: -0.178868 | vy: 1.08366 | vz: -0.389914
>>> sx: -0.203094 | sy: 0.358864 | sz: -0.137199
>>> a: 0.237853
>>> v: 1.16548
>>> s: 0.434574

ax: -0.242905 | ay: -0.0918732 | az: 0.0160217
ax: -0.43219 | ay: -0.208267 | az: -0.0686646
ax: -0.54718 | ay: -0.465042 | az: -0.209564
ax: -0.655151 | ay: -0.567947 | az: -0.252258
ax: -0.715073 | ay: -0.732422 | az: -0.212646
ax: -0.782593 | ay: -0.904129 | az: -0.0703583
ax: -0.755722 | ay: -1.07262 | az: 0.0310059
ax: -0.623871 | ay: -1.22154 | az: 0.283295
ax: -0.342972 | ay: -1.21761 | az: 0.40657
ax: -0.258698 | ay: -1.11317 | az: 0.48819
ax: -0.195206 | ay: -1.00276 | az: 0.462463
ax: -0.153244 | ay: -0.938568 | az: 0.317291
ax: -0.0675659 | ay: -0.921143 | az: 0.308243
ax: -0.00708008 | ay: 0.0626984 | az: -0.196579
ax: -0.0133972 | ay: 1.80226 | az: -0.105667
ax: -0.521744 | ay: -0.303574 | az: 0.41362
ax: -0.307724 | ay: 0.0025177 | az: -0.229401
ax: -0.179611 | ay: -0.135529 | az: -0.0483398
ax: -0.248276 | ay: -0.394913 | az: -0.0338135
ax: -0.020813 | ay: -0.040329 | az: 0.109955
ax: -0.0278473 | ay: 0.130783 | az: 0.0039978
ax: -0.00898743 | ay: 0.144592 | az: -0.0962219
ax: -0.0443878 | ay: 0.13826 | az: 0.00740051
ax: -0.0633545 | ay: 0.169601 | az: -0.0102844
ax: -0.0120239 | ay: 0.208084 | az: -0.0766449
ax: -0.00292969 | ay: 0.149521 | az: -0.147217
ax: 0.0178375 | ay: 0.253677 | az: -0.0507202
ax: -0.0168457 | ay: 0.210297 | az: -0.0186157
ax: -0.00157166 | ay: 0.171082 | az: -0.0388184
ax: 0.00375366 | ay: 0.168381 | az: -0.0885773
ax: -0.0213165 | ay: 0.202667 | az: -0.050354
ax: -0.019165 | ay: 0.193634 | az: -0.0218658
ax: -0.025116 | ay: 0.151184 | az: -0.0131531
ax: -0.0401459 | ay: 0.143539 | az: -0.0445099
ax: -0.0521698 | ay: 0.162094 | az: -0.0458221
ax: -0.0396729 | ay: 0.182571 | az: -0.0380249
ax: -0.0505676 | ay: 0.139923 | az: -0.0475006
ax: -0.0337219 | ay: 0.11377 | az: -0.0525055
ax: -0.0525208 | ay: 0.120468 | az: -0.0285797
ax: -0.0793304 | ay: 0.160004 | az: -0.0387268
ax: -0.111801 | ay: 0.152954 | az: -0.0391235
ax: -0.129288 | ay: 0.1604 | az: -0.0312042
ax: -0.115829 | ay: 0.164581 | az: -0.030838
ax: -0.135437 | ay: 0.148407 | az: -0.0747681
ax: -0.1521 | ay: 0.154877 | az: -0.102875
ax: -0.182129 | ay: 0.140747 | az: -0.0724335
ax: -0.274246 | ay: 0.172058 | az: -0.037674
ax: -0.333252 | ay: 0.190125 | az: -0.0544128
ax: -0.519913 | ay: 0.290848 | az: -0.0679321
ax: -0.767944 | ay: 0.279572 | az: -0.259338
time: 16
[20210810071301.566]
> sum ax: -10.363 | sum ay: -4.29526 | sum az: -0.25798
>> avg ax: -0.207261 | avg ay: -0.0859051 | avg az: -0.00515961
>>> vx: -1.01558 | vy: -0.420935 | vz: -0.0252821
>>> sx: -0.635344 | sy: -0.647226 | sz: 0.05956
>>> a: 0.224418
>>> v: 1.09965
>>> s: 0.908906

ax: -0.803375 | ay: 0.638245 | az: -0.354568
ax: -0.820145 | ay: 0.936249 | az: -0.492172
ax: -0.690125 | ay: 0.818069 | az: 0.116821
ax: -0.540573 | ay: 0.487076 | az: -0.111847
ax: -0.317245 | ay: 0.320526 | az: -0.245956
ax: -0.0632629 | ay: 0.0519867 | az: -0.491257
ax: 0.477844 | ay: 0.146667 | az: -0.354263
ax: 0.278198 | ay: 0.281418 | az: -0.0753937
ax: 0.476868 | ay: 0.545715 | az: -0.125565
ax: 0.443787 | ay: 0.894104 | az: -0.0680695
ax: 0.498245 | ay: 0.666748 | az: -0.067337
ax: 0.511749 | ay: 0.393677 | az: -0.142883
ax: 0.466827 | ay: 0.384491 | az: -0.0861816
ax: 0.468384 | ay: 0.342346 | az: -0.129761
ax: 0.430115 | ay: 0.31778 | az: -0.177612
ax: 0.287506 | ay: 0.264053 | az: -0.207672
ax: 0.132523 | ay: 0.140778 | az: -0.119965
ax: -0.0218201 | ay: 0.045578 | az: -0.0995178
ax: -0.222015 | ay: -0.0546417 | az: -0.110992
ax: -0.385117 | ay: -0.23909 | az: -0.0900726
ax: -0.530502 | ay: -0.416367 | az: -0.140152
ax: -0.57988 | ay: -0.5961 | az: -0.18898
ax: -0.557037 | ay: -0.757919 | az: -0.143219
ax: -0.560959 | ay: -0.883438 | az: -0.0503845
ax: -0.51825 | ay: -0.919815 | az: 0.0263824
ax: -0.426712 | ay: -0.817169 | az: 0.142075
ax: -0.356827 | ay: -0.763763 | az: 0.23877
ax: -0.25943 | ay: -0.827789 | az: 0.321884
ax: -0.247711 | ay: -0.950394 | az: 0.402435
ax: -0.331161 | ay: -0.877151 | az: 0.592834
ax: -0.269913 | ay: -1.02817 | az: 0.578064
ax: -0.262802 | ay: -0.907593 | az: 0.526489
ax: -0.219635 | ay: 0.886703 | az: 0.341187
ax: -0.200317 | ay: 0.873642 | az: 0.0537415
ax: -0.692368 | ay: -0.862747 | az: 0.284622
ax: -0.0835876 | ay: 0.0748138 | az: -0.222107
ax: -0.0752563 | ay: -0.318893 | az: -0.114731
ax: -0.151428 | ay: -0.242416 | az: -0.0527802
ax: -0.0295563 | ay: -0.150116 | az: 0.0915375
ax: 0.0297852 | ay: 0.0735321 | az: -0.0457611
ax: 0.0124054 | ay: 0.111038 | az: -0.0334473
ax: -0.0803833 | ay: 0.176987 | az: 0.0428772
ax: -0.0109558 | ay: 0.138687 | az: -0.0704651
ax: -0.0174408 | ay: 0.128464 | az: -0.109375
ax: -0.00135803 | ay: 0.0830383 | az: -0.205338
ax: 0.0169983 | ay: 0.0945587 | az: -0.13382
ax: -0.0218811 | ay: 0.253174 | az: 0.0200806
ax: -0.0285645 | ay: 0.232346 | az: 0.0444794
ax: 0.000442505 | ay: 0.134811 | az: -0.0834198
ax: 0.0274506 | ay: 0.0921783 | az: -0.111679
time: 17
[20210810071302.556]
> sum ax: -5.81847 | sum ay: -0.584091 | sum az: -1.43246
>> avg ax: -0.116369 | avg ay: -0.0116818 | avg az: -0.0286493
>>> vx: -0.57021 | vy: -0.057241 | vz: -0.140382
>>> sx: -0.290923 | sy: 0.207469 | sz: -0.190121
>>> a: 0.120412
>>> v: 0.590019
>>> s: 0.404754

