steps: 0
ax: -0.0393982 | ay: -0.0161591 | az: 0.0827332
ax: 0.337799 | ay: 0.154526 | az: 0.0805664
ax: 0.194992 | ay: 0.113144 | az: 0.0323944
ax: -0.0420074 | ay: -0.0355377 | az: -0.0687103
ax: -0.319839 | ay: -0.238647 | az: -0.194397
ax: -0.728775 | ay: -0.541077 | az: -0.355347
ax: -1.0619 | ay: -0.681122 | az: -0.688202
ax: -1.10196 | ay: -1.25449 | az: -1.08723
ax: -1.14108 | ay: -1.67725 | az: -1.23044
ax: -0.716553 | ay: -1.84209 | az: -1.28215
ax: -0.422989 | ay: -2.34357 | az: -0.986481
ax: -0.0379333 | ay: -1.85246 | az: -1.09477
ax: -0.222137 | ay: -1.31471 | az: -0.837234
time: 3
[20210810065507.393]
> sum ax: -7.929 | sum ay: -3.9749 | sum az: -5.69382
>> avg ax: -0.15858 | avg ay: -0.079498 | avg az: -0.113876
>>> vx: -0.777042 | vy: -0.38954 | vz: -0.557994
>>> sx: -0.278052 | sy: 0.238795 | sz: 0.00403382
>>> a: 0.210797
>>> v: 1.03291
>>> s: 0.366541

ax: -0.23262 | ay: -0.182663 | az: 0.286011
ax: -0.512741 | ay: 0.465973 | az: 1.0385
ax: -0.449768 | ay: -0.477737 | az: -0.07901
ax: -0.657501 | ay: -0.680237 | az: -0.492493
ax: -0.194656 | ay: -0.209808 | az: -0.327713
ax: 0.0109711 | ay: -0.310776 | az: -0.746735
ax: -0.183945 | ay: -0.460464 | az: -0.119324
ax: -0.0964661 | ay: -0.168976 | az: -0.0828094
ax: -0.0572205 | ay: -0.0587311 | az: -0.0827026
ax: -0.0671844 | ay: -0.10585 | az: -0.0786438
ax: -0.0471039 | ay: -0.0879517 | az: -0.0745087
ax: 0.0126801 | ay: 0.0153961 | az: -0.0996246
ax: 0.0209045 | ay: -0.00422668 | az: -0.145798
ax: -0.0119629 | ay: -0.0973663 | az: 0.0364532
ax: -0.0306854 | ay: -0.17923 | az: 0.0181274
ax: -0.00215149 | ay: -0.104401 | az: -0.075943
ax: 0.0224304 | ay: -0.0206909 | az: -0.103973
ax: 0.0182495 | ay: -0.0461884 | az: -0.0525208
ax: 0.000427246 | ay: -0.0109406 | az: -0.0260162
ax: 0.00320435 | ay: 0.0160065 | az: -0.0132141
ax: -0.0301819 | ay: -0.0408936 | az: -0.0328674
ax: -0.0454102 | ay: -0.0465851 | az: -0.0336151
ax: -0.0288544 | ay: -0.0585022 | az: -0.0116119
ax: -0.029541 | ay: -0.0461273 | az: -0.0373688
ax: -0.0569763 | ay: -0.016098 | az: -0.0213776
ax: -0.0552979 | ay: -0.00598145 | az: 0.02742
ax: -0.0937653 | ay: 0.0264587 | az: 0.0704956
ax: -0.134308 | ay: 0.0623322 | az: 0.0625916
ax: -0.157425 | ay: 0.00305176 | az: 0.0382233
ax: -0.197861 | ay: 0.0661163 | az: 0.00454712
ax: -0.358398 | ay: 0.0518036 | az: -0.0423584
ax: -0.533279 | ay: 0.0590973 | az: -0.0315704
ax: -0.869232 | ay: 0.104736 | az: 0.0684509
ax: -1.08398 | ay: 0.714325 | az: 0.22319
ax: -0.950806 | ay: 1.38622 | az: 0.4487
ax: -0.979248 | ay: 0.652481 | az: 0.439255
ax: -0.721619 | ay: 0.609756 | az: -0.00485229
ax: -0.573868 | ay: 0.800934 | az: -0.272461
ax: -0.140411 | ay: 0.62381 | az: -0.0647278
ax: 0.279556 | ay: -0.0412903 | az: -0.362335
ax: 0.0678253 | ay: -0.137924 | az: -0.184738
ax: 0.356766 | ay: 0.391678 | az: 0.341736
ax: 0.479614 | ay: 0.750259 | az: 0.445862
ax: 0.571732 | ay: 0.568497 | az: 0.34903
ax: 0.616791 | ay: 0.431656 | az: 0.2565
ax: 0.572647 | ay: 0.344559 | az: 0.213409
ax: 0.524048 | ay: 0.231781 | az: 0.168915
ax: 0.437073 | ay: 0.121078 | az: 0.132416
ax: 0.386429 | ay: 0.0913544 | az: 0.133347
ax: 0.231339 | ay: 0.0648499 | az: 0.0756683
time: 4
[20210810065508.397]
> sum ax: -4.97179 | sum ay: 5.05457 | sum az: 1.17793
>> avg ax: -0.0994357 | avg ay: 0.101091 | avg az: 0.0235587
>>> vx: -0.487235 | vy: 0.495347 | vz: 0.115437
>>> sx: -0.412072 | sy: -0.0557291 | sz: -0.0477756
>>> a: 0.143743
>>> v: 0.704339
>>> s: 0.418559

ax: -0.0379486 | ay: -0.117737 | az: -0.0806274
ax: -0.364594 | ay: -0.352982 | az: -0.242401
ax: -0.754089 | ay: -0.713638 | az: -0.454346
ax: -1.07021 | ay: -1.06487 | az: -0.845032
ax: -1.1082 | ay: -1.65611 | az: -1.09665
ax: -0.989929 | ay: -1.759 | az: -1.37073
ax: -0.6073 | ay: -1.75494 | az: -1.48055
ax: -0.392685 | ay: -2.2859 | az: -1.08134
ax: -0.17868 | ay: -2.03026 | az: -0.950333
ax: -0.171326 | ay: -1.15309 | az: -0.890671
ax: -0.651978 | ay: 1.50244 | az: 1.37744
ax: -0.560455 | ay: -1.02451 | az: -0.114792
ax: -0.522095 | ay: -0.146149 | az: -0.358917
ax: -0.165848 | ay: -0.377487 | az: -0.36496
ax: -0.133713 | ay: -0.376083 | az: -0.249207
ax: -0.103653 | ay: -0.558792 | az: -0.118484
ax: -0.00917053 | ay: -0.12973 | az: -0.124802
ax: -0.119736 | ay: -0.142441 | az: -0.106873
ax: -0.0874481 | ay: -0.110977 | az: -0.0592804
ax: -0.0384369 | ay: 0.0027771 | az: -0.021759
ax: 0.030777 | ay: 0.0521851 | az: -0.0359955
ax: 0.037735 | ay: 0.0898132 | az: -0.106003
ax: 0.0324707 | ay: 0.0258484 | az: -0.0204773
ax: 0.024292 | ay: -0.0257263 | az: 0.0344391
ax: -0.0161591 | ay: -0.0897675 | az: 0.0380707
ax: 0.00256348 | ay: -0.0740204 | az: -0.0250702
ax: -0.00306702 | ay: -0.0461426 | az: -0.0603027
ax: 0.0139465 | ay: -0.0270386 | az: -0.0275879
ax: 0.0103149 | ay: -0.00802612 | az: 0.0121307
ax: -0.0276642 | ay: -0.0285034 | az: 0.00912476
ax: -0.02565 | ay: -0.0142822 | az: 0.00950623
ax: -0.0065918 | ay: -0.0269775 | az: -0.0292664
ax: -0.0297852 | ay: 0.00656128 | az: -0.0394287
ax: -0.0548248 | ay: -0.00987244 | az: -0.0128937
ax: -0.102829 | ay: -0.0188904 | az: 0.0480347
ax: -0.118317 | ay: 0.0329895 | az: 0.104126
ax: -0.190521 | ay: 0.00213623 | az: 0.129364
ax: -0.21579 | ay: -0.00680542 | az: 0.0302124
ax: -0.246307 | ay: 0.0484009 | az: 0.00306702
ax: -0.37558 | ay: 0.130722 | az: -0.0450287
ax: -0.640793 | ay: 0.101364 | az: -0.0183868
ax: -1.07721 | ay: 0.212646 | az: 0.0692444
ax: -1.07799 | ay: 0.939743 | az: 0.195099
ax: -0.912857 | ay: 1.21141 | az: 0.492355
ax: -0.97554 | ay: 0.579239 | az: 0.401489
ax: -0.569473 | ay: 1.01358 | az: -0.319031
ax: -0.384888 | ay: 0.876831 | az: -0.242645
ax: 0.236542 | ay: 0.650787 | az: -0.0161438
ax: 0.125763 | ay: -0.149277 | az: -0.211227
ax: 0.258652 | ay: -0.0556641 | az: 0.0113525
time: 5
[20210810065509.394]
> sum ax: -14.3463 | sum ay: -8.85622 | sum az: -8.25618
>> avg ax: -0.286925 | avg ay: -0.177124 | avg az: -0.165124
>>> vx: -1.40593 | vy: -0.867909 | vz: -0.809106
>>> sx: -0.795032 | sy: -1.14571 | sz: -0.735125
>>> a: 0.375453
>>> v: 1.83972
>>> s: 1.57643

ax: 0.55011 | ay: 0.480865 | az: 0.400696
ax: 0.553726 | ay: 0.718338 | az: 0.401321
ax: 0.676758 | ay: 0.590012 | az: 0.279099
ax: 0.690048 | ay: 0.458252 | az: 0.182312
ax: 0.628098 | ay: 0.318176 | az: 0.133179
ax: 0.531403 | ay: 0.15683 | az: 0.15062
ax: 0.480377 | ay: 0.0907898 | az: 0.0966644
ax: 0.422028 | ay: 0.116257 | az: 0.0106354
ax: 0.202606 | ay: 0.0932617 | az: -0.0674438
ax: -0.12294 | ay: -0.195206 | az: -0.181671
ax: -0.476898 | ay: -0.481339 | az: -0.236526
ax: -0.81308 | ay: -0.652588 | az: -0.457947
ax: -1.08028 | ay: -1.03908 | az: -0.761475
ax: -1.12105 | ay: -1.66544 | az: -1.04733
ax: -1.10544 | ay: -1.96579 | az: -0.807632
ax: -0.677475 | ay: -2.04272 | az: -0.934662
ax: -0.310059 | ay: -2.52602 | az: -1.0312
ax: -0.103806 | ay: -1.67024 | az: -1.09872
ax: -0.410934 | ay: 0.554565 | az: 0.731445
ax: -0.307373 | ay: 0.0394745 | az: 0.555725
ax: -0.632111 | ay: -1.04442 | az: -0.254578
ax: -0.362885 | ay: -0.0891113 | az: -0.397659
ax: -0.235733 | ay: -0.498322 | az: -0.317032
ax: -0.216965 | ay: -0.576294 | az: -0.0956116
ax: -0.113571 | ay: -0.465103 | az: -0.0955811
ax: -0.00947571 | ay: 0.0253143 | az: -0.186707
ax: -0.106644 | ay: -0.052002 | az: -0.119904
ax: -0.0603485 | ay: -0.0672302 | az: -0.0960693
ax: 0.011322 | ay: -0.0527802 | az: -0.0138092
ax: 0.0160217 | ay: 0.0687256 | az: -0.155579
ax: 0.0123596 | ay: 0.0152435 | az: -0.0936737
ax: 0.00695801 | ay: -0.0724792 | az: 0.02771
ax: 0.00376892 | ay: -0.0971222 | az: 0.0185699
ax: 0.0142059 | ay: -0.0788727 | az: -0.01474
ax: 0.0284424 | ay: -0.0370941 | az: -0.0661163
ax: 0.0299225 | ay: -0.0311127 | az: -0.0670776
ax: 0.00331116 | ay: -0.0381317 | az: -0.0457153
ax: -0.02005 | ay: -0.0649414 | az: -0.0138092
ax: -0.0408783 | ay: -0.10968 | az: -0.016098
ax: -0.0597534 | ay: -0.0847473 | az: 0.00141907
ax: -0.0554962 | ay: -0.0617371 | az: -0.0343781
ax: -0.0381622 | ay: -0.0164642 | az: -0.0176086
ax: -0.0402832 | ay: 0.00810242 | az: 0.00845337
ax: -0.079483 | ay: 0.00296021 | az: 0.0121155
ax: -0.126633 | ay: -0.0140381 | az: 0.0435944
ax: -0.140854 | ay: 0.0378723 | az: 0.053299
ax: -0.195343 | ay: 0.0209045 | az: 0.0020752
ax: -0.32222 | ay: 0.0576019 | az: -0.0718079
ax: -0.482452 | ay: 0.0429993 | az: -0.089859
ax: -0.800507 | ay: -0.0547485 | az: -0.0110779
time: 6
[20210810065510.395]
> sum ax: -5.80771 | sum ay: -11.9483 | sum az: -5.79018
>> avg ax: -0.116154 | avg ay: -0.238966 | avg az: -0.115804
>>> vx: -0.569155 | vy: -1.17093 | vz: -0.567437
>>> sx: -0.143819 | sy: -0.707448 | sz: -0.332153
>>> a: 0.28984
>>> v: 1.42021
>>> s: 0.794665

ax: -1.07431 | ay: 0.075943 | az: 0.204681
ax: -0.943573 | ay: 1.49918 | az: 0.549393
ax: -0.877747 | ay: 0.637054 | az: 0.535706
ax: -0.707916 | ay: 1.30278 | az: 0.00012207
ax: -0.405457 | ay: 0.549942 | az: -0.550858
ax: -0.168564 | ay: 0.599319 | az: -0.20311
ax: 0.450821 | ay: -0.176788 | az: -0.242828
ax: 0.168427 | ay: 0.0830383 | az: 0.0407562
ax: 0.392746 | ay: 0.142426 | az: 0.165771
ax: 0.447906 | ay: 0.557114 | az: 0.309479
ax: 0.56073 | ay: 0.697876 | az: 0.239899
ax: 0.664841 | ay: 0.643173 | az: 0.139572
ax: 0.610504 | ay: 0.469757 | az: 0.13736
ax: 0.534164 | ay: 0.28476 | az: 0.15184
ax: 0.470078 | ay: 0.170135 | az: 0.11496
ax: 0.436325 | ay: 0.145508 | az: 0.0229797
ax: 0.350006 | ay: 0.200195 | az: -0.0303345
ax: 0.112045 | ay: 0.0747986 | az: -0.0945587
ax: -0.161346 | ay: -0.201874 | az: -0.202942
ax: -0.449585 | ay: -0.464157 | az: -0.338257
ax: -0.718628 | ay: -0.621841 | az: -0.516098
ax: -1.06812 | ay: -1.03236 | az: -0.812286
ax: -1.10493 | ay: -1.60904 | az: -1.09119
ax: -0.982254 | ay: -1.91693 | az: -1.01726
ax: -0.558167 | ay: -1.60985 | az: -1.06516
ax: -0.283585 | ay: -2.17009 | az: -0.744995
ax: -0.230362 | ay: -1.89577 | az: -0.676559
ax: -0.512558 | ay: -0.650665 | az: 0.620422
ax: -0.427704 | ay: 0.972443 | az: 0.672318
ax: -0.550262 | ay: -1.01894 | az: -0.176788
ax: -0.362167 | ay: -0.381287 | az: -0.438278
ax: -0.120819 | ay: -0.149384 | az: -0.420731
ax: 0.159271 | ay: -0.136902 | az: -0.490799
ax: -0.0804443 | ay: -0.548264 | az: -0.115387
ax: -0.0920258 | ay: -0.238205 | az: -0.0108032
ax: -0.10231 | ay: -0.125824 | az: 0.0137939
ax: -0.135391 | ay: -0.0847473 | az: -0.0515594
ax: -0.0279846 | ay: -0.0485535 | az: -0.00186157
ax: 0.0355988 | ay: 0.0283051 | az: -0.107285
ax: 0.00752258 | ay: -0.0413818 | az: -0.214005
ax: -9.15527e-05 | ay: -0.0737915 | az: -0.0625763
ax: -0.0324097 | ay: -0.0556335 | az: 0.0805359
ax: -0.0346985 | ay: -0.109467 | az: 0.0318298
ax: -0.00689697 | ay: -0.055481 | az: -0.074585
ax: 0.028183 | ay: -0.0216675 | az: -0.127411
ax: 0.0146942 | ay: -0.0449524 | az: -0.0773621
ax: -0.0270996 | ay: -0.0858917 | az: 0.0157928
ax: 0.00202942 | ay: -0.0816498 | az: -0.0118561
ax: -0.000274658 | ay: -0.0262909 | az: -0.0113373
ax: -0.0337982 | ay: -0.0435333 | az: -0.0367584
time: 7
[20210810065511.383]
> sum ax: -6.83559 | sum ay: -6.58746 | sum az: -5.9686
>> avg ax: -0.136712 | avg ay: -0.131749 | avg az: -0.119372
>>> vx: -0.669887 | vy: -0.645572 | vz: -0.584922
>>> sx: -0.397539 | sy: -0.0165129 | sz: -0.232702
>>> a: 0.224271
>>> v: 1.09893
>>> s: 0.460934

ax: -0.0462952 | ay: -0.0217285 | az: -0.0371704
ax: -0.0675201 | ay: -0.056839 | az: 0.029007
ax: -0.0828094 | ay: 0.0178986 | az: 0.00996399
ax: -0.125931 | ay: 0.0655365 | az: 0.0322113
ax: -0.169067 | ay: 0.0527496 | az: 0.0252228
ax: -0.195251 | ay: 0.0204163 | az: 0.053833
ax: -0.189957 | ay: 0.0983734 | az: 0.0431366
ax: -0.364075 | ay: 0.114777 | az: -0.0625305
ax: -0.627747 | ay: 0.232529 | az: -0.0545502
ax: -1.00752 | ay: 0.00921631 | az: 0.0249329
ax: -1.07201 | ay: 0.705872 | az: 0.171066
ax: -0.829041 | ay: 0.869766 | az: 0.398315
ax: -0.841385 | ay: 0.396881 | az: 0.332474
ax: -0.355972 | ay: 1.34874 | az: -0.322769
ax: -0.267746 | ay: 0.410141 | az: -0.148102
ax: 0.167191 | ay: 0.610947 | az: 0.163254
ax: 0.343765 | ay: 0.231277 | az: 0.000411987
ax: 0.339661 | ay: 0.0519257 | az: 0.0920868
ax: 0.407059 | ay: 0.00823975 | az: 0.210922
ax: 0.570267 | ay: 0.417999 | az: 0.182693
ax: 0.635803 | ay: 0.542953 | az: 0.185867
ax: 0.632141 | ay: 0.516006 | az: 0.119171
ax: 0.609329 | ay: 0.398941 | az: 0.139206
ax: 0.505569 | ay: 0.135712 | az: 0.15097
ax: 0.405563 | ay: 0.0262146 | az: 0.151169
ax: 0.349579 | ay: 0.0188446 | az: 0.0996857
ax: 0.236557 | ay: 0.0443878 | az: 0.0785065
ax: 0.0367584 | ay: -0.0174408 | az: 0.0448151
ax: -0.363007 | ay: -0.142746 | az: -0.0817413
ax: -0.861984 | ay: -0.518753 | az: -0.270569
ax: -1.06482 | ay: -0.92662 | az: -0.625961
ax: -1.103 | ay: -1.21857 | az: -0.826004
ax: -1.04272 | ay: -1.49196 | az: -1.02547
ax: -0.790512 | ay: -1.85046 | az: -0.968689
ax: -0.427628 | ay: -2.51219 | az: -0.971725
ax: -0.0602722 | ay: -1.61641 | az: -0.917068
ax: -0.398376 | ay: -1.24232 | az: -0.663864
ax: -0.529816 | ay: 0.941574 | az: 0.869156
ax: -0.392029 | ay: -0.763657 | az: -0.20993
ax: -0.495453 | ay: -0.699341 | az: -0.407913
ax: -0.375275 | ay: -0.366516 | az: -0.287796
ax: -0.0556793 | ay: -0.205841 | az: -0.259262
ax: -0.000213623 | ay: -0.339096 | az: -0.234924
ax: -0.0527344 | ay: -0.272522 | az: -0.0623016
ax: 0.0742493 | ay: -0.031723 | az: -0.0733337
ax: 0.00492859 | ay: 0.00656128 | az: -0.116638
ax: -0.0992432 | ay: -0.113022 | az: -0.0475769
ax: -0.0568848 | ay: -0.0763092 | az: -0.0114899
ax: -0.00515747 | ay: 0.00143433 | az: -0.0733948
ax: 0.0256805 | ay: -0.00682068 | az: -0.131287
time: 8
[20210810065512.387]
> sum ax: -9.07303 | sum ay: -6.19498 | sum az: -5.28398
>> avg ax: -0.181461 | avg ay: -0.1239 | avg az: -0.10568
>>> vx: -0.889157 | vy: -0.607108 | vz: -0.51783
>>> sx: -0.462572 | sy: 0.088885 | sz: -0.0894532
>>> a: 0.243818
>>> v: 1.19471
>>> s: 0.479454

ax: -0.479858 | ay: -0.344391 | az: -0.305359
ax: -0.210327 | ay: -0.346619 | az: -0.408844
ax: -0.104462 | ay: -0.540375 | az: -0.199936
ax: -0.070816 | ay: -0.225967 | az: -0.180176
ax: 0.0131531 | ay: -0.0401611 | az: -0.163696
ax: -0.075058 | ay: -0.136246 | az: -0.0861206
ax: -0.0666046 | ay: -0.0974731 | az: -0.0999451
ax: 0.0137939 | ay: -0.0085907 | az: -0.0718536
ax: 0.0325165 | ay: 0.0922394 | az: -0.0849915
ax: 0.0375214 | ay: 0.0498047 | az: -0.0710144
ax: 0.0258942 | ay: -0.0425873 | az: 0.00898743
ax: 0.0310059 | ay: -0.046402 | az: 0.00636292
ax: 0.0189362 | ay: -0.113525 | az: -0.0655823
ax: 0.00956726 | ay: -0.0805054 | az: -0.0542603
ax: -0.0115662 | ay: -0.102661 | az: -0.016861
ax: -0.0211334 | ay: -0.0328979 | az: 0.00294495
ax: -0.0259094 | ay: -0.0670776 | az: 0.011795
ax: -0.0306396 | ay: -0.0830231 | az: -0.0108643
ax: -0.0139771 | ay: -0.0640717 | az: -0.0397644
ax: -0.0433807 | ay: -0.0821075 | az: -0.0427094
ax: -0.058075 | ay: -0.0450745 | az: -0.0108185
ax: -0.0859833 | ay: -0.0128937 | az: -0.00993347
ax: -0.123154 | ay: -0.00984192 | az: 0.0228119
ax: -0.133698 | ay: 0.0475464 | az: 0.0463257
ax: -0.247391 | ay: -0.0170135 | az: 0.0939484
ax: -0.313126 | ay: 0.0370178 | az: 0.0065918
ax: -0.384705 | ay: 0.0539703 | az: -0.0087738
