ax: 0.545044 | ay: -0.887314 | az: -0.492523
ax: 1.06337 | ay: -1.39799 | az: -0.988876
ax: 1.08968 | ay: -1.09097 | az: -1.11041
ax: 0.395065 | ay: -1.17729 | az: -0.952225
ax: -0.216644 | ay: 0.239578 | az: -0.275284
ax: -1.65707 | ay: 1.47583 | az: -0.0832672
ax: 0.192719 | ay: -0.816544 | az: -0.491394
ax: -0.843094 | ay: -0.877701 | az: -0.396286
ax: -0.729034 | ay: -0.511612 | az: -0.299698
ax: -0.774384 | ay: -0.371445 | az: -0.322418
ax: -0.727722 | ay: -0.26503 | az: -0.257217
ax: -0.651825 | ay: -0.20607 | az: -0.162506
ax: -0.594086 | ay: -0.1409 | az: -0.101013
ax: -0.43721 | ay: -0.115555 | az: -0.0372009
ax: -0.242783 | ay: -0.032486 | az: 0.000869751
ax: 0.123962 | ay: 0.000808716 | az: 0.099411
ax: 0.820755 | ay: 0.389389 | az: 0.14389
ax: 1.16116 | ay: 0.910049 | az: 0.304108
9: [20200927205818.992]
> sum ax: 13.1888 | sum ay: 11.7307 | sum az: 1.94154
>> avg ax: 0.263776 | avg ay: 0.234614 | avg az: 0.0388309
>>> vx: 2.585 | vy: 2.29922 | vz: 0.380542
>>> sx: 2.15989 | sy: 2.7634 | sz: 1.15361
>>> a: 0.355147
>>> v: 3.48044
>>> s: 3.6922

ax: 1.23817 | ay: 1.66469 | az: 0.532761
ax: 1.30843 | ay: 2.40112 | az: 0.847961
ax: 0.976517 | ay: 2.58391 | az: 0.691513
ax: 1.03671 | ay: 2.58113 | az: 1.3929
ax: 1.18813 | ay: 2.42427 | az: 1.27324
ax: 0.91304 | ay: -0.761841 | az: 0.818069
ax: 0.674805 | ay: -1.12003 | az: 0.190491
ax: 0.703186 | ay: 1.37305 | az: 1.10268
ax: 0.29097 | ay: 1.2793 | az: -0.357391
ax: 0.949448 | ay: 1.87061 | az: 0.356171
ax: -0.169449 | ay: 0.313553 | az: 0.457581
ax: 0.322052 | ay: 0.966064 | az: 0.0718231
ax: 0.0825348 | ay: 0.278809 | az: 0.110809
ax: -0.00205994 | ay: 0.223526 | az: 0.0574646
ax: 0.0609589 | ay: 0.0354919 | az: -0.0903625
ax: -0.0282135 | ay: 0.00904846 | az: -0.0952454
ax: -0.082901 | ay: 0.128693 | az: -0.00308228
ax: -0.0125122 | ay: 0.167862 | az: 0.0124969
ax: -0.00532532 | ay: 0.147141 | az: -0.0899963
ax: -0.0110931 | ay: 0.149948 | az: -0.104416
ax: 0.00334167 | ay: 0.0672913 | az: -0.0022583
ax: 0.0381927 | ay: 0.0208435 | az: 0.13829
ax: 0.00265503 | ay: 0.03862 | az: 0.0307007
ax: 0.0496063 | ay: -0.0149231 | az: -0.0728455
ax: 0.12648 | ay: 0.0302124 | az: -0.0877075
ax: 0.216537 | ay: 0.0752563 | az: -0.00987244
ax: 0.34726 | ay: -0.00253296 | az: -0.101715
ax: 0.582062 | ay: -0.277344 | az: 0.0106964
ax: 0.642868 | ay: -0.428757 | az: 0.106812
ax: 0.749695 | ay: -0.301086 | az: -0.228165
ax: 1.03438 | ay: -0.225555 | az: -0.557098
ax: 1.04919 | ay: -0.62706 | az: -1.05713
ax: 1.06628 | ay: -1.91727 | az: -1.71733
ax: 1.08839 | ay: -0.924103 | az: -0.706909
ax: 0.867355 | ay: -1.645 | az: -1.48347
ax: -0.65976 | ay: -0.393936 | az: -0.684296
ax: 0.0772247 | ay: 1.38148 | az: 0.129608
ax: 0.285538 | ay: -0.679169 | az: -0.102753
ax: -0.699234 | ay: -1.32841 | az: -0.486404
ax: -0.727051 | ay: -0.821991 | az: -0.375565
ax: -0.773666 | ay: -0.727142 | az: -0.178482
ax: -0.655624 | ay: -0.232056 | az: -0.162369
ax: -0.575638 | ay: -0.202652 | az: -0.130478
ax: -0.468002 | ay: -0.179977 | az: -0.100296
ax: -0.297363 | ay: -0.189682 | az: 0.00474548
ax: -0.0116272 | ay: -0.151779 | az: 0.0558929
ax: 0.397171 | ay: -0.0797577 | az: 0.0830383
ax: 1.12338 | ay: 0.215546 | az: 0.157761
ax: 1.18048 | ay: 0.875229 | az: 0.592392
ax: 1.25638 | ay: 1.88139 | az: 0.693924
10: [20200927205819.993]
> sum ax: 16.7499 | sum ay: 9.95203 | sum az: 0.934174
>> avg ax: 0.334998 | avg ay: 0.199041 | avg az: 0.0186835
>>> vx: 3.28298 | vy: 1.9506 | vz: 0.183098
>>> sx: 2.17008 | sy: 2.40628 | sz: 0.818062
>>> a: 0.390115
>>> v: 3.82313
>>> s: 3.34196

ax: 1.31723 | ay: 2.55026 | az: 1.00557
ax: 0.824265 | ay: 2.57706 | az: 1.55655
ax: 0.69426 | ay: 2.57108 | az: 1.26796
ax: 1.29411 | ay: 2.38519 | az: 0.730362
ax: 0.508774 | ay: 0.536774 | az: -0.483856
ax: 0.770538 | ay: -1.56303 | az: 0.706177
ax: 1.04991 | ay: 2.13757 | az: 0.713257
ax: 0.588257 | ay: 1.64879 | az: -0.27948
ax: 0.287384 | ay: 0.766907 | az: 0.845825
ax: -0.00314331 | ay: 0.583237 | az: 0.1483
ax: 0.12529 | ay: 0.725983 | az: -0.0413666
ax: 0.0679169 | ay: 0.167374 | az: 0.13295
ax: 0.0906372 | ay: 0.0658875 | az: 0.0560913
ax: 0.0906219 | ay: -0.0209503 | az: 0.0317383
ax: -0.0256195 | ay: 0.0319672 | az: -0.17688
ax: -0.083252 | ay: 0.199234 | az: -0.0911407
ax: -0.0807953 | ay: 0.146576 | az: -0.172012
ax: 0.00196838 | ay: 0.0859833 | az: -0.0266113
ax: 0.0109558 | ay: -0.0166168 | az: 0.0270996
ax: 0.0234985 | ay: -0.100449 | az: 0.0237122
ax: 0.0278778 | ay: -0.0434265 | az: 0.0198517
ax: 0.0747223 | ay: 0.0515137 | az: 0.0402222
ax: 0.173309 | ay: 0.0420074 | az: 0.0417023
ax: 0.21489 | ay: -0.0233459 | az: -0.0537415
ax: 0.358978 | ay: -0.271454 | az: -0.0604706
ax: 0.499237 | ay: -0.323196 | az: -0.11879
ax: 0.584396 | ay: -0.265259 | az: -0.0311127
ax: 0.641235 | ay: -0.36525 | az: -0.0724945
ax: 0.797455 | ay: -0.3237 | az: -0.426041
ax: 1.04495 | ay: -0.443802 | az: -0.662094
ax: 1.06044 | ay: -1.60109 | az: -1.87193
ax: 1.07884 | ay: -1.05951 | az: -0.790573
ax: 1.07745 | ay: -1.51224 | az: -1.23398
ax: -0.143951 | ay: -0.739868 | az: -1.48579
ax: 0.13652 | ay: -0.0600433 | az: -0.126099
ax: -0.916824 | ay: 0.537857 | az: 0.319809
ax: -0.143692 | ay: -1.0938 | az: -0.394623
ax: -0.87883 | ay: -0.768082 | az: -0.580856
ax: -0.698669 | ay: -0.853928 | az: -0.269516
ax: -0.694138 | ay: -0.486771 | az: -0.231598
ax: -0.591568 | ay: -0.295639 | az: -0.167282
ax: -0.573929 | ay: -0.191284 | az: -0.0666351
ax: -0.418091 | ay: -0.158447 | az: 0.013504
ax: -0.245056 | ay: -0.119827 | az: 0.0495911
ax: 0.016571 | ay: -0.0916595 | az: 0.129318
ax: 0.529602 | ay: -0.0172577 | az: 0.222336
ax: 1.12346 | ay: 0.582153 | az: 0.493378
ax: 1.19601 | ay: 1.28937 | az: 0.55658
ax: 1.26881 | ay: 2.01585 | az: 0.542343
ax: 1.31828 | ay: 2.56371 | az: 1.12506
11: [20200927205820.996]
> sum ax: 15.4711 | sum ay: 11.4524 | sum az: 0.884308
>> avg ax: 0.309422 | avg ay: 0.229048 | avg az: 0.0176862
>>> vx: 3.03234 | vy: 2.24467 | vz: 0.173324
>>> sx: 1.84567 | sy: 2.14952 | sz: 0.570537
>>> a: 0.38538
>>> v: 3.77673
>>> s: 2.89006

ax: 0.816391 | ay: 2.57874 | az: 1.99495
ax: 0.811401 | ay: 2.55431 | az: 1.06252
ax: 0.732285 | ay: 2.49684 | az: 0.855759
ax: 0.132248 | ay: -1.56044 | az: -0.867645
ax: -0.104004 | ay: -1.02881 | az: 0.52597
ax: 1.15036 | ay: 2.39346 | az: 0.60202
ax: 0.507065 | ay: 1.65948 | az: 0.0700378
ax: 0.807465 | ay: 0.590195 | az: 0.470886
ax: -0.195068 | ay: 0.435013 | az: 0.0591888
ax: 0.0815277 | ay: 0.836838 | az: -0.219971
ax: 0.050354 | ay: 0.183411 | az: 0.0648956
ax: 0.0982819 | ay: 0.0646973 | az: 0.0661621
ax: 0.0823059 | ay: 0.0769043 | az: 0.0716248
ax: -0.0563354 | ay: 0.100189 | az: -0.0486603
ax: -0.0516663 | ay: 0.173737 | az: 0.0325317
ax: -0.0257263 | ay: 0.226166 | az: -0.0974884
ax: -0.0532227 | ay: 0.167633 | az: -0.100449
ax: -0.0276947 | ay: 0.158386 | az: -0.0273438
ax: 0.019043 | ay: 0.0233459 | az: 0.000244141
ax: 0.0189209 | ay: -0.100769 | az: -0.0825806
ax: 0.0590973 | ay: -0.0496979 | az: -0.0996857
ax: 0.177414 | ay: 0.0610809 | az: -0.0559082
ax: 0.264877 | ay: -0.0401917 | az: 0.109634
ax: 0.34967 | ay: -0.270203 | az: 0.00692749
ax: 0.498871 | ay: -0.238525 | az: -0.107681
ax: 0.602966 | ay: -0.266953 | az: -0.083252
ax: 0.726227 | ay: -0.268875 | az: -0.23175
ax: 0.981888 | ay: -0.309387 | az: -0.463837
ax: 1.05222 | ay: -0.9198 | az: -1.01654
ax: 1.06987 | ay: -1.74443 | az: -1.55354
ax: 1.09296 | ay: -0.881866 | az: -0.897934
ax: 0.908676 | ay: -1.16727 | az: -1.42424
ax: -0.292099 | ay: -0.331696 | az: -0.960632
ax: -0.455688 | ay: 1.47882 | az: -0.385635
ax: 0.235687 | ay: -0.446045 | az: -0.329956
ax: -0.615646 | ay: -0.953339 | az: -0.382935
ax: -0.724335 | ay: -0.684464 | az: -0.331314
ax: -0.74556 | ay: -0.502182 | az: -0.240997
ax: -0.774109 | ay: -0.254883 | az: -0.241089
ax: -0.697372 | ay: -0.163879 | az: -0.19191
ax: -0.618332 | ay: -0.211853 | az: -0.143326
ax: -0.476593 | ay: -0.121704 | az: -0.0831757
ax: -0.328522 | ay: -0.131363 | az: -0.0285797
ax: 0.00866699 | ay: -0.0578003 | az: 0.048645
ax: 0.562607 | ay: 0.0438232 | az: 0.16687
ax: 1.13654 | ay: 0.629868 | az: 0.443314
ax: 1.21455 | ay: 1.37263 | az: 0.695969
ax: 1.28908 | ay: 2.47543 | az: 0.700958
ax: 1.21669 | ay: 2.56885 | az: 1.10117
ax: 0.919632 | ay: 2.57111 | az: 1.92409
12: [20200927205821.984]
> sum ax: 13.4339 | sum ay: 13.2145 | sum az: 0.376297
>> avg ax: 0.268677 | avg ay: 0.264291 | avg az: 0.00752594
>>> vx: 2.63304 | vy: 2.59005 | vz: 0.0737544
>>> sx: 1.38422 | sy: 1.63084 | sz: 0.224295
>>> a: 0.376953
>>> v: 3.69414
>>> s: 2.15082

ax: 0.926712 | ay: 2.36427 | az: 1.34901
ax: 0.91774 | ay: -0.337387 | az: -0.669876
ax: 0.80603 | ay: -0.160339 | az: 0.477249
ax: 1.15456 | ay: 1.69586 | az: 1.0407
ax: 0.718124 | ay: 1.98607 | az: -0.268448
ax: -0.0284271 | ay: 0.883698 | az: 0.694122
ax: -0.068924 | ay: 0.706833 | az: 0.113556
ax: 0.0808868 | ay: 0.653275 | az: 0.0649414
ax: -0.0045929 | ay: -0.0480499 | az: 0.0847473
ax: 0.0475616 | ay: 0.0978394 | az: -0.00317383
ax: 0.0509796 | ay: 0.122162 | az: -0.0424957
ax: -0.0244751 | ay: 0.19223 | az: -0.0237732
ax: -0.0516357 | ay: 0.0505371 | az: 0.00946045
ax: -0.0157776 | ay: 0.218307 | az: -0.195312
ax: 0.0319824 | ay: -0.0150146 | az: -0.0671234
ax: 0.030426 | ay: 0.0752106 | az: -0.0653839
ax: 0.0429535 | ay: 0.0368805 | az: 0.00817871
ax: 0.0534515 | ay: 0.0556641 | az: -0.12944
ax: 0.125916 | ay: 0.0940857 | az: -0.0510101
ax: 0.278198 | ay: 0.0631409 | az: 0.0829315
ax: 0.261856 | ay: -0.182159 | az: 0.0358734
ax: 0.384308 | ay: -0.406128 | az: 0.0409088
ax: 0.53743 | ay: -0.311966 | az: -0.136215
ax: 0.663269 | ay: -0.393173 | az: -0.135391
ax: 0.77533 | ay: -0.395157 | az: -0.420486
ax: 1.03691 | ay: -0.339233 | az: -0.6465
ax: 1.05521 | ay: -1.40077 | az: -1.77985
ax: 1.07542 | ay: -1.12469 | az: -0.527588
ax: 1.05836 | ay: -1.43863 | az: -1.36137
ax: 0.131653 | ay: -0.346359 | az: -1.50723
ax: 0.313477 | ay: 0.0480347 | az: -0.184235
ax: -0.658157 | ay: 0.30426 | az: 0.412323
ax: -0.389404 | ay: -0.773193 | az: -0.330673
ax: -0.826004 | ay: -0.587067 | az: -0.742371
ax: -0.717331 | ay: -0.659531 | az: -0.343628
ax: -0.686813 | ay: -0.424576 | az: -0.260834
ax: -0.610916 | ay: -0.255722 | az: -0.115662
ax: -0.588425 | ay: -0.177948 | az: -0.0361328
ax: -0.426971 | ay: -0.114731 | az: 0.0222931
ax: -0.283508 | ay: -0.174072 | az: 0.0649109
ax: -0.00698853 | ay: -0.0743103 | az: 0.113113
ax: 0.517456 | ay: 0.012207 | az: 0.208649
ax: 1.07393 | ay: 0.401779 | az: 0.552841
ax: 1.20625 | ay: 1.3968 | az: 0.653381
ax: 1.27762 | ay: 2.14616 | az: 0.705521
ax: 1.18353 | ay: 2.58322 | az: 0.905975
ax: 0.726624 | ay: 2.59595 | az: 1.35226
ax: 1.06787 | ay: 2.56705 | az: 1.08307
ax: 0.946747 | ay: 1.05644 | az: 1.07864
ax: 0.880188 | ay: -1.51131 | az: 0.078476
13: [20200927205822.986]
> sum ax: 16.0506 | sum ay: 10.7565 | sum az: 1.18893
>> avg ax: 0.321012 | avg ay: 0.215129 | avg az: 0.0237787
>>> vx: 3.14592 | vy: 2.10827 | vz: 0.233031
>>> sx: 1.48793 | sy: 1.01274 | sz: -0.0891212
>>> a: 0.387163
>>> v: 3.79419
>>> s: 1.80209

ax: 1.16673 | ay: 1.75333 | az: 1.09668
ax: 0.447006 | ay: 1.19481 | az: -0.0785828
ax: 0.0543213 | ay: 1.80727 | az: 0.580566
ax: 0.387283 | ay: 0.374344 | az: 0.310059
ax: 0.129379 | ay: 0.741348 | az: 0.153152
ax: 0.05159 | ay: 0.346497 | az: 0.0404816
ax: -0.0359955 | ay: 0.0757751 | az: -0.0454559
ax: 0.0681152 | ay: 0.0933838 | az: -0.00375366
ax: 0.00489807 | ay: 0.208176 | az: 0.0234222
ax: -0.0273132 | ay: 0.172729 | az: 0.0648499
ax: 0.000793457 | ay: 0.150787 | az: -0.0661011
ax: 0.0369568 | ay: 0.0953217 | az: -0.0966644
ax: 0.0200806 | ay: 0.0357361 | az: -0.0614166
ax: 0.0289001 | ay: 0.0410919 | az: -0.0429993
ax: 0.0287476 | ay: 0.000106812 | az: -0.00505066
ax: 0.01828 | ay: -0.083313 | az: -0.0932159
ax: 0.0983276 | ay: -0.0172424 | az: -0.0353088
ax: 0.138916 | ay: 0.039978 | az: -0.185226
ax: 0.235306 | ay: -0.134369 | az: -0.057785
ax: 0.454544 | ay: -0.258331 | az: -0.0321045
ax: 0.620483 | ay: -0.271988 | az: -0.00125122
ax: 0.71196 | ay: -0.399857 | az: -0.0203552
ax: 0.884689 | ay: -0.39563 | az: -0.252258
ax: 1.04927 | ay: -0.326462 | az: -0.5867
ax: 1.06743 | ay: -1.58458 | az: -1.63809
ax: 1.08635 | ay: -1.58664 | az: -0.482346
ax: 1.11681 | ay: -1.5385 | az: -1.49013
ax: -0.0847321 | ay: -0.960846 | az: -1.02257
ax: 0.772903 | ay: 0.155716 | az: -0.761322
ax: 0.0187225 | ay: -0.00794983 | az: -0.409744
ax: -0.583572 | ay: -1.23256 | az: -0.43576
ax: -0.678864 | ay: -0.796432 | az: -0.277466
ax: -0.736923 | ay: -0.389084 | az: -0.234573
ax: -0.680389 | ay: -0.264832 | az: -0.126709
ax: -0.627808 | ay: -0.203156 | az: -0.143372
ax: -0.600098 | ay: -0.274857 | az: -0.102859
ax: -0.399811 | ay: -0.200394 | az: -0.0326385
ax: -0.19165 | ay: -0.153717 | az: 0.0138702
ax: 0.117432 | ay: -0.0567474 | az: 0.123047
ax: 0.709839 | ay: 0.187683 | az: 0.269302
ax: 1.15596 | ay: 0.46756 | az: 0.596863
ax: 1.23477 | ay: 1.35555 | az: 0.703705
ax: 1.30948 | ay: 2.30907 | az: 0.540482
ax: 1.21161 | ay: 2.59554 | az: 0.853943
ax: 0.83577 | ay: 2.60323 | az: 1.533
ax: 0.807861 | ay: 2.5753 | az: 1.34613
ax: 1.29802 | ay: 2.26106 | az: 1.16855
ax: 1.0145 | ay: -1.52634 | az: -1.01697
ax: 0.50209 | ay: 0.478378 | az: 1.38925
ax: 1.16045 | ay: 1.72334 | az: 0.627365
14: [20200927205823.988]
> sum ax: 17.4094 | sum ay: 11.1793 | sum az: 1.59595
>> avg ax: 0.348188 | avg ay: 0.223586 | avg az: 0.0319189
>>> vx: 3.41224 | vy: 2.19114 | vz: 0.312805
>>> sx: 1.28409 | sy: 0.675661 | sz: -0.233095
>>> a: 0.415023
>>> v: 4.06723
>>> s: 1.4696

ax: 0.447937 | ay: 1.70546 | az: 0.668747
ax: 0.043457 | ay: 0.89563 | az: 0.463699
ax: 0.0494843 | ay: 0.732498 | az: 0.0662231
ax: 0.0983276 | ay: 0.411621 | az: 0.0983276
ax: 0.0202332 | ay: 0.127914 | az: 0.0065918
ax: 0.1073 | ay: 0.0894928 | az: -0.0161743
ax: 0.0161133 | ay: 0.122177 | az: 0.0214844
ax: 0.0428314 | ay: 0.183105 | az: 0.0621033
ax: -0.0213776 | ay: 0.197464 | az: -0.0506897
ax: -0.0605316 | ay: 0.194229 | az: -0.0383606
ax: -0.078064 | ay: 0.126617 | az: -0.102463
ax: -0.00930786 | ay: 0.0957794 | az: 0.0257416
ax: 0.0359192 | ay: 0.079071 | az: 0.0715485
ax: 0.0874023 | ay: -0.0327759 | az: 0.108353
ax: 0.193069 | ay: -0.0660706 | az: 0.118118
ax: 0.243011 | ay: -0.0886841 | az: 0.152176
ax: 0.244019 | ay: -0.218964 | az: 0.143875
ax: 0.428619 | ay: -0.243668 | az: -0.0289764
ax: 0.588242 | ay: -0.2043 | az: -0.0907135
ax: 0.679855 | ay: -0.343918 | az: -0.0547791
ax: 0.861862 | ay: -0.413025 | az: -0.330093
ax: 1.03644 | ay: -0.425476 | az: -0.618912
ax: 1.05046 | ay: -1.46921 | az: -1.81766
ax: 1.05522 | ay: -0.957718 | az: -0.417648
ax: 0.945251 | ay: -1.38994 | az: -1.62579
ax: -0.144897 | ay: -0.489624 | az: -1.20229
ax: 0.800552 | ay: 0.436401 | az: 0.0367432
ax: -0.566864 | ay: -0.0098114 | az: 0.24791
ax: -0.363693 | ay: -0.990494 | az: -0.371414
ax: -0.748032 | ay: -0.797974 | az: -0.402725
ax: -0.705582 | ay: -0.687973 | az: -0.175461
ax: -0.657318 | ay: -0.38092 | az: -0.156082
ax: -0.646255 | ay: -0.146866 | az: -0.0745239
ax: -0.593582 | ay: -0.0420227 | az: -0.00654602
ax: -0.45874 | ay: -0.0119934 | az: 0.0261841
ax: -0.322174 | ay: -0.0323639 | az: 0.0713196
ax: -0.00912476 | ay: 0.0528107 | az: 0.139877
ax: 0.462006 | ay: 0.072998 | az: 0.20192
ax: 1.16489 | ay: 0.627319 | az: 0.324585
ax: 1.24867 | ay: 1.30835 | az: 0.577271
ax: 1.33087 | ay: 2.1498 | az: 0.593918
ax: 1.3882 | ay: 2.60072 | az: 1.10056
ax: 0.782242 | ay: 2.61302 | az: 1.98817
ax: 1.38394 | ay: 2.37144 | az: 1.13365
ax: 0.574051 | ay: 1.87918 | az: 0.62236
ax: 1.08817 | ay: -1.45963 | az: 0.399261
ax: 0.900909 | ay: 1.80157 | az: 1.15364
ax: 0.809204 | ay: 1.27609 | az: 0.00947571
ax: 0.545212 | ay: 1.63597 | az: 0.891342
ax: -0.078537 | ay: 0.499985 | az: 0.408508
15: [20200927205824.991]
> sum ax: 15.2899 | sum ay: 13.3833 | sum az: 4.35239
>> avg ax: 0.305798 | avg ay: 0.267666 | avg az: 0.0870477
>>> vx: 2.99682 | vy: 2.62313 | vz: 0.853068
>>> sx: 1.03241 | sy: 0.49733 | sz: -0.140183
>>> a: 0.415614
>>> v: 4.07302
>>> s: 1.1545

ax: 0.0702667 | ay: 0.811722 | az: 0.0743713
ax: 0.133774 | ay: 0.171616 | az: 0.176361
ax: 0.027298 | ay: 0.228607 | az: 0.0321655
ax: 0.0879669 | ay: 0.21254 | az: 0.0583191
ax: 0.0243225 | ay: 0.177307 | az: -0.0458221
ax: 0.0167999 | ay: 0.307327 | az: -0.0331726
ax: -0.00817871 | ay: 0.162079 | az: -0.0772705
ax: -0.00115967 | ay: 0.166931 | az: 0.0108032
ax: -0.0257568 | ay: 0.121841 | az: 0.0514526
ax: 0.0214386 | ay: 0.0893555 | az: 0.0556946
ax: 0.0388641 | ay: 0.0704346 | az: 0.0548706
ax: 0.097641 | ay: 0.0527802 | az: 0.0814056
ax: 0.0950317 | ay: 0.0690765 | az: 0.138931
ax: 0.185898 | ay: 0.0753174 | az: 0.120987
ax: 0.251587 | ay: -0.0688629 | az: 0.0334167
ax: 0.343552 | ay: -0.183441 | az: -0.154312
ax: 0.530258 | ay: -0.205093 | az: -0.0512238
ax: 0.590576 | ay: -0.296249 | az: 0.0753479
ax: 0.669678 | ay: -0.307922 | az: -0.170242
ax: 0.93573 | ay: -0.25177 | az: -0.528336
ax: 1.03906 | ay: -0.67215 | az: -0.943665
ax: 1.05194 | ay: -1.8347 | az: -1.44617
ax: 1.07254 | ay: -0.907486 | az: -0.787582
ax: 0.774628 | ay: -1.12349 | az: -1.20328
ax: -0.275177 | ay: -0.478165 | az: -0.506424
ax: -0.666306 | ay: 1.52463 | az: -0.177872
ax: -0.0418701 | ay: -0.327682 | az: -0.30687
ax: -0.615112 | ay: -0.929993 | az: -0.37648
ax: -0.77359 | ay: -0.688568 | az: -0.298523
ax: -0.780655 | ay: -0.535721 | az: -0.139771
ax: -0.769043 | ay: -0.224075 | az: -0.191101
ax: -0.685837 | ay: -0.0861664 | az: -0.143692
ax: -0.606644 | ay: -0.0951691 | az: -0.0275421
ax: -0.440125 | ay: -0.0985718 | az: 0.0596161
ax: -0.262924 | ay: -0.0908966 | az: 0.08255
ax: 0.0672607 | ay: -0.0317535 | az: 0.15799
ax: 0.627838 | ay: -0.0419769 | az: 0.268295
ax: 1.16823 | ay: 0.720779 | az: 0.633179
ax: 1.24777 | ay: 1.36931 | az: 0.683563
ax: 1.32199 | ay: 2.34927 | az: 0.540588
ax: 1.33327 | ay: 2.62561 | az: 1.00374
ax: 0.856033 | ay: 2.62955 | az: 1.8212
ax: 1.35107 | ay: 2.08064 | az: 1.34201
ax: 0.530197 | ay: 0.846558 | az: 0.141159
ax: 0.622055 | ay: -1.47794 | az: 0.307465
ax: 1.0724 | ay: 1.42023 | az: 0.998596
ax: 0.581467 | ay: 1.19109 | az: -0.154251
ax: 0.238403 | ay: 1.05168 | az: 0.773621
ax: 0.129395 | ay: 0.935638 | az: 0.36824
ax: 0.0848846 | ay: 0.567703 | az: 0.156403
16: [20200927205825.990]
> sum ax: 13.3387 | sum ay: 11.0718 | sum az: 2.53874
>> avg ax: 0.266775 | avg ay: 0.221436 | avg az: 0.0507748
>>> vx: 2.61439 | vy: 2.17007 | vz: 0.497593
>>> sx: 0.915035 | sy: 0.171042 | sz: -0.361229
>>> a: 0.350401
>>> v: 3.43393
>>> s: 0.998514

ax: 0.217194 | ay: 0.314056 | az: 0.124573
ax: -0.0388184 | ay: 0.0773468 | az: -0.0114136
ax: 0.0886993 | ay: 0.0496674 | az: -0.0845795
ax: 0.000289917 | ay: 0.0990295 | az: -0.170288
ax: -0.0593109 | ay: 0.137436 | az: -0.0535431
ax: -0.0478821 | ay: 0.200134 | az: -0.0435944
ax: 0.0235901 | ay: 0.0217133 | az: -0.00782776
ax: 0.0153961 | ay: 0.0487213 | az: 0.0186615
ax: 0.0334625 | ay: 0.0691528 | az: 0.0118256
ax: 0.0295868 | ay: 0.0255737 | az: -0.0323029
ax: 0.0800323 | ay: 0.0383148 | az: 0.0360107
ax: 0.0574799 | ay: 0.0892487 | az: -0.0341339
ax: 0.217255 | ay: -0.0113068 | az: -0.0298767
ax: 0.245209 | ay: -0.197372 | az: 0.0754242
ax: 0.410217 | ay: -0.353027 | az: 0.0781555
ax: 0.551254 | ay: -0.334732 | az: -0.0091095
ax: 0.634644 | ay: -0.395538 | az: -0.0277557
ax: 0.715775 | ay: -0.312195 | az: -0.392166
ax: 1.03706 | ay: -0.312073 | az: -0.769485
ax: 1.05363 | ay: -0.836823 | az: -1.30168
ax: 1.07127 | ay: -1.67482 | az: -1.39171
ax: 1.08694 | ay: -0.500107 | az: -0.710266
ax: 0.766342 | ay: -1.7688 | az: -1.11609
ax: -0.696594 | ay: -0.407074 | az: -0.642334
ax: -1.4501 | ay: 1.48155 | az: -0.42804
ax: -0.00692749 | ay: -0.575333 | az: -0.180664
ax: -0.826172 | ay: -0.892365 | az: -0.475525
ax: -0.720474 | ay: -0.791016 | az: -0.421082
ax: -0.762115 | ay: -0.678085 | az: -0.189209
ax: -0.677399 | ay: -0.269409 | az: -0.139038
ax: -0.565674 | ay: -0.200256 | az: -0.00891113
ax: -0.507568 | ay: -0.147934 | az: 0.0362396
ax: -0.345261 | ay: -0.153763 | az: 0.0928192
ax: -0.119202 | ay: -0.125443 | az: 0.159744
ax: 0.277328 | ay: -0.124252 | az: 0.221527
ax: 1.04268 | ay: 0.453598 | az: 0.324966
ax: 1.19632 | ay: 1.05467 | az: 0.49968
ax: 1.27553 | ay: 1.9731 | az: 0.425613
ax: 1.33974 | ay: 2.58414 | az: 0.827042
ax: 0.969803 | ay: 2.60706 | az: 1.36388
ax: 0.814926 | ay: 2.59492 | az: 1.60753
ax: 1.31808 | ay: 2.4789 | az: 0.841385
ax: 0.407745 | ay: -0.994537 | az: -1.16753
ax: 0.575958 | ay: -0.954666 | az: 1.14806
ax: 1.18134 | ay: 2.02229 | az: 1.40807
ax: 0.34343 | ay: 1.6277 | az: -0.246811
ax: 0.722565 | ay: 1.20761 | az: 0.482635
ax: -0.15979 | ay: 0.483871 | az: 0.11293
ax: 0.147415 | ay: 0.911209 | az: -0.0805206
ax: 0.0252991 | ay: 0.145157 | az: 0.0214844
17: [20200927205826.979]
> sum ax: 12.9902 | sum ay: 9.78525 | sum az: -0.247238
>> avg ax: 0.259804 | avg ay: 0.195705 | avg az: -0.00494476
>>> vx: 2.54608 | vy: 1.91791 | vz: -0.0484584
>>> sx: 0.907021 | sy: -0.172199 | sz: -0.619746
>>> a: 0.325305
>>> v: 3.18798
>>> s: 1.11195

ax: 0.0967865 | ay: 0.0165863 | az: 0.0544739
ax: 0.0676117 | ay: 0.09935 | az: 0.128265
ax: -0.0575562 | ay: 0.238647 | az: -0.00236511
ax: -0.0337372 | ay: 0.156265 | az: 0.129944
ax: 0.0118103 | ay: 0.279861 | az: -0.159195
ax: 0.0191498 | ay: 0.147308 | az: -0.0261841
ax: 0.0208893 | ay: 0.0683289 | az: -0.00939941
ax: 0.0746918 | ay: 0.0511322 | az: 0.108139
ax: 0.0506897 | ay: 0.0482941 | az: 0.0621796
ax: 0.0651398 | ay: 0.0393677 | az: 0.0764771
ax: 0.160767 | ay: 0.0990448 | az: 0.0794067
