steps: 0
ax: -0.0130463 | ay: 0.158417 | az: 0.0140381
ax: -0.605804 | ay: 0.0638733 | az: -0.108383
ax: -0.87648 | ay: 0.120987 | az: -0.0866241
ax: -1.01826 | ay: 0.398544 | az: -0.173569
ax: -0.722763 | ay: 0.995422 | az: -0.424286
ax: -0.674408 | ay: 0.789124 | az: -0.0644531
ax: -0.472794 | ay: 0.748169 | az: -0.134094
ax: -0.222168 | ay: 0.490448 | az: -0.276901
ax: -0.055603 | ay: 0.159821 | az: -0.473602
ax: 0.401886 | ay: 0.13327 | az: -0.383682
ax: 0.382431 | ay: -0.140015 | az: -0.240067
ax: 0.451035 | ay: -0.0434265 | az: -0.09375
ax: 0.561905 | ay: 0.562668 | az: -0.0690918
ax: 0.668854 | ay: 0.687057 | az: -0.199081
ax: 0.673538 | ay: 0.525772 | az: -0.147034
ax: 0.635025 | ay: 0.392929 | az: -0.0960083
ax: 0.598785 | ay: 0.284927 | az: -0.0493317
ax: 0.514664 | ay: 0.225662 | az: -0.0610657
ax: 0.516495 | ay: 0.258926 | az: -0.136459
ax: 0.379211 | ay: 0.183243 | az: -0.115341
ax: 0.112457 | ay: 0.0966034 | az: -0.0715942
ax: -0.143326 | ay: -0.146561 | az: -0.0393829
ax: -0.405716 | ay: -0.409454 | az: -0.00364685
ax: -0.666534 | ay: -0.539795 | az: -0.0306854
time: 9
[20210810071445.819]
> sum ax: -1.55386 | sum ay: 4.98369 | sum az: -3.5007
>> avg ax: -0.0310773 | avg ay: 0.0996738 | avg az: -0.070014
>>> vx: -0.152279 | vy: 0.488401 | vz: -0.343069
>>> sx: -0.17186 | sy: 0.111741 | sz: -0.0897902
>>> a: 0.125708
>>> v: 0.615972
>>> s: 0.223795

ax: -0.915482 | ay: -0.793198 | az: 0.0373383
ax: -1.00168 | ay: -1.13631 | az: 0.191925
ax: -1.07771 | ay: -1.20775 | az: 0.386093
ax: -1.06245 | ay: -1.38229 | az: 0.641754
ax: -0.793213 | ay: -1.27182 | az: 0.831833
ax: -0.69342 | ay: -1.65115 | az: 0.702484
ax: -0.488541 | ay: -1.90858 | az: 0.572754
ax: -0.378616 | ay: -1.44698 | az: 0.488235
ax: -0.202988 | ay: 1.62236 | az: 0.258499
ax: -0.439758 | ay: -0.00737 | az: 0.262589
ax: -0.268143 | ay: -0.683777 | az: 0.221451
ax: -0.392624 | ay: -0.506805 | az: -0.225922
ax: -0.115997 | ay: -0.412964 | az: 0.0147858
ax: -0.111145 | ay: -0.444641 | az: 0.104813
ax: -0.126862 | ay: -0.263367 | az: 0.0972137
ax: 0.0536194 | ay: 0.105133 | az: 0.0366821
ax: -0.0737457 | ay: -0.0371857 | az: 0.0297699
ax: -0.0644073 | ay: -0.0664062 | az: 0.00588989
ax: -0.00631714 | ay: -0.0440216 | az: -0.0509338
ax: -0.000961304 | ay: -0.0261993 | az: -0.0819855
ax: 0.000198364 | ay: -0.0568237 | az: -0.0664825
ax: -0.00814819 | ay: 0.00888062 | az: 0.0791779
ax: -0.0267181 | ay: 0.0125427 | az: 0.116577
ax: -0.00250244 | ay: -0.0407715 | az: 0.0580902
ax: 0.0190887 | ay: -0.0644379 | az: -0.0248108
ax: 0.0234528 | ay: -0.0278473 | az: -0.0594635
ax: -0.00430298 | ay: 0.00764465 | az: 0.00595093
ax: -0.0266113 | ay: 0.0143738 | az: 0.0581665
ax: -0.0599213 | ay: 0.0116272 | az: 0.0786896
ax: -0.0420837 | ay: 0.0166168 | az: 0.0363007
ax: -0.0248108 | ay: -0.0214233 | az: 0.0296936
ax: -0.0121002 | ay: -0.0445404 | az: -0.000106812
ax: -0.0461426 | ay: -0.00941467 | az: -0.0268707
ax: -0.0736847 | ay: 0.030014 | az: 0.0140381
ax: -0.112747 | ay: 0.0604858 | az: -0.00906372
ax: -0.13237 | ay: 0.0505219 | az: -0.00270081
ax: -0.174774 | ay: 0.0549164 | az: 0.0585022
ax: -0.17984 | ay: 0.0416107 | az: 0.0356293
ax: -0.225037 | ay: 0.0774841 | az: -0.11795
ax: -0.488312 | ay: 0.0873413 | az: -0.203827
ax: -0.721649 | ay: 0.0129242 | az: -0.133041
ax: -1.00017 | ay: 0.340332 | az: -0.218994
ax: -1.05867 | ay: 0.670837 | az: -0.613831
ax: -0.867249 | ay: 1.10509 | az: -0.0865936
ax: -0.670944 | ay: 0.912277 | az: 0.0199432
ax: -0.359589 | ay: 0.748703 | az: -0.358902
ax: -0.147903 | ay: 0.0836639 | az: -0.524323
ax: 0.249588 | ay: -0.00878906 | az: -0.488617
ax: 0.448685 | ay: -0.265472 | az: -0.249146
ax: 0.397736 | ay: 0.158463 | az: -0.0642242
time: 10
[20210810071446.818]
> sum ax: -13.488 | sum ay: -7.5965 | sum az: 1.86708
>> avg ax: -0.26976 | avg ay: -0.15193 | avg az: 0.0373416
>>> vx: -1.32182 | vy: -0.744457 | vz: 0.182974
>>> sx: -0.839124 | sy: -0.96862 | sz: 0.380456
>>> a: 0.311845
>>> v: 1.52804
>>> s: 1.33683

ax: 0.711472 | ay: 0.667877 | az: -0.115753
ax: 0.664474 | ay: 0.730072 | az: -0.16539
ax: 0.745682 | ay: 0.515717 | az: -0.130249
ax: 0.733566 | ay: 0.438675 | az: -0.0736694
ax: 0.668564 | ay: 0.318802 | az: -0.0328522
ax: 0.610718 | ay: 0.259354 | az: -0.0144348
ax: 0.526459 | ay: 0.229568 | az: -0.0364227
ax: 0.426651 | ay: 0.214951 | az: -0.0726471
ax: 0.209518 | ay: 0.148254 | az: -0.0558014
ax: -0.0610962 | ay: 0.0358124 | az: -0.000152588
ax: -0.331009 | ay: -0.0641937 | az: 0.0977173
ax: -0.685135 | ay: -0.314072 | az: 0.0844727
ax: -1.0788 | ay: -0.900284 | az: -0.00440979
ax: -1.11751 | ay: -1.48959 | az: -0.135818
ax: -1.15324 | ay: -1.86 | az: -0.119629
ax: -0.777191 | ay: -1.88695 | az: -0.216965
ax: -0.615738 | ay: -2.13335 | az: -0.119263
ax: -0.476868 | ay: -2.05452 | az: 0.380692
ax: -0.388885 | ay: -1.68188 | az: 0.292465
ax: -0.387283 | ay: -1.0238 | az: 0.827835
ax: -0.278641 | ay: 0.913483 | az: 0.544708
ax: -0.207779 | ay: 1.3924 | az: 0.240616
ax: -0.706512 | ay: -0.888153 | az: 0.279541
ax: -0.270065 | ay: -0.539383 | az: -0.602066
ax: -0.368759 | ay: -0.577759 | az: -0.0345612
ax: -0.158188 | ay: -0.709091 | az: -0.0887756
ax: -0.0710602 | ay: -0.322281 | az: 0.043808
ax: 0.0524139 | ay: -0.0108795 | az: 0.0583649
ax: -0.0982971 | ay: -0.078125 | az: 0.133499
ax: -0.119446 | ay: -0.135788 | az: 0.0795746
ax: 0.00968933 | ay: -0.0448151 | az: 0.00669861
ax: 0.0330353 | ay: -0.156464 | az: -0.257645
ax: 0.0406647 | ay: -0.057373 | az: -0.114334
ax: -0.00115967 | ay: 0.0124207 | az: 0.0972137
ax: -0.041214 | ay: -0.00335693 | az: 0.132446
ax: -0.0348816 | ay: -0.121155 | az: 0.00993347
ax: -0.0195618 | ay: -0.0942841 | az: -0.00733948
ax: -0.0179291 | ay: -0.0503082 | az: 0.0274048
ax: -0.0172577 | ay: -0.0713196 | az: 0.0400543
ax: -0.0164185 | ay: -0.0440979 | az: 0.0309601
ax: -0.0102997 | ay: -0.0385132 | az: -0.00808716
ax: -0.0410309 | ay: -0.0536804 | az: 0.0182343
ax: -0.045639 | ay: -0.0690155 | az: 0.025116
ax: -0.0467834 | ay: -0.0870972 | az: 0.0175781
ax: -0.0772247 | ay: -0.0129242 | az: 0.0134888
ax: -0.0980988 | ay: 0.0274811 | az: -0.0121613
ax: -0.11264 | ay: 0.067749 | az: 0.0230255
ax: -0.174103 | ay: 0.0995483 | az: 0.0464325
ax: -0.200989 | ay: 0.114136 | az: 0.0777435
ax: -0.224808 | ay: 0.0399933 | az: -0.0614014
time: 11
[20210810071447.825]
> sum ax: -5.09863 | sum ay: -11.3482 | sum az: 1.1498
>> avg ax: -0.101973 | avg ay: -0.226964 | avg az: 0.0229959
>>> vx: -0.499666 | vy: -1.11213 | vz: 0.11268
>>> sx: -0.14138 | sy: -0.633243 | sz: 0.0362592
>>> a: 0.24988
>>> v: 1.22441
>>> s: 0.649846

ax: -0.374405 | ay: -0.00556946 | az: -0.189346
ax: -0.516541 | ay: 0.0146179 | az: -0.189774
ax: -0.940903 | ay: 0.0717163 | az: -0.178619
ax: -1.05516 | ay: 0.679291 | az: -0.398041
ax: -0.824966 | ay: 1.40373 | az: -0.514877
ax: -0.894379 | ay: 0.706619 | az: 0.0974579
ax: -0.468643 | ay: 0.577942 | az: -0.465363
ax: -0.345581 | ay: 0.102478 | az: -0.427948
ax: 0.198685 | ay: 0.20932 | az: -0.545685
ax: 0.52037 | ay: -0.147141 | az: -0.400055
ax: 0.348404 | ay: 0.149658 | az: -0.146622
ax: 0.675705 | ay: 0.521591 | az: -0.0724945
ax: 0.689804 | ay: 0.766037 | az: -0.0749512
ax: 0.75386 | ay: 0.562958 | az: -0.163025
ax: 0.719559 | ay: 0.457581 | az: -0.119278
ax: 0.649048 | ay: 0.323624 | az: -0.06073
ax: 0.58847 | ay: 0.212204 | az: -0.0623932
ax: 0.526779 | ay: 0.206177 | az: -0.0603943
ax: 0.469849 | ay: 0.184555 | az: -0.12381
ax: 0.306808 | ay: 0.117157 | az: -0.103516
ax: 0.090683 | ay: 0.07164 | az: -0.0392303
ax: -0.173431 | ay: -0.0133667 | az: -0.0103302
ax: -0.504562 | ay: -0.113495 | az: -0.019928
ax: -0.995071 | ay: -0.511292 | az: -0.097168
ax: -1.1049 | ay: -1.06319 | az: -0.105133
ax: -1.14917 | ay: -1.56995 | az: 0.0324554
ax: -1.18736 | ay: -1.78337 | az: 0.200439
ax: -0.816223 | ay: -2.23425 | az: 0.447754
ax: -0.735046 | ay: -2.36002 | az: 0.672836
ax: -0.484497 | ay: -0.996201 | az: 0.788162
ax: -0.264572 | ay: -1.23199 | az: 0.283051
ax: -0.205002 | ay: 1.41208 | az: 0.388885
ax: -0.54631 | ay: -0.127518 | az: 0.132278
ax: -0.605927 | ay: -0.830017 | az: 0.14209
ax: -0.375702 | ay: -0.61525 | az: -0.126251
ax: -0.110413 | ay: -0.608658 | az: 0.0306549
ax: -0.14682 | ay: -0.368546 | az: 0.149139
ax: -0.112793 | ay: -0.236816 | az: -0.0592194
ax: 0.108429 | ay: 0.0588684 | az: 0.00192261
ax: -0.0850983 | ay: -0.0778503 | az: 0.0532074
ax: -0.0685883 | ay: -0.0339203 | az: 0.0626373
ax: 0.00505066 | ay: -0.0351105 | az: -0.111938
ax: 0.0207825 | ay: -0.0423737 | az: -0.193436
ax: 0.00193787 | ay: 0.0562897 | az: -0.0162506
ax: -0.0144653 | ay: 0.0612946 | az: 0.0760803
ax: -0.0314026 | ay: 0.0389404 | az: 0.0236206
ax: 0.0148315 | ay: -0.0354309 | az: -0.0766602
ax: -0.00531006 | ay: 0.0147552 | az: -0.0396271
ax: -0.0137787 | ay: -0.00230408 | az: 0.0243225
ax: -0.0116272 | ay: 0.00642395 | az: 0.0171814
time: 12
[20210810071448.813]
> sum ax: -8.4796 | sum ay: -6.05608 | sum az: -1.56792
>> avg ax: -0.169592 | avg ay: -0.121122 | avg az: -0.0313583
>>> vx: -0.831001 | vy: -0.593495 | vz: -0.153656
>>> sx: -0.456779 | sy: 0.00302056 | sz: -0.240207
>>> a: 0.210749
>>> v: 1.03267
>>> s: 0.516096

ax: -0.0226135 | ay: 0.0220795 | az: -0.00502014
ax: -0.0352783 | ay: 0.0359344 | az: -0.00842285
ax: -0.0355988 | ay: -0.0388947 | az: 0.0305939
ax: -0.0203247 | ay: -0.0438385 | az: 0.00392151
ax: -0.0578613 | ay: -0.0107269 | az: 0.0192566
ax: -0.0661621 | ay: 0.00842285 | az: 0.0160217
ax: -0.132568 | ay: 0.113373 | az: 0.04953
ax: -0.141724 | ay: 0.123413 | az: 0.0319061
ax: -0.150101 | ay: 0.160492 | az: 0.00796509
ax: -0.211823 | ay: 0.128128 | az: -0.0185547
ax: -0.242264 | ay: 0.100632 | az: -0.0978394
ax: -0.36203 | ay: 0.0671387 | az: -0.166519
ax: -0.60408 | ay: 0.119095 | az: -0.181168
ax: -0.997208 | ay: 0.176544 | az: -0.260025
ax: -1.06694 | ay: 0.795227 | az: -0.535202
ax: -0.697083 | ay: 1.3837 | az: -0.200226
ax: -0.79245 | ay: 0.691498 | az: 0.0276794
ax: -0.48732 | ay: 0.484177 | az: -0.343765
ax: -0.324081 | ay: 0.235367 | az: -0.519989
ax: 0.37114 | ay: 0.149292 | az: -0.593094
ax: 0.448227 | ay: -0.0895233 | az: -0.280563
ax: 0.373138 | ay: 0.234375 | az: -0.178467
ax: 0.751129 | ay: 0.732391 | az: -0.0679321
ax: 0.684067 | ay: 0.849426 | az: -0.00868225
ax: 0.715561 | ay: 0.522049 | az: -0.0188293
ax: 0.669754 | ay: 0.387711 | az: -0.0539093
ax: 0.582428 | ay: 0.306076 | az: -0.0443115
ax: 0.540817 | ay: 0.32045 | az: 0.0120087
ax: 0.456116 | ay: 0.32962 | az: -0.00978088
ax: 0.302429 | ay: 0.251129 | az: -0.0296936
ax: 0.0554352 | ay: 0.146759 | az: 0.0164948
ax: -0.19046 | ay: 0.0121307 | az: 0.137741
ax: -0.560608 | ay: -0.287079 | az: 0.0724487
ax: -0.918747 | ay: -0.698868 | az: -0.0454102
ax: -1.06784 | ay: -1.00093 | az: -0.128464
ax: -1.09796 | ay: -1.36913 | az: -0.249512
ax: -0.875839 | ay: -1.63664 | az: -0.499512
ax: -0.634018 | ay: -1.78642 | az: -0.378235
ax: -0.450302 | ay: -1.74911 | az: 0.00292969
ax: -0.380554 | ay: -1.75183 | az: 0.349884
ax: -0.469742 | ay: -1.28789 | az: 0.475113
ax: -0.240646 | ay: -1.10982 | az: 0.579651
ax: -0.342773 | ay: -0.17984 | az: 0.306366
ax: -0.215454 | ay: 1.64859 | az: -0.0297241
ax: -0.917801 | ay: -1.25003 | az: 0.398026
ax: -0.251617 | ay: -0.453903 | az: -0.268723
ax: -0.247498 | ay: -0.367218 | az: 0.155716
ax: -0.188522 | ay: -0.510712 | az: -0.0503998
ax: -0.0714874 | ay: -0.213226 | az: 0.0140228
ax: 0.104858 | ay: 0.078598 | az: 0.0301514
time: 13
[20210810071449.813]
> sum ax: -9.51428 | sum ay: -5.22182 | sum az: -2.53455
>> avg ax: -0.190286 | avg ay: -0.104436 | avg az: -0.0506909
>>> vx: -0.9324 | vy: -0.511738 | vz: -0.248385
>>> sx: -0.383881 | sy: 0.201616 | sz: -0.212951
>>> a: 0.222902
>>> v: 1.09222
>>> s: 0.483075

ax: -0.0388947 | ay: -0.0855865 | az: 0.0716705
ax: -0.0731049 | ay: -0.000183105 | az: 0.106125
ax: 0.0100861 | ay: -0.0190125 | az: -0.0263824
ax: 0.0137634 | ay: -0.0591125 | az: -0.168839
ax: 0.0161896 | ay: 0.0295563 | az: -0.0891266
ax: -0.0168304 | ay: 0.0923004 | az: 0.0654144
ax: -0.0317383 | ay: 0.0850983 | az: 0.0783234
ax: -0.0122986 | ay: 0.015152 | az: -0.0412292
ax: 0.00628662 | ay: 0.015213 | az: -0.0707245
ax: -0.00578308 | ay: -0.0250854 | az: -0.0228577
ax: -0.00697327 | ay: 0.035614 | az: 0.0100098
ax: -0.0196228 | ay: 0.0163574 | az: 0.0165253
ax: -0.0155334 | ay: 0.0120087 | az: 0.00146484
ax: -0.030838 | ay: 0.0151672 | az: -0.00888062
ax: -0.0133057 | ay: -0.0230713 | az: 0.000228882
ax: -0.0229645 | ay: -0.0218506 | az: -0.0106049
ax: -0.0620728 | ay: 0.0419769 | az: 0.0219727
ax: -0.10936 | ay: 0.0827484 | az: 0.0262756
ax: -0.124435 | ay: 0.139374 | az: 0.0383606
ax: -0.16954 | ay: 0.145447 | az: 0.0554657
ax: -0.221558 | ay: 0.112 | az: 0.0773315
ax: -0.225723 | ay: 0.0776367 | az: -0.0587006
ax: -0.289658 | ay: 0.105316 | az: -0.119278
ax: -0.49469 | ay: 0.0902405 | az: -0.22612
ax: -0.858078 | ay: 0.101517 | az: -0.370712
ax: -1.0623 | ay: 0.704605 | az: -0.521881
ax: -1.01042 | ay: 1.27049 | az: -0.419907
ax: -0.992371 | ay: 0.970169 | az: 0.0932159
ax: -0.541992 | ay: 0.69722 | az: -0.150482
ax: -0.325745 | ay: 0.358688 | az: -0.432388
ax: 0.0254517 | ay: 0.0684967 | az: -0.722458
ax: 0.590988 | ay: 0.147568 | az: -0.369476
ax: 0.207901 | ay: 0.277283 | az: -0.189056
ax: 0.666962 | ay: 0.643021 | az: -0.0992584
ax: 0.608673 | ay: 0.896637 | az: -0.0292206
ax: 0.688263 | ay: 0.574554 | az: -0.077179
ax: 0.661667 | ay: 0.423431 | az: -0.0812225
ax: 0.597702 | ay: 0.303665 | az: -0.0419464
ax: 0.513428 | ay: 0.269348 | az: -0.0128632
ax: 0.442154 | ay: 0.2677 | az: -0.0212555
ax: 0.267624 | ay: 0.159378 | az: -0.081665
ax: 0.0577393 | ay: 0.152298 | az: -0.0387115
ax: -0.139023 | ay: 0.00386047 | az: 0.00843811
ax: -0.400711 | ay: -0.202072 | az: 0.039032
ax: -0.739639 | ay: -0.446106 | az: -0.0588684
ax: -1.04832 | ay: -0.878174 | az: -0.220322
ax: -1.13023 | ay: -1.26698 | az: -0.154922
ax: -1.15924 | ay: -1.51318 | az: 0.0489807
ax: -1.13127 | ay: -1.50055 | az: 0.115128
ax: -0.778458 | ay: -1.94769 | az: 0.506683
time: 14
[20210810071450.810]
> sum ax: -7.92786 | sum ay: 1.41248 | sum az: -3.55589
>> avg ax: -0.158557 | avg ay: 0.0282495 | avg az: -0.0711179
>>> vx: -0.77693 | vy: 0.138423 | vz: -0.348478
>>> sx: -0.237532 | sy: 0.317814 | sz: -0.162575
>>> a: 0.176057
>>> v: 0.86268
>>> s: 0.428786

ax: -0.691086 | ay: -2.22743 | az: 0.803711
ax: -0.456894 | ay: -1.55865 | az: 0.505203
ax: -0.366669 | ay: -1.45857 | az: 0.355072
ax: -0.209152 | ay: 0.635818 | az: 0.441452
ax: -0.333298 | ay: 0.713242 | az: -0.0855255
ax: -0.841919 | ay: -0.973526 | az: 0.435226
ax: -0.319107 | ay: -0.723404 | az: -0.411362
ax: -0.413177 | ay: -0.515396 | az: 0.103134
ax: -0.182419 | ay: -0.628281 | az: 0.00541687
ax: -0.0906525 | ay: -0.31369 | az: 0.00389099
ax: 0.105316 | ay: 0.0346069 | az: 1.52588e-05
ax: -0.0506744 | ay: -0.1353 | az: 0.0444489
ax: -0.096756 | ay: -0.0730133 | az: 0.127136
ax: -0.0328827 | ay: 0.0154572 | az: 0.0190887
ax: 0.038208 | ay: -0.0193481 | az: -0.163208
ax: 0.0243378 | ay: -0.111237 | az: -0.170441
ax: 0.00326538 | ay: 0.0357513 | az: 0.0543518
ax: -0.0259705 | ay: 0.0206451 | az: 0.137039
ax: -0.0460968 | ay: -0.0149078 | az: 0.0589447
ax: -0.00126648 | ay: -0.0819092 | az: -0.0523682
ax: 0.0284271 | ay: -0.0434723 | az: -0.0498962
ax: -0.0136414 | ay: 0.035965 | az: 0.00967407
ax: -0.0208435 | ay: -0.0175171 | az: 0.0446625
ax: -0.00827026 | ay: -0.0380249 | az: 0.0501251
ax: -0.0211639 | ay: -0.0400238 | az: 0.0243225
ax: -0.0400391 | ay: -0.0780945 | az: 0.0120392
ax: -0.0323486 | ay: -0.0526581 | az: 0.0365448
ax: -0.0645599 | ay: 0.0197144 | az: 0.046402
ax: -0.102905 | ay: 0.051239 | az: 0.0226135
ax: -0.12587 | ay: 0.0594635 | az: 0.030365
ax: -0.168015 | ay: 0.0554962 | az: 0.0218353
ax: -0.212265 | ay: 0.0775299 | az: 0.0604553
ax: -0.236237 | ay: 0.0360107 | az: -0.019577
ax: -0.28952 | ay: 0.0401917 | az: -0.14946
ax: -0.487503 | ay: 0.0390015 | az: -0.229706
ax: -0.758041 | ay: 0.0275116 | az: -0.173523
ax: -1.06119 | ay: 0.222443 | az: -0.282944
ax: -1.07034 | ay: 1.16922 | az: -0.756409
ax: -0.749603 | ay: 1.35728 | az: 0.10881
ax: -0.552734 | ay: 0.851349 | az: -0.143906
ax: -0.382614 | ay: 0.346039 | az: -0.454742
ax: -0.141052 | ay: 0.107498 | az: -0.607559
ax: 0.603546 | ay: 0.11644 | az: -0.407196
ax: 0.236053 | ay: 0.137756 | az: -0.158524
ax: 0.516373 | ay: 0.306885 | az: -0.123611
ax: 0.644836 | ay: 0.737244 | az: -0.112152
ax: 0.63736 | ay: 0.677277 | az: -0.134293
ax: 0.667923 | ay: 0.513611 | az: -0.10614
ax: 0.63768 | ay: 0.414551 | az: -0.0943909
ax: 0.583252 | ay: 0.313477 | az: -0.0945129
time: 15
[20210810071451.815]
> sum ax: -5.9702 | sum ay: 0.0642548 | sum az: -1.41946
>> avg ax: -0.119404 | avg ay: 0.0012851 | avg az: -0.0283893
>>> vx: -0.58508 | vy: 0.00629704 | vz: -0.139107
>>> sx: -0.505681 | sy: -0.550687 | sz: 0.145212
>>> a: 0.122739
>>> v: 0.601422
>>> s: 0.761614

ax: 0.533249 | ay: 0.357788 | az: -0.0564117
ax: 0.465836 | ay: 0.353302 | az: -0.0581665
ax: 0.29071 | ay: 0.306717 | az: -0.0557404
ax: 0.043396 | ay: 0.186554 | az: -0.021759
ax: -0.20874 | ay: 0.0599213 | az: 0.0957642
ax: -0.524933 | ay: -0.176498 | az: 0.170975
ax: -0.862289 | ay: -0.524902 | az: 0.0446167
ax: -1.08069 | ay: -0.915131 | az: -0.0917358
ax: -1.12074 | ay: -1.43651 | az: -0.144363
ax: -1.09743 | ay: -1.8979 | az: -0.220123
ax: -0.946014 | ay: -2.03206 | az: -0.0540161
ax: -0.627045 | ay: -2.02585 | az: 0.432632
ax: -0.696838 | ay: -1.94814 | az: 0.768524
ax: -0.477081 | ay: -1.53093 | az: 0.634766
ax: -0.255112 | ay: -0.655609 | az: 0.174728
ax: -0.173584 | ay: 1.60458 | az: 0.14621
ax: -0.665909 | ay: -0.212082 | az: 0.339371
ax: -0.577194 | ay: -0.810898 | az: -0.0765839
ax: -0.345963 | ay: -0.41597 | az: 0.0814362
ax: -0.202255 | ay: -0.598923 | az: -0.0391083
ax: -0.0845642 | ay: -0.291885 | az: 0.0645905
ax: -0.0027771 | ay: -0.142212 | az: 0.092926
ax: -0.010788 | ay: -0.0121765 | az: 0.0180359
ax: -0.0791168 | ay: -0.0758057 | az: 0.0565338
ax: -0.0653687 | ay: -0.0354614 | az: 0.0248871
ax: -0.0197906 | ay: -0.0415649 | az: -0.0908661
ax: 0.00889587 | ay: 0.0578766 | az: -0.120941
ax: -0.00247192 | ay: 0.0320282 | az: -0.0257874
ax: -0.0224304 | ay: 0.087265 | az: 0.10553
ax: -0.0215454 | ay: -0.023407 | az: 0.0627441
ax: 0.00689697 | ay: -0.0626526 | az: 0.00602722
ax: -0.0042572 | ay: -0.029129 | az: -0.0125885
ax: -0.0189362 | ay: 0.00801086 | az: 0.0431671
ax: -0.0326996 | ay: -0.0305634 | az: 0.046936
ax: -0.0165863 | ay: 0.0062561 | az: 0.0265961
ax: -0.0292206 | ay: -0.0149384 | az: 0.00556946
ax: -0.0151215 | ay: -0.000610352 | az: 0.026886
ax: -0.0287933 | ay: 0.0134125 | az: 0.00569153
ax: -0.0692139 | ay: -0.0125275 | az: -0.00384521
ax: -0.0798492 | ay: 0.0560608 | az: -0.00427246
ax: -0.0993042 | ay: 0.122665 | az: 0.0408783
ax: -0.17186 | ay: 0.128326 | az: 0.0492401
ax: -0.212128 | ay: 0.107315 | az: 0.0543213
ax: -0.212952 | ay: 0.100143 | az: 0.0587769
ax: -0.243347 | ay: 0.0744019 | az: -0.129044
ax: -0.4366 | ay: 0.0376587 | az: -0.247162
ax: -0.689392 | ay: 0.0424194 | az: -0.198181
ax: -1.0562 | ay: 0.243973 | az: -0.298508
ax: -1.07692 | ay: 1.11656 | az: -0.829391
ax: -0.977783 | ay: 1.06464 | az: -0.0549774
time: 16
[20210810071452.815]
> sum ax: -14.2928 | sum ay: -9.78645 | sum az: 0.844788
>> avg ax: -0.285857 | avg ay: -0.195729 | avg az: 0.0168958
>>> vx: -1.4007 | vy: -0.959073 | vz: 0.0827892
>>> sx: -0.69627 | sy: -0.936715 | sz: 0.154186
>>> a: 0.346857
>>> v: 1.6996
>>> s: 1.17728

ax: -0.790482 | ay: 0.738617 | az: -0.0634155
ax: -0.363327 | ay: 0.711105 | az: -0.395096
ax: -0.101181 | ay: 0.15683 | az: -0.476028
ax: 0.634262 | ay: -0.00158691 | az: -0.389786
ax: 0.20929 | ay: 0.16481 | az: -0.159317
ax: 0.624573 | ay: 0.422668 | az: -0.071228
ax: 0.637894 | ay: 0.880478 | az: -0.0827484
ax: 0.675034 | ay: 0.614502 | az: -0.170242
ax: 0.638824 | ay: 0.480804 | az: -0.150574
ax: 0.590271 | ay: 0.345291 | az: -0.108307
ax: 0.570602 | ay: 0.229828 | az: -0.0613708
ax: 0.516769 | ay: 0.220657 | az: -0.0431976
ax: 0.459686 | ay: 0.247284 | az: -0.0801239
ax: 0.277954 | ay: 0.149384 | az: -0.0739288
ax: 0.0313416 | ay: 0.0742645 | az: -0.030899
ax: -0.194534 | ay: -0.117996 | az: -0.0270081
ax: -0.435257 | ay: -0.240707 | az: -0.019928
ax: -0.719955 | ay: -0.441666 | az: -0.0833435
ax: -1.09076 | ay: -0.690857 | az: -0.089798
ax: -1.1317 | ay: -1.23737 | az: -0.0635071
ax: -1.17038 | ay: -1.67914 | az: 0.0399475
ax: -0.840744 | ay: -1.79858 | az: 0.233276
ax: -0.682785 | ay: -1.99594 | az: 0.587418
ax: -0.522614 | ay: -2.00664 | az: 0.692703
ax: -0.612915 | ay: -0.844955 | az: 0.504471
ax: -0.229172 | ay: -1.41753 | az: 0.244568
ax: -0.281906 | ay: 0.384064 | az: 0.36496
ax: -0.255417 | ay: 1.08926 | az: 0.29303
ax: -0.797745 | ay: -0.759933 | az: 0.521179
ax: -0.31543 | ay: -0.353989 | az: -0.251556
ax: -0.196793 | ay: -0.379105 | az: 0.0117188
ax: -0.130981 | ay: -0.520187 | az: -0.0938263
ax: -0.00816345 | ay: -0.30658 | az: -0.0156708
ax: -0.0170898 | ay: -0.121582 | az: -0.0344391
ax: 0.0164185 | ay: 0.0337067 | az: 0.0175934
ax: -0.0686951 | ay: -0.106995 | az: 0.0781403
ax: -0.0787964 | ay: -0.068634 | az: 0.0418091
ax: -0.0128174 | ay: 0.019928 | az: -0.0205231
ax: 0.000762939 | ay: 0.00236511 | az: -0.129807
ax: 0.0288086 | ay: 0.0123749 | az: -0.108841
ax: 0.0198822 | ay: 0.010498 | az: -0.00930786
ax: -0.0161133 | ay: 0.0518799 | az: 0.0133209
ax: -0.00843811 | ay: 0.022049 | az: 0.0032959
ax: 0.0165253 | ay: -0.0428314 | az: -0.0467987
ax: 0.00946045 | ay: 0.0088501 | az: -0.0554352
ax: 0.0252228 | ay: 0.0415497 | az: -0.032959
ax: -0.0131836 | ay: -0.0453033 | az: 0.0133514
ax: -0.0263519 | ay: -0.0160828 | az: 0.0236969
ax: -0.0132599 | ay: -0.0166473 | az: 0.0317993
ax: 0.00837708 | ay: 0.0144348 | az: 0.00617981
time: 17
[20210810071453.805]
> sum ax: -5.13503 | sum ay: -8.08334 | sum az: 0.283447
>> avg ax: -0.102701 | avg ay: -0.161667 | avg az: 0.00566895
>>> vx: -0.503232 | vy: -0.792168 | vz: 0.0277779
