ax: -0.02771 | ay: 0.228973 | az: -0.210693
ax: 1.03052 | ay: -0.429352 | az: -0.596222
ax: 1.0563 | ay: -0.818588 | az: -1.11182
ax: 1.07347 | ay: -2.10234 | az: -1.65825
ax: 1.1013 | ay: -0.828583 | az: -1.18179
ax: 0.419144 | ay: -1.81801 | az: -0.945999
ax: 0.542191 | ay: -0.154495 | az: -0.609283
ax: -1.20753 | ay: 1.44232 | az: 0.160873
ax: 0.0654449 | ay: -1.08684 | az: -0.607986
ax: -0.802948 | ay: -1.0135 | az: -0.431641
ax: -0.629074 | ay: -0.628265 | az: -0.20816
ax: -0.672455 | ay: -0.53421 | az: -0.200836
ax: -0.615616 | ay: -0.408844 | az: -0.136932
ax: -0.472214 | ay: -0.34848 | az: -0.0233002
ax: -0.410782 | ay: -0.255981 | az: 0.0496063
9: [20200927210802.181]
> sum ax: 14.5582 | sum ay: 9.17601 | sum az: 2.28801
>> avg ax: 0.291165 | avg ay: 0.18352 | avg az: 0.0457602
>>> vx: 2.85342 | vy: 1.7985 | vz: 0.44845
>>> sx: 2.03874 | sy: 2.52652 | sz: 1.21493
>>> a: 0.347204
>>> v: 3.4026
>>> s: 3.46639

ax: -0.269302 | ay: -0.199707 | az: 0.0924072
ax: -0.0574036 | ay: -0.13118 | az: 0.130737
ax: 0.27713 | ay: -0.0976715 | az: 0.21933
ax: 1.06334 | ay: 0.70137 | az: 0.187927
ax: 1.1965 | ay: 1.05247 | az: 0.588196
ax: 1.27911 | ay: 1.89532 | az: 0.551315
ax: 1.3465 | ay: 2.59238 | az: 0.930664
ax: 0.914749 | ay: 2.6154 | az: 1.30313
ax: 0.972763 | ay: 2.60658 | az: 1.62314
ax: 0.828293 | ay: 2.56642 | az: 0.993271
ax: 1.26291 | ay: -1.47513 | az: -0.517105
ax: 0.618469 | ay: 1.48857 | az: 0.79657
ax: 0.980743 | ay: 1.35034 | az: 0.355637
ax: 0.38623 | ay: 1.84933 | az: 0.66304
ax: -0.174728 | ay: 0.650116 | az: 0.590881
ax: 0.29866 | ay: 0.83992 | az: 0.141052
ax: 0.263046 | ay: 0.643082 | az: 0.112976
ax: -0.0773468 | ay: 0.0476379 | az: 0.201019
ax: 0.157867 | ay: 0.00778198 | az: -0.0260468
ax: 0.00187683 | ay: 0.102463 | az: -0.200684
ax: -0.129913 | ay: 0.198425 | az: -0.206238
ax: -0.0726471 | ay: 0.372131 | az: -0.145432
ax: 0.0149536 | ay: 0.111496 | az: 0.0671844
ax: 0.050415 | ay: 0.0742188 | az: 0.0871429
ax: 0.0910339 | ay: 0.0125732 | az: 0.144958
ax: 0.0704803 | ay: 0.0986481 | az: 0.125031
ax: 0.0397034 | ay: 0.0527039 | az: -0.031662
ax: 0.0951843 | ay: 0.0627136 | az: 0.0427704
ax: 0.194229 | ay: 0.135696 | az: 0.0307465
ax: 0.312836 | ay: -0.038147 | az: 0.154114
ax: 0.37645 | ay: -0.273849 | az: 0.0318909
ax: 0.571854 | ay: -0.33313 | az: -0.00346375
ax: 0.667191 | ay: -0.335159 | az: 0.00288391
ax: 0.729324 | ay: -0.378113 | az: -0.224609
ax: 1.00235 | ay: -0.322037 | az: -0.65274
ax: 1.04715 | ay: -0.760696 | az: -1.05901
ax: 1.06329 | ay: -1.87123 | az: -1.62582
ax: 1.08806 | ay: -1.0128 | az: -1.0233
ax: 0.861771 | ay: -1.47606 | az: -1.38454
ax: -0.266159 | ay: -0.113037 | az: -0.777908
ax: -1.47911 | ay: 1.47697 | az: -0.618286
ax: 0.288864 | ay: -0.752945 | az: -0.502762
ax: -0.698532 | ay: -0.977341 | az: -0.483322
ax: -0.693802 | ay: -0.590775 | az: -0.360306
ax: -0.764969 | ay: -0.475052 | az: -0.335373
ax: -0.680649 | ay: -0.297012 | az: -0.322601
ax: -0.610596 | ay: -0.226898 | az: -0.240112
ax: -0.546539 | ay: -0.157944 | az: -0.167465
ax: -0.367401 | ay: -0.111298 | az: -0.068634
ax: -0.152054 | ay: -0.112869 | az: 0.0129547
10: [20200927210803.178]
> sum ax: 13.3722 | sum ay: 11.0847 | sum az: -0.796448
>> avg ax: 0.267444 | avg ay: 0.221694 | avg az: -0.015929
>>> vx: 2.62095 | vy: 2.1726 | vz: -0.156103
>>> sx: 2.21142 | sy: 2.76609 | sz: 1.01129
>>> a: 0.347747
>>> v: 3.40792
>>> s: 3.68298

ax: 0.22966 | ay: -0.123795 | az: 0.144592
ax: 1.03821 | ay: 0.516983 | az: 0.23349
ax: 1.18571 | ay: 1.0611 | az: 0.450043
ax: 1.26746 | ay: 1.93839 | az: 0.357269
ax: 1.33722 | ay: 2.60153 | az: 0.910309
ax: 1.05537 | ay: 2.63171 | az: 1.02271
ax: 0.917877 | ay: 2.62498 | az: 1.72005
ax: 0.818298 | ay: 2.58444 | az: 1.04451
ax: 0.360886 | ay: -0.000320435 | az: 0.0203705
ax: 1.24129 | ay: -1.49382 | az: 0.113754
ax: 1.19484 | ay: 1.71715 | az: 1.90274
ax: 0.248413 | ay: 1.82121 | az: -0.490875
ax: 1.08929 | ay: 2.0383 | az: 0.220123
ax: -0.218002 | ay: 0.450867 | az: 0.613556
ax: 0.0857086 | ay: 1.0945 | az: -0.0530548
ax: 0.0154572 | ay: 0.0576019 | az: 0.2686
ax: 0.195114 | ay: 0.204651 | az: 0.149002
ax: 0.0896606 | ay: 0.24968 | az: 0.0885468
ax: -0.115677 | ay: 0.148773 | az: -0.1306
ax: -0.108521 | ay: 0.398239 | az: -0.191315
ax: -0.0809479 | ay: 0.281128 | az: -0.125107
ax: 0.00849915 | ay: 0.17392 | az: 0.0601349
ax: 0.0462036 | ay: 0.102646 | az: 0.0995331
ax: 0.0574188 | ay: 0.0549927 | az: 0.0733643
ax: 0.0301208 | ay: 0.0691223 | az: -0.0984344
ax: 0.092926 | ay: 0.000961304 | az: -0.0270386
ax: 0.229019 | ay: 0.00799561 | az: 0.0522919
ax: 0.312302 | ay: -0.136841 | az: 0.141342
ax: 0.511246 | ay: -0.306778 | az: 0.0477448
ax: 0.63942 | ay: -0.258713 | az: -0.0919189
ax: 0.730804 | ay: -0.358749 | az: -0.0566101
ax: 0.821106 | ay: -0.39006 | az: -0.39502
ax: 1.03317 | ay: -0.503036 | az: -0.750214
ax: 1.04877 | ay: -1.24979 | az: -1.50043
ax: 1.06546 | ay: -1.8083 | az: -1.20352
ax: 1.09456 | ay: -1.0965 | az: -1.15054
ax: 0.0586395 | ay: -1.16663 | az: -1.28133
ax: 1.14661 | ay: 0.398453 | az: 0.139496
ax: -0.608521 | ay: -0.00106812 | az: 0.176071
ax: -0.393692 | ay: -0.937088 | az: -0.466782
ax: -0.857925 | ay: -0.816574 | az: -0.549545
ax: -0.757629 | ay: -0.639832 | az: -0.308182
ax: -0.735352 | ay: -0.562332 | az: -0.303299
ax: -0.630692 | ay: -0.407394 | az: -0.229584
ax: -0.592911 | ay: -0.279572 | az: -0.0865326
ax: -0.479065 | ay: -0.188156 | az: -0.0195465
ax: -0.322815 | ay: -0.14328 | az: 0.0442352
ax: -0.0996094 | ay: -0.0641785 | az: 0.0961609
ax: 0.367126 | ay: 0.0582886 | az: 0.195938
ax: 1.01114 | ay: 0.659729 | az: 0.400177
11: [20200927210804.177]
> sum ax: 16.6736 | sum ay: 11.0145 | sum az: 1.27667
>> avg ax: 0.333473 | avg ay: 0.220291 | avg az: 0.0255334
>>> vx: 3.26803 | vy: 2.15885 | vz: 0.250228
>>> sx: 2.50983 | sy: 2.90517 | sz: 0.990403
>>> a: 0.40048
>>> v: 3.9247
>>> s: 3.96487

ax: 1.20013 | ay: 1.36441 | az: 0.49913
ax: 1.28072 | ay: 2.28635 | az: 0.448654
ax: 1.34175 | ay: 2.58495 | az: 0.887939
ax: 1.01921 | ay: 2.59935 | az: 1.30676
ax: 0.961594 | ay: 2.57967 | az: 2.01285
ax: 0.814545 | ay: 1.83502 | az: 1.22617
ax: 1.25719 | ay: -1.49724 | az: -0.530457
ax: 0.675125 | ay: 1.62132 | az: 1.15164
ax: 1.08759 | ay: 1.02106 | az: 0.310776
ax: 0.313553 | ay: 2.2821 | az: 0.352539
ax: -0.116791 | ay: 0.379593 | az: 0.718079
ax: 0.211151 | ay: 1.13731 | az: 0.0559082
ax: 0.135925 | ay: 0.226089 | az: 0.197098
ax: 0.0462341 | ay: 0.103622 | az: 0.151306
ax: 0.0675507 | ay: 0.175644 | az: 0.0691223
ax: -0.0152283 | ay: 0.265549 | az: -0.0686493
ax: -0.051712 | ay: 0.234985 | az: -0.0673523
ax: -0.0284119 | ay: 0.422852 | az: -0.205856
ax: -0.0088501 | ay: 0.106598 | az: -0.102905
ax: 0.0331116 | ay: 0.193787 | az: -0.00761414
ax: 0.034256 | ay: 0.000961304 | az: 0.0398407
ax: 0.0106201 | ay: -0.110855 | az: 0.0679932
ax: 0.0865784 | ay: -0.120987 | az: 0.0810242
ax: 0.155289 | ay: 0.0726013 | az: 0.0836945
ax: 0.231873 | ay: 0.179016 | az: -0.0319519
ax: 0.245697 | ay: -0.110428 | az: 0.0127411
ax: 0.449463 | ay: -0.291855 | az: -0.045578
ax: 0.626617 | ay: -0.237701 | az: -0.0213623
ax: 0.695267 | ay: -0.353333 | az: -0.0520172
ax: 0.811752 | ay: -0.366318 | az: -0.478821
ax: 1.0359 | ay: -0.389023 | az: -0.72348
ax: 1.05231 | ay: -1.19482 | az: -1.84392
ax: 1.06978 | ay: -1.84866 | az: -1.02618
ax: 1.07254 | ay: -0.97525 | az: -1.1555
ax: 0.108994 | ay: -1.30336 | az: -1.34908
ax: 0.875107 | ay: -0.523788 | az: -0.045639
ax: -0.831543 | ay: 0.891907 | az: 0.240845
ax: -0.146744 | ay: -0.806152 | az: -0.4048
ax: -0.700836 | ay: -0.836395 | az: -0.465927
ax: -0.723602 | ay: -0.607559 | az: -0.477066
ax: -0.711227 | ay: -0.58667 | az: -0.330231
ax: -0.642029 | ay: -0.311462 | az: -0.31871
ax: -0.54071 | ay: -0.24942 | az: -0.158585
ax: -0.466537 | ay: -0.0479126 | az: -0.029892
ax: -0.319656 | ay: 0.072998 | az: 0.0557709
ax: -0.127899 | ay: 0.0798645 | az: 0.106064
ax: 0.197922 | ay: 0.0221405 | az: 0.124527
ax: 0.931839 | ay: 0.390411 | az: 0.195892
ax: 1.19673 | ay: 1.30789 | az: 0.55545
ax: 1.27974 | ay: 2.08488 | az: 0.379883
12: [20200927210805.179]
> sum ax: 17.1819 | sum ay: 13.7537 | sum az: 1.39012
>> avg ax: 0.343637 | avg ay: 0.275075 | avg az: 0.0278024
>>> vx: 3.36765 | vy: 2.69573 | vz: 0.272464
>>> sx: 2.32951 | sy: 2.85514 | sz: 0.985776
>>> a: 0.441051
>>> v: 4.3223
>>> s: 3.81447

ax: 1.34892 | ay: 2.59364 | az: 1.04669
ax: 0.962997 | ay: 2.61177 | az: 1.03041
ax: 1.04005 | ay: 2.59502 | az: 1.77145
ax: 0.977997 | ay: 2.54765 | az: 1.36615
ax: 1.18448 | ay: 0.948151 | az: -0.036087
ax: 0.374252 | ay: -1.53813 | az: -0.289673
ax: 1.20781 | ay: 0.955521 | az: 1.73048
ax: 1.14952 | ay: 1.14432 | az: 0.189911
ax: 0.529907 | ay: 1.89359 | az: 0.325546
ax: -0.0715485 | ay: 0.460693 | az: 0.44989
ax: 0.0574188 | ay: 1.01855 | az: -0.154129
ax: 0.0536041 | ay: 0.362915 | az: 0.216049
ax: 0.104584 | ay: 0.141113 | az: 0.15448
ax: 0.11261 | ay: 0.010025 | az: 0.148376
ax: 0.00469971 | ay: 0.175598 | az: -0.0928192
ax: -0.0238037 | ay: 0.188217 | az: -0.0738525
ax: -0.0665283 | ay: 0.320526 | az: -0.219833
ax: -0.039444 | ay: 0.237 | az: -0.095047
ax: 0.0167694 | ay: 0.192886 | az: 0.0693359
ax: 0.0224457 | ay: 0.0661469 | az: 0.146683
ax: 0.0527344 | ay: 0.0370941 | az: 0.0871277
ax: 0.00765991 | ay: -0.0695801 | az: 0.0234375
ax: 0.115784 | ay: 0.0187378 | az: 0.0462036
ax: 0.176941 | ay: 0.0260162 | az: 0.00923157
ax: 0.225952 | ay: -0.0888824 | az: 0.0241852
ax: 0.437424 | ay: -0.174301 | az: -0.0677643
ax: 0.592896 | ay: -0.197159 | az: -0.0288086
ax: 0.643661 | ay: -0.298203 | az: -0.0312195
ax: 0.737671 | ay: -0.272293 | az: -0.250443
ax: 1.04074 | ay: -0.225662 | az: -0.323715
ax: 1.05566 | ay: -0.996414 | az: -1.15732
ax: 1.07124 | ay: -2.09814 | az: -0.923157
ax: 1.09671 | ay: -1.39449 | az: -0.597137
ax: 0.723663 | ay: -1.04118 | az: -1.6734
ax: -0.164886 | ay: -0.288284 | az: -0.948563
ax: -0.817062 | ay: 1.45593 | az: -0.391983
ax: 0.185532 | ay: -0.625732 | az: -0.462601
ax: -0.576981 | ay: -0.922714 | az: -0.499435
ax: -0.746185 | ay: -0.661606 | az: -0.336731
ax: -0.689377 | ay: -0.494019 | az: -0.276566
ax: -0.745361 | ay: -0.247162 | az: -0.286209
ax: -0.683228 | ay: -0.204147 | az: -0.304794
ax: -0.599487 | ay: -0.200012 | az: -0.287247
ax: -0.485565 | ay: -0.0756989 | az: -0.257812
ax: -0.337708 | ay: -0.036972 | az: -0.167374
ax: -0.0284271 | ay: 0.0809631 | az: -0.100494
ax: 0.543457 | ay: 0.34877 | az: -0.0339966
ax: 1.12096 | ay: 0.639343 | az: 0.0544281
ax: 1.19603 | ay: 1.59 | az: 0.108444
ax: 1.26993 | ay: 2.47418 | az: 0.268311
13: [20200927210806.182]
> sum ax: 15.3671 | sum ay: 12.9836 | sum az: -1.10138
>> avg ax: 0.307343 | avg ay: 0.259672 | avg az: -0.0220276
>>> vx: 3.01196 | vy: 2.54478 | vz: -0.215871
>>> sx: 2.07539 | sy: 2.43453 | sz: 0.846736
>>> a: 0.402957
>>> v: 3.94897
>>> s: 3.30926

ax: 1.29832 | ay: 2.62059 | az: 0.637131
ax: 0.986282 | ay: 2.62428 | az: 1.21173
ax: 0.695053 | ay: 2.58702 | az: 1.43822
ax: 0.601669 | ay: 2.52106 | az: 1.12749
ax: 0.146317 | ay: -1.55148 | az: -0.40799
ax: 1.22765 | ay: -1.55263 | az: 0.681442
ax: 1.1824 | ay: 1.99161 | az: 0.968628
ax: 0.235382 | ay: 1.86983 | az: 0.181656
ax: 1.10201 | ay: 1.3873 | az: 0.275864
ax: -0.2715 | ay: 0.55574 | az: 0.307388
ax: -0.0966644 | ay: 1.11269 | az: -0.0391693
ax: 0.056366 | ay: -0.003479 | az: 0.194458
ax: 0.170441 | ay: 0.0125427 | az: 0.123642
ax: 0.0506134 | ay: 0.127884 | az: -0.00953674
ax: -0.0346527 | ay: 0.165695 | az: -0.0293884
ax: -0.072998 | ay: 0.410965 | az: -0.177139
ax: -0.0624237 | ay: 0.285873 | az: -0.111252
ax: -0.00242615 | ay: 0.25798 | az: 0.0156708
ax: 0.0432434 | ay: 0.00088501 | az: 0.0761871
ax: 0.0367737 | ay: -0.0674438 | az: 0.0627594
ax: 0.087616 | ay: -0.038208 | az: 0.0161133
ax: 0.0995789 | ay: 0.108322 | az: 0.042923
ax: 0.14093 | ay: 0.237244 | az: -0.0806122
ax: 0.295319 | ay: -0.0101929 | az: 0.0365448
ax: 0.403214 | ay: -0.22435 | az: 0.121674
ax: 0.523071 | ay: -0.250076 | az: -0.0239105
ax: 0.601913 | ay: -0.232529 | az: -0.0667725
ax: 0.700089 | ay: -0.339905 | az: -0.200745
ax: 0.832901 | ay: -0.31337 | az: -0.403809
ax: 1.04884 | ay: -0.622589 | az: -0.860367
ax: 1.06306 | ay: -1.93411 | az: -1.51028
ax: 1.0815 | ay: -0.727341 | az: -0.721222
ax: 1.10919 | ay: -1.10493 | az: -1.35941
ax: -0.325485 | ay: -0.561081 | az: -0.537247
ax: -0.0431671 | ay: 1.36983 | az: -0.123428
ax: 0.146347 | ay: -0.328766 | az: -0.290909
ax: -0.626953 | ay: -0.975708 | az: -0.428253
ax: -0.761749 | ay: -0.760895 | az: -0.391785
ax: -0.737518 | ay: -0.614883 | az: -0.208374
ax: -0.683762 | ay: -0.459351 | az: -0.228287
ax: -0.635086 | ay: -0.333374 | az: -0.168243
ax: -0.560974 | ay: -0.188309 | az: -0.0850983
ax: -0.465942 | ay: -0.120926 | az: -0.0253296
ax: -0.275833 | ay: -0.0996399 | az: 0.0756836
ax: -0.0222473 | ay: 0.0294189 | az: 0.0898895
ax: 0.445389 | ay: 0.211792 | az: 0.110672
ax: 1.08266 | ay: 0.646759 | az: 0.215988
ax: 1.21523 | ay: 1.55348 | az: 0.377197
ax: 1.29628 | ay: 2.33194 | az: 0.377289
ax: 1.35635 | ay: 2.58601 | az: 0.830627
14: [20200927210807.183]
> sum ax: 15.6826 | sum ay: 14.1912 | sum az: 1.10831
>> avg ax: 0.313652 | avg ay: 0.283823 | avg az: 0.0221661
>>> vx: 3.07379 | vy: 2.78147 | vz: 0.217228
>>> sx: 1.83812 | sy: 2.22365 | sz: 0.691693
>>> a: 0.423586
>>> v: 4.15114
>>> s: 2.96678

ax: 1.06795 | ay: 2.59309 | az: 1.68913
ax: 0.723984 | ay: 2.5641 | az: 1.4906
ax: 1.31055 | ay: 2.50429 | az: 0.194763
ax: 0.155319 | ay: -1.5361 | az: -1.29565
ax: 0.538269 | ay: -0.467865 | az: 1.30768
ax: 1.18083 | ay: 1.60172 | az: 1.2252
ax: 0.0984497 | ay: 1.57231 | az: -0.0523376
ax: 0.911362 | ay: 1.25958 | az: -0.0485687
ax: -0.237228 | ay: 0.641159 | az: 0.378677
ax: 0.171051 | ay: 0.882278 | az: 0.0816803
ax: 0.0373688 | ay: -0.0718384 | az: 0.197754
ax: 0.0659485 | ay: 0.142105 | az: 0.167923
ax: 0.0489502 | ay: 0.231445 | az: 0.0566559
ax: -0.0271454 | ay: 0.200348 | az: 0.136322
ax: 0.0125885 | ay: 0.375702 | az: -0.0249634
ax: -0.0140381 | ay: 0.213882 | az: -0.130249
ax: -0.00907898 | ay: 0.126984 | az: 0.0509796
ax: 0.0397339 | ay: 0.0798035 | az: 0.114471
ax: 0.0261536 | ay: 0.132675 | az: 0.127563
ax: 0.00256348 | ay: 0.15007 | az: 0.016571
ax: 0.00582886 | ay: 0.123138 | az: 0.0782471
ax: 0.0614014 | ay: 0.148926 | az: 0.0756226
ax: 0.14209 | ay: -0.0173035 | az: 0.103027
ax: 0.309036 | ay: -0.182877 | az: -0.0126343
ax: 0.515671 | ay: -0.207169 | az: -0.16156
ax: 0.614044 | ay: -0.248413 | az: -0.0415649
ax: 0.688675 | ay: -0.281876 | az: -0.134033
ax: 0.929901 | ay: -0.309586 | az: -0.465622
ax: 1.03748 | ay: -0.493271 | az: -0.774979
ax: 1.05214 | ay: -1.69405 | az: -1.76839
ax: 1.06952 | ay: -1.30916 | az: -0.273849
ax: 1.07887 | ay: -1.57512 | az: -1.28317
ax: -0.188446 | ay: -0.481293 | az: -1.04863
ax: 0.986069 | ay: -0.148102 | az: -0.0545349
ax: -0.728348 | ay: 0.860275 | az: 0.27774
ax: -0.377335 | ay: -0.648636 | az: -0.365891
ax: -0.842285 | ay: -0.894165 | az: -0.456497
ax: -0.729202 | ay: -0.794891 | az: -0.319687
ax: -0.646729 | ay: -0.620911 | az: -0.201675
ax: -0.622681 | ay: -0.389069 | az: -0.126053
ax: -0.519501 | ay: -0.214737 | az: 0.0679932
ax: -0.413361 | ay: -0.107285 | az: 0.101334
ax: -0.261932 | ay: -0.106369 | az: 0.124496
ax: -0.0303802 | ay: -0.074707 | az: 0.112732
ax: 0.419342 | ay: -0.121384 | az: 0.20639
ax: 1.14178 | ay: 0.723694 | az: 0.335709
ax: 1.21902 | ay: 1.30887 | az: 0.425659
ax: 1.29848 | ay: 2.16379 | az: 0.389816
ax: 1.34412 | ay: 2.57768 | az: 1.0016
ax: 1.06367 | ay: 2.57782 | az: 1.82359
15: [20200927210808.172]
> sum ax: 15.7205 | sum ay: 12.7596 | sum az: 3.3194
>> avg ax: 0.31441 | avg ay: 0.255191 | avg az: 0.0663879
>>> vx: 3.08122 | vy: 2.50087 | vz: 0.650602
>>> sx: 1.6535 | sy: 1.75125 | sz: 0.564759
>>> a: 0.410346
>>> v: 4.02139
>>> s: 2.47384

ax: 0.949905 | ay: 2.54866 | az: 1.28079
ax: 0.919785 | ay: 1.64221 | az: 1.00671
ax: 0.988708 | ay: -1.52197 | az: 0.778519
ax: 1.02277 | ay: 1.93404 | az: 1.43855
ax: 0.835693 | ay: 1.20955 | az: -0.295624
ax: 0.394089 | ay: 1.6825 | az: 0.689713
ax: -0.0565033 | ay: 0.4841 | az: 0.382263
ax: 0.192398 | ay: 1.24463 | az: 0.0408936
ax: 0.173569 | ay: 0.304611 | az: 0.320175
ax: 0.0181122 | ay: -0.0350647 | az: 0.0266876
ax: 0.0619812 | ay: 0.0623016 | az: 0.000854492
ax: -0.0050354 | ay: 0.206039 | az: -0.119217
ax: -0.0383606 | ay: 0.286972 | az: 0.0576019
ax: -0.0322571 | ay: 0.300217 | az: -0.0813751
ax: 0.03685 | ay: 0.0972443 | az: 0.103958
ax: 0.0777435 | ay: 0.088089 | az: 0.112137
ax: 0.0457764 | ay: 0.128601 | az: 0.0915833
ax: 0.017395 | ay: 0.131592 | az: -0.0144348
ax: 0.0171509 | ay: 0.132248 | az: 0.019989
ax: 0.151627 | ay: 0.111847 | az: 0.0850525
ax: 0.197922 | ay: -0.0637665 | az: 0.0790253
ax: 0.291992 | ay: -0.233826 | az: 0.0876312
ax: 0.502441 | ay: -0.164505 | az: -0.106461
ax: 0.57579 | ay: -0.174438 | az: -0.038559
ax: 0.646179 | ay: -0.300171 | az: -0.0904083
ax: 0.818802 | ay: -0.323044 | az: -0.467682
ax: 1.03572 | ay: -0.441315 | az: -0.694016
ax: 1.04973 | ay: -1.29953 | az: -1.48149
ax: 1.06602 | ay: -1.25079 | az: -0.521759
ax: 1.05316 | ay: -1.18198 | az: -1.15392
ax: 0.0527191 | ay: -1.14336 | az: -1.29797
ax: 0.484512 | ay: -0.118546 | az: -0.189926
ax: -1.16606 | ay: 0.491913 | az: 0.269363
ax: -0.177811 | ay: -0.916901 | az: -0.542709
ax: -0.824356 | ay: -0.868057 | az: -0.541885
ax: -0.746719 | ay: -0.784363 | az: -0.181244
ax: -0.63414 | ay: -0.561615 | az: -0.173996
ax: -0.601013 | ay: -0.362045 | az: -0.0886078
ax: -0.506927 | ay: -0.258484 | az: 0.0811005
ax: -0.402847 | ay: -0.212112 | az: 0.15065
ax: -0.274582 | ay: -0.202988 | az: 0.160599
ax: -0.0665894 | ay: -0.107712 | az: 0.195801
ax: 0.345184 | ay: 0.0184631 | az: 0.274231
ax: 1.1273 | ay: 0.560684 | az: 0.349197
ax: 1.2018 | ay: 1.25972 | az: 0.543976
ax: 1.28053 | ay: 2.04639 | az: 0.407166
ax: 1.34132 | ay: 2.57506 | az: 0.833878
ax: 0.836594 | ay: 2.58508 | az: 1.39754
ax: 0.93219 | ay: 2.56117 | az: 1.67213
ax: 1.30724 | ay: 2.50502 | az: 0.681335
16: [20200927210809.174]
> sum ax: 16.5175 | sum ay: 14.6724 | sum az: 5.53783
>> avg ax: 0.33035 | avg ay: 0.293447 | avg az: 0.110757
>>> vx: 3.23743 | vy: 2.87578 | vz: 1.08541
>>> sx: 1.61358 | sy: 1.33726 | sz: 0.611618
>>> a: 0.455532
>>> v: 4.46421
>>> s: 2.18311

ax: 0.465561 | ay: -1.54259 | az: -1.01276
ax: 0.678665 | ay: -0.34021 | az: 1.0665
ax: 1.05672 | ay: 1.84857 | az: 1.0103
ax: 0.493973 | ay: 1.8893 | az: 0.0943604
ax: 0.140366 | ay: 0.471939 | az: 0.610641
ax: -0.0102997 | ay: 0.926483 | az: 0.165726
ax: 0.056076 | ay: 0.357407 | az: 0.093811
ax: 0.107101 | ay: 0.0491943 | az: 0.0572662
ax: 0.0410614 | ay: 0.206696 | az: 0.0479279
ax: 0.0264282 | ay: 0.11525 | az: -0.0206604
ax: 0.0126953 | ay: 0.388611 | az: -0.0451508
ax: -0.0232086 | ay: 0.18959 | az: -0.00352478
ax: -0.0108337 | ay: 0.185669 | az: -0.004776
ax: 0.0199585 | ay: 0.117172 | az: 0.0286713
ax: 0.0209045 | ay: 0.162811 | az: -0.00837708
ax: 0.0418854 | ay: 0.12056 | az: 0.00845337
ax: 0.035553 | ay: -0.006073 | az: 0.0218048
ax: 0.112228 | ay: 0.0229645 | az: 0.147736
ax: 0.26239 | ay: 0.0556793 | az: 0.137207
ax: 0.252106 | ay: -0.0904083 | az: 0.0526886
ax: 0.383453 | ay: -0.208435 | az: -0.0706024
ax: 0.571747 | ay: -0.253021 | az: -0.0490265
ax: 0.694183 | ay: -0.353027 | az: -0.0319977
ax: 0.806503 | ay: -0.467422 | az: -0.324081
ax: 1.04021 | ay: -0.442688 | az: -0.49057
ax: 1.05412 | ay: -1.76089 | az: -1.64444
ax: 1.06915 | ay: -0.825684 | az: -0.712265
ax: 0.91243 | ay: -1.43115 | az: -0.986115
ax: 0.0233154 | ay: -0.557892 | az: -1.49771
ax: 1.1395 | ay: 0.724442 | az: -0.221298
ax: -0.302567 | ay: 0.114532 | az: -0.10231
ax: -0.418167 | ay: -0.961151 | az: -0.42366
ax: -0.701447 | ay: -0.821167 | az: -0.295654
ax: -0.699295 | ay: -0.495758 | az: -0.25531
ax: -0.784256 | ay: -0.344543 | az: -0.278122
ax: -0.725418 | ay: -0.17804 | az: -0.228912
ax: -0.664047 | ay: -0.113113 | az: -0.168945
ax: -0.601837 | ay: -0.00942993 | az: -0.13942
ax: -0.483719 | ay: -0.0408173 | az: -0.0892487
ax: -0.246796 | ay: -0.0264587 | az: -0.0355072
ax: 0.105789 | ay: 0.0215454 | az: 0.0517578
ax: 0.800995 | ay: 0.331589 | az: 0.177719
ax: 1.16898 | ay: 0.904251 | az: 0.520447
ax: 1.24869 | ay: 1.70543 | az: 0.509171
ax: 1.31564 | ay: 2.56331 | az: 0.905869
ax: 1.08501 | ay: 2.58731 | az: 1.18198
ax: 0.966904 | ay: 2.57204 | az: 1.9767
ax: 0.921494 | ay: 2.05644 | az: 1.21979
ax: 0.972412 | ay: -1.50298 | az: -0.902328
ax: 0.511566 | ay: 0.860138 | az: 0.822556
17: [20200927210810.177]
> sum ax: 14.9439 | sum ay: 8.77597 | sum az: 0.866302
>> avg ax: 0.298877 | avg ay: 0.175519 | avg az: 0.017326
>>> vx: 2.929 | vy: 1.72009 | vz: 0.169795
>>> sx: 1.27239 | sy: 0.3765 | sz: -0.147026
>>> a: 0.347037
>>> v: 3.40097
>>> s: 1.33504

ax: 0.975342 | ay: 0.984772 | az: 0.853333
ax: 0.495972 | ay: 2.34842 | az: 0.168228
ax: 0.000762939 | ay: 0.273026 | az: 0.58429
ax: 0.105011 | ay: 1.12961 | az: 0.212845
ax: 0.0828094 | ay: 0.347397 | az: 0.120789
ax: 0.0271149 | ay: 0.0805664 | az: 0.116592
ax: 0.0851746 | ay: 0.113602 | az: 0.0555115
ax: 0.00889587 | ay: 0.0860138 | az: -0.0861359
ax: -0.00860596 | ay: 0.425186 | az: -0.0822601
ax: -0.0542603 | ay: 0.237701 | az: -0.0887756
ax: 0.0254517 | ay: 0.178741 | az: -0.00222778
ax: 0.0563812 | ay: 0.0783844 | az: 0.0208282
ax: 0.0532532 | ay: 0.0262299 | az: 0.0700989
ax: 0.0546875 | ay: 0.0773468 | az: 0.048111
ax: 0.0491638 | ay: 0.0607758 | az: 0.0468292
ax: 0.0910645 | ay: 0.101837 | az: 0.0591125
