steps: 0
ax: 0.603119 | ay: 0.633804 | az: -0.00157166
ax: -0.589493 | ay: -2.29356 | az: 0.854874
ax: -0.401566 | ay: -1.88063 | az: 0.823929
ax: -0.331665 | ay: -1.50722 | az: 0.305832
ax: -0.50972 | ay: 1.62306 | az: -0.0394135
ax: -0.69342 | ay: -0.975113 | az: 0.713272
ax: -0.521545 | ay: -0.567108 | az: -0.26088
ax: -0.382401 | ay: -0.577301 | az: 0.0131073
ax: -0.0826721 | ay: -0.618607 | az: 0.0375671
ax: -0.0435181 | ay: -0.283081 | az: 0.158295
ax: -0.0540924 | ay: -0.140518 | az: 0.0237274
ax: 0.000762939 | ay: -0.0461578 | az: -0.0173035
ax: -0.0482178 | ay: -0.181198 | az: 0.0520477
ax: -0.029892 | ay: -0.079834 | az: 0.0608215
ax: -0.00769043 | ay: -0.0876465 | az: -0.0419769
ax: 0.00169373 | ay: -0.117065 | az: -0.0830841
ax: -0.0144958 | ay: -0.0548553 | az: 0.0749512
ax: -0.0155182 | ay: -0.0992432 | az: 0.158051
ax: -0.0418396 | ay: -0.0738373 | az: 0.117798
ax: -0.0223389 | ay: -0.0751038 | az: 0.0605164
time: 9
[20210811065548.838]
> sum ax: -11.0487 | sum ay: -6.35156 | sum az: 1.68068
>> avg ax: -0.220975 | avg ay: -0.127031 | avg az: 0.0336136
>>> vx: -1.08278 | vy: -0.622453 | vz: 0.164707
>>> sx: -0.60789 | sy: 0.139105 | sz: -0.070994
>>> a: 0.257093
>>> v: 1.25975
>>> s: 0.627631

ax: -0.0185242 | ay: -0.0496063 | az: 0.045929
ax: -0.0327454 | ay: -0.0457153 | az: 0.0543518
ax: -0.0651398 | ay: -0.0262604 | az: 0.0651398
ax: -0.0631409 | ay: -0.0222931 | az: 0.0488892
ax: -0.070816 | ay: -0.083252 | az: 0.064621
ax: -0.0798645 | ay: -0.0647278 | az: 0.0516968
ax: -0.090683 | ay: 0.0174713 | az: 0.0346527
ax: -0.201935 | ay: 0.0604248 | az: 0.11116
ax: -0.249527 | ay: 0.0536957 | az: 0.0844421
ax: -0.304138 | ay: 0.112 | az: 0.078125
ax: -0.364822 | ay: 0.105621 | az: 0.0869141
ax: -0.486084 | ay: 0.183441 | az: -0.0597687
ax: -0.79425 | ay: 0.0991516 | az: -0.0547485
ax: -1.07068 | ay: 0.510315 | az: -0.343674
ax: -1.08426 | ay: 1.50743 | az: -0.629089
ax: -1.10042 | ay: 1.37909 | az: 0.0809937
ax: -0.893951 | ay: 0.789291 | az: -0.557327
ax: -0.708847 | ay: 0.337997 | az: -0.523468
ax: 0.305862 | ay: 0.519547 | az: -0.627686
ax: -0.147797 | ay: 0.271332 | az: -0.273849
ax: 0.430466 | ay: 0.0891571 | az: -0.269531
ax: 0.712387 | ay: 0.827087 | az: -0.134048
ax: 0.703018 | ay: 0.765106 | az: -0.145432
ax: 0.776443 | ay: 0.587509 | az: -0.171646
ax: 0.730988 | ay: 0.528381 | az: -0.130997
ax: 0.708191 | ay: 0.442871 | az: -0.0774841
ax: 0.610199 | ay: 0.339371 | az: -0.053421
ax: 0.551849 | ay: 0.331039 | az: -0.106522
ax: 0.408936 | ay: 0.366486 | az: -0.106583
ax: 0.122086 | ay: 0.207047 | az: -0.192871
ax: -0.177322 | ay: -0.0380707 | az: 0.0370483
ax: -0.480347 | ay: -0.149948 | az: 0.217072
ax: -0.870514 | ay: -0.746552 | az: 0.0536804
ax: -1.07426 | ay: -0.945572 | az: 0.170578
ax: -1.11467 | ay: -1.49275 | az: 0.291321
ax: -1.10019 | ay: -1.57541 | az: 0.364594
ax: -1.02211 | ay: -1.71242 | az: 0.512436
ax: -0.771606 | ay: -2.19524 | az: 1.00447
ax: -0.524612 | ay: -2.14589 | az: 0.850449
ax: -0.417114 | ay: -1.48468 | az: 0.669632
ax: -0.0254822 | ay: -0.742584 | az: 0.213455
ax: -0.285049 | ay: 1.62077 | az: 0.325363
ax: -0.739792 | ay: -0.854553 | az: 0.630524
ax: -0.711243 | ay: -0.632553 | az: -0.126373
ax: -0.356125 | ay: -0.464111 | az: 0.0619049
ax: -0.0660248 | ay: -0.596466 | az: 0.0248413
ax: -0.120255 | ay: -0.363434 | az: 0.131409
ax: -0.0680389 | ay: -0.170563 | az: -0.0304871
ax: -0.00727844 | ay: -0.0849457 | az: 0.00750732
ax: -0.047699 | ay: -0.152954 | az: 0.134689
time: 10
[20210811065549.842]
> sum ax: -11.7469 | sum ay: -4.78891 | sum az: 1.89288
>> avg ax: -0.234939 | avg ay: -0.0957782 | avg az: 0.0378577
>>> vx: -1.1512 | vy: -0.469313 | vz: 0.185502
>>> sx: -0.517132 | sy: 0.246114 | sz: -0.0758674
>>> a: 0.256521
>>> v: 1.25695
>>> s: 0.577714

ax: -0.0537567 | ay: -0.0928192 | az: 0.0855865
ax: -0.0513153 | ay: -0.0455933 | az: -0.0440979
ax: 0.00323486 | ay: -0.0409088 | az: -0.0462036
ax: -0.0187683 | ay: -0.00430298 | az: 0.0836639
ax: -0.0201721 | ay: -0.0219574 | az: 0.0895233
ax: -0.00364685 | ay: -0.0515747 | az: 0.0474701
ax: 0.0106506 | ay: -0.0848694 | az: 0.0166473
ax: 0.00556946 | ay: -0.0817719 | az: 0.0539246
ax: -0.025238 | ay: -0.0489044 | az: 0.062027
ax: -0.0188141 | ay: -0.0352325 | az: 0.0636444
ax: -0.0393829 | ay: -0.0492859 | az: 0.0531769
ax: -0.0594482 | ay: -0.0430603 | az: 0.0458984
ax: -0.0639343 | ay: -0.0688782 | az: 0.0260162
ax: -0.0599518 | ay: 0.0129852 | az: 0.0648041
ax: -0.140076 | ay: 0.097641 | az: 0.107224
ax: -0.200989 | ay: 0.0630493 | az: 0.0692902
ax: -0.257187 | ay: 0.0372009 | az: 0.0288544
ax: -0.310257 | ay: 0.0901947 | az: 0.0790558
ax: -0.406662 | ay: 0.145569 | az: 0.0922546
ax: -0.542923 | ay: 0.155472 | az: -0.0151062
ax: -0.86525 | ay: 0.262741 | az: -0.220963
ax: -1.07535 | ay: 0.686127 | az: -0.558075
ax: -1.08936 | ay: 1.41019 | az: -0.600006
ax: -1.10724 | ay: 1.04315 | az: 0.227173
ax: -0.757019 | ay: 0.81311 | az: -0.52124
ax: -0.619583 | ay: 0.502838 | az: -0.319565
ax: 0.276291 | ay: 0.489044 | az: -0.69281
ax: 0.0126343 | ay: 0.131821 | az: 0.0344849
ax: 0.280579 | ay: 0.0589447 | az: -0.333633
ax: 0.636414 | ay: 1.12347 | az: -0.146988
ax: 0.61348 | ay: 0.982925 | az: -0.134399
ax: 0.684357 | ay: 0.631592 | az: -0.145721
ax: 0.648834 | ay: 0.498474 | az: -0.132217
ax: 0.623978 | ay: 0.362305 | az: -0.0683746
ax: 0.548981 | ay: 0.316544 | az: -0.0669556
ax: 0.483917 | ay: 0.282883 | az: -0.128235
ax: 0.329727 | ay: 0.257355 | az: -0.143158
ax: 0.0345154 | ay: 0.121902 | az: -0.177261
ax: -0.224228 | ay: -0.122498 | az: -0.00314331
ax: -0.561493 | ay: -0.473328 | az: 0.04776
ax: -0.955566 | ay: -0.942902 | az: 0.0834961
ax: -1.09311 | ay: -1.42607 | az: 0.0847015
ax: -1.13214 | ay: -1.71831 | az: 0.0786438
ax: -1.00452 | ay: -1.94167 | az: -0.0651855
ax: -0.848572 | ay: -2.27267 | az: 0.190521
ax: -0.608902 | ay: -2.19232 | az: 1.08078
ax: -0.607986 | ay: -1.61769 | az: 0.920837
ax: -0.277069 | ay: -1.7251 | az: 0.436768
ax: -0.479919 | ay: 1.62325 | az: 0.289688
ax: -0.585175 | ay: -0.225601 | az: 0.763229
time: 11
[20210811065550.842]
> sum ax: -10.9718 | sum ay: -3.12654 | sum az: 0.743805
>> avg ax: -0.219437 | avg ay: -0.0625308 | avg az: 0.0148761
>>> vx: -1.07524 | vy: -0.306401 | vz: 0.0728929
>>> sx: -0.377242 | sy: 0.256991 | sz: -0.0870785
>>> a: 0.228657
>>> v: 1.12042
>>> s: 0.464692

ax: -0.850601 | ay: -1.01781 | az: -0.201294
ax: -0.343445 | ay: -0.280807 | az: 0.0259247
ax: -0.290054 | ay: -0.757156 | az: -0.0593719
ax: -0.0685883 | ay: -0.255295 | az: 0.177872
ax: -0.0279999 | ay: -0.255737 | az: -0.0227051
ax: -0.000549316 | ay: -0.0746155 | az: 0.0749817
ax: -0.0570374 | ay: -0.112045 | az: 0.171265
ax: -0.0411224 | ay: -0.0997314 | az: 0.101196
ax: -0.0408173 | ay: -0.110916 | az: -0.0523682
ax: 0.0137787 | ay: -0.035141 | az: -0.0715179
ax: 7.62939e-05 | ay: -0.0431519 | az: 0.0797882
ax: -0.0164185 | ay: -0.0201874 | az: 0.112213
ax: -0.0238342 | ay: -0.0641937 | az: 0.0341187
ax: -0.0100861 | ay: -0.0391998 | az: -0.0210114
ax: -0.00549316 | ay: -0.0601959 | az: 0.0235596
ax: -0.0225525 | ay: -0.0607758 | az: 0.0400085
ax: -0.0347137 | ay: -0.0382538 | az: 0.046814
ax: -0.0495148 | ay: -0.0769653 | az: 0.0474091
ax: -0.0692596 | ay: -0.0469666 | az: 0.0785065
ax: -0.0869141 | ay: -0.0470276 | az: 0.0508728
ax: -0.130524 | ay: 0.0378265 | az: 0.122986
ax: -0.155334 | ay: 0.063446 | az: 0.0848541
ax: -0.214981 | ay: 0.112411 | az: -0.0375824
ax: -0.257706 | ay: 0.071701 | az: -0.0190887
ax: -0.336121 | ay: 0.175354 | az: 0.088089
ax: -0.467834 | ay: 0.189468 | az: 0.0961761
ax: -0.547943 | ay: 0.232742 | az: -0.0161438
ax: -0.940704 | ay: 0.408417 | az: -0.228882
ax: -1.08452 | ay: 1.02808 | az: -0.749084
ax: -1.10175 | ay: 1.44554 | az: -0.361298
ax: -1.09106 | ay: 0.988571 | az: 0.242554
ax: -0.960022 | ay: 0.728088 | az: -0.380676
ax: -0.365738 | ay: 0.393646 | az: -0.685028
ax: 0.984802 | ay: 0.239792 | az: -0.321442
ax: 0.368835 | ay: -0.252228 | az: -0.333496
ax: 0.46608 | ay: 0.820908 | az: -0.157852
ax: 0.702545 | ay: 1.04828 | az: -0.12294
ax: 0.679398 | ay: 0.69545 | az: -0.127594
ax: 0.675827 | ay: 0.499893 | az: -0.165009
ax: 0.663361 | ay: 0.44072 | az: -0.132889
ax: 0.603607 | ay: 0.371964 | az: -0.108414
ax: 0.539429 | ay: 0.342316 | az: -0.0814667
ax: 0.430908 | ay: 0.356339 | az: -0.0760803
ax: 0.143463 | ay: 0.28981 | az: -0.0932617
ax: -0.142883 | ay: 0.0327911 | az: -0.0280914
ax: -0.446259 | ay: -0.300842 | az: 0.0930481
ax: -0.846344 | ay: -0.650406 | az: 0.0443573
ax: -1.07281 | ay: -1.0125 | az: 0.0830078
ax: -1.11102 | ay: -1.82761 | az: 0.19426
ax: -1.14467 | ay: -2.02005 | az: 0.328598
time: 12
[20210811065551.857]
> sum ax: -8.18512 | sum ay: 1.45375 | sum az: -2.21213
>> avg ax: -0.163702 | avg ay: 0.029075 | avg az: -0.0442426
>>> vx: -0.802142 | vy: 0.142468 | vz: -0.216789
>>> sx: -0.388358 | sy: 0.0216461 | sz: -0.0654652
>>> a: 0.17205
>>> v: 0.843045
>>> s: 0.394432

ax: -0.989655 | ay: -2.12785 | az: 0.37471
ax: -0.651947 | ay: -2.08394 | az: 0.716141
ax: -0.87674 | ay: -2.01395 | az: 0.433609
ax: -0.159576 | ay: -2.03076 | az: 0.286713
ax: -0.236359 | ay: 0.162033 | az: 0.403305
ax: -0.354309 | ay: 1.23735 | az: -0.0674896
ax: -0.640472 | ay: -0.998032 | az: 0.520737
ax: -0.389008 | ay: -0.747757 | az: -0.290939
ax: -0.242813 | ay: -0.440689 | az: 0.0528259
ax: -0.198425 | ay: -0.593155 | az: 0.0407257
ax: -0.0225983 | ay: -0.30368 | az: 0.0980988
ax: -0.0422821 | ay: -0.145981 | az: 0.052536
ax: -0.051178 | ay: -0.0627594 | az: 0.0344849
ax: -0.0402527 | ay: -0.110519 | az: 0.0691681
ax: -0.0207214 | ay: -0.0108032 | az: 0.0541077
ax: -0.00714111 | ay: -0.0787811 | az: -0.0955505
ax: 0.0109558 | ay: -0.12001 | az: -0.103622
ax: -0.0123749 | ay: 0.0255127 | az: 0.0734863
ax: -0.023819 | ay: -0.0109406 | az: 0.139984
ax: -0.0337372 | ay: -0.0229645 | az: 0.0777588
ax: -0.00668335 | ay: -0.0635986 | az: -0.0231018
ax: -0.00634766 | ay: -0.0479431 | az: 0.0154266
ax: -0.0220947 | ay: -0.0689392 | az: 0.0648956
ax: -0.0312195 | ay: -0.0467377 | az: 0.055954
ax: -0.0636902 | ay: -0.0469818 | az: 0.0737457
ax: -0.0670776 | ay: -0.0612335 | az: 0.0371246
ax: -0.0575714 | ay: -0.0272522 | az: 0.0065918
ax: -0.121887 | ay: 0.0350189 | az: 0.0323334
ax: -0.207291 | ay: 0.0770416 | az: 0.11998
ax: -0.229736 | ay: 0.130157 | az: 0.0362549
ax: -0.258194 | ay: 0.00453186 | az: 0.0714874
ax: -0.337128 | ay: 0.104675 | az: 0.00308228
ax: -0.411484 | ay: 0.0910034 | az: -0.0522308
ax: -0.650406 | ay: 0.225769 | az: -0.0610809
ax: -1.05168 | ay: 0.393616 | az: -0.240158
ax: -1.0817 | ay: 0.991867 | az: -0.648727
ax: -0.999939 | ay: 1.33406 | az: -0.155197
ax: -0.741943 | ay: 0.857635 | az: -0.0149536
ax: -0.828156 | ay: 0.827103 | az: -0.382614
ax: -0.233566 | ay: 0.417526 | az: -0.779404
ax: 0.947708 | ay: 0.119873 | az: -0.479477
ax: 0.387604 | ay: -0.33287 | az: -0.400009
ax: 0.299789 | ay: 0.803574 | az: -0.222687
ax: 0.679626 | ay: 1.23477 | az: -0.069046
ax: 0.656891 | ay: 0.777817 | az: -0.0910797
ax: 0.662643 | ay: 0.456863 | az: -0.110992
ax: 0.629547 | ay: 0.375259 | az: -0.038147
ax: 0.606064 | ay: 0.362473 | az: -0.0335388
ax: 0.513657 | ay: 0.377075 | az: -0.0350647
ax: 0.402359 | ay: 0.297226 | az: -0.0993347
time: 13
[20210811065552.834]
> sum ax: -6.60435 | sum ay: -0.878296 | sum az: -0.549179
>> avg ax: -0.132087 | avg ay: -0.0175659 | avg az: -0.0109836
>>> vx: -0.647227 | vy: -0.0860732 | vz: -0.0538195
>>> sx: -0.616892 | sy: -0.775895 | sz: 0.197195
>>> a: 0.133702
>>> v: 0.655139
>>> s: 1.01067

ax: 0.170746 | ay: 0.200974 | az: -0.105164
ax: -0.112045 | ay: 0.0247192 | az: -0.0480652
ax: -0.381851 | ay: -0.232666 | az: 0.0552521
ax: -0.764496 | ay: -0.645111 | az: 0.0418854
ax: -1.07152 | ay: -1.20692 | az: -0.0331421
ax: -1.10785 | ay: -1.61115 | az: -0.00119019
ax: -1.09077 | ay: -1.86726 | az: -0.0593262
ax: -0.854568 | ay: -2.09544 | az: 0.130264
ax: -0.634354 | ay: -2.06271 | az: 0.797806
ax: -0.529083 | ay: -1.87219 | az: 0.892532
ax: -0.52507 | ay: -1.72932 | az: 0.626663
ax: -0.333267 | ay: 0.746902 | az: 0.735794
ax: -0.525024 | ay: 0.587692 | az: 0.299576
ax: -0.721024 | ay: -1.40276 | az: 0.264938
ax: -0.488556 | ay: -0.490005 | az: 0.0155029
ax: 0.001297 | ay: -0.51503 | az: -0.0427856
ax: -0.0766296 | ay: -0.394867 | az: 0.0176086
ax: 0.0604095 | ay: -0.242996 | az: 0.0309906
ax: -0.0118866 | ay: -0.127289 | az: 0.0775757
ax: -0.0752869 | ay: -0.113556 | az: 0.143387
ax: -0.0343781 | ay: -0.0869141 | az: 0.0452881
ax: -0.0316162 | ay: -0.160065 | az: -0.0988159
ax: -0.0204468 | ay: -0.0568848 | az: -0.155304
ax: -0.0286407 | ay: -0.0176849 | az: 0.0358887
ax: -0.0413208 | ay: -0.0300293 | az: 0.120438
ax: -0.0269623 | ay: -0.0599823 | az: 0.0579987
ax: 0.00285339 | ay: -0.0874023 | az: 0.0083313
ax: -0.0251617 | ay: -0.0932007 | az: -0.00300598
ax: -0.0428467 | ay: -0.0728302 | az: 0.0950623
ax: -0.0368195 | ay: -0.078125 | az: 0.0857849
ax: -0.0352783 | ay: -0.0502777 | az: 0.0610504
ax: -0.0501709 | ay: -0.0971985 | az: 0.0630798
ax: -0.0611115 | ay: -0.108704 | az: 0.0773315
ax: -0.0768127 | ay: -0.0350647 | az: 0.043808
ax: -0.117981 | ay: 0.0227509 | az: -0.0273743
ax: -0.163971 | ay: 0.015564 | az: -0.0247803
ax: -0.227173 | ay: 0.0299225 | az: -0.0306244
ax: -0.305725 | ay: 0.135437 | az: 0.122253
ax: -0.342667 | ay: 0.151733 | az: 0.126846
ax: -0.475586 | ay: 0.204147 | az: -0.0333557
ax: -0.753326 | ay: 0.188339 | az: -0.331772
ax: -1.06593 | ay: 0.303391 | az: -0.400513
ax: -1.0784 | ay: 1.38319 | az: -0.980591
ax: -1.09068 | ay: 0.936111 | az: 0.0687256
ax: -0.705383 | ay: 0.83548 | az: -0.55722
ax: -0.636993 | ay: 0.557007 | az: -0.294479
ax: 0.179443 | ay: 0.477051 | az: -0.619415
ax: 0.544769 | ay: -0.122986 | az: -0.259338
ax: 0.545944 | ay: -0.349762 | az: -0.33255
ax: 0.528931 | ay: 0.800797 | az: -0.0893402
time: 14
[20210811065553.833]
> sum ax: -14.7443 | sum ay: -10.5152 | sum az: 0.61351
>> avg ax: -0.294886 | avg ay: -0.210304 | avg az: 0.0122702
>>> vx: -1.44494 | vy: -1.03049 | vz: 0.0601239
>>> sx: -0.889725 | sy: -1.20383 | sz: 0.269989
>>> a: 0.362403
>>> v: 1.77577
>>> s: 1.52109

ax: 0.623444 | ay: 1.05147 | az: -0.000579834
ax: 0.670486 | ay: 0.794662 | az: -0.0253448
ax: 0.667694 | ay: 0.571609 | az: -0.0290222
ax: 0.646637 | ay: 0.377808 | az: -0.0343933
ax: 0.589661 | ay: 0.318573 | az: -0.0420532
ax: 0.503525 | ay: 0.372772 | az: 0.021347
ax: 0.377853 | ay: 0.300064 | az: 0.0249939
ax: 0.181274 | ay: 0.237152 | az: 0.0519714
ax: -0.127747 | ay: 0.0264435 | az: 0.101318
ax: -0.411423 | ay: -0.169449 | az: 0.26236
ax: -0.876892 | ay: -0.650497 | az: 0.206711
ax: -1.08487 | ay: -1.17935 | az: 0.0556488
ax: -1.12439 | ay: -1.70364 | az: -0.0146942
ax: -1.12801 | ay: -2.03476 | az: -0.0100403
ax: -0.906647 | ay: -2.2249 | az: 0.126694
ax: -0.656403 | ay: -2.15256 | az: 0.612198
ax: -0.506119 | ay: -1.96068 | az: 0.597122
ax: -0.438644 | ay: -1.89018 | az: 0.34111
ax: -0.387344 | ay: 0.756683 | az: 0.469666
ax: -0.412354 | ay: 0.781311 | az: 0.120148
ax: -0.673706 | ay: -0.984192 | az: 0.431488
ax: -0.264801 | ay: -0.576859 | az: -0.206329
ax: -0.288757 | ay: -0.5737 | az: -0.0423584
ax: -0.145279 | ay: -0.609558 | az: -0.0833588
ax: -0.061554 | ay: -0.368698 | az: 0.0266876
ax: -0.0254211 | ay: -0.15918 | az: -0.00889587
ax: -0.0597229 | ay: -0.130066 | az: 0.148087
ax: -0.0942383 | ay: -0.06987 | az: 0.149139
ax: -0.0276337 | ay: -0.0457916 | az: 0.0267181
ax: -0.00883484 | ay: -0.169968 | az: -0.188126
ax: 0.0299683 | ay: -0.0689392 | az: -0.083847
ax: -0.00404358 | ay: -0.10611 | az: 0.0905762
ax: -0.0326843 | ay: -0.043457 | az: 0.155472
ax: -0.0156097 | ay: -0.122223 | az: 0.0505066
ax: 0.00636292 | ay: -0.118164 | az: -0.0128326
ax: -0.000610352 | ay: -0.121445 | az: 0.0344696
ax: -0.0237732 | ay: -0.0619659 | az: 0.0682831
ax: -0.0247955 | ay: -0.0953979 | az: 0.0598755
ax: -0.0438232 | ay: -0.113815 | az: 0.0455322
ax: -0.0490112 | ay: -0.102432 | az: 0.0575104
ax: -0.10054 | ay: -0.063736 | az: -0.00411987
ax: -0.114014 | ay: 0.023941 | az: 0.000534058
ax: -0.166718 | ay: 0.0319366 | az: 0.060791
ax: -0.21521 | ay: 0.0610962 | az: -0.00669861
ax: -0.308197 | ay: 0.0761414 | az: 0.0318756
ax: -0.321274 | ay: 0.121201 | az: 0.0374298
ax: -0.462738 | ay: 0.18042 | az: -0.0223846
ax: -0.640091 | ay: 0.0861664 | az: -0.101227
ax: -1.06924 | ay: 0.370041 | az: -0.252548
ax: -1.08226 | ay: 1.22354 | az: -0.507248
time: 15
[20210811065554.837]
> sum ax: -10.0885 | sum ay: -10.9086 | sum az: 2.79016
>> avg ax: -0.20177 | avg ay: -0.218171 | avg az: 0.0558032
>>> vx: -0.988674 | vy: -1.06904 | vz: 0.273436
>>> sx: -0.312998 | sy: -0.733682 | sz: 0.221129
>>> a: 0.302364
>>> v: 1.48158
>>> s: 0.827741

ax: -1.09799 | ay: 1.24706 | az: 0.135223
ax: -0.850693 | ay: 0.833008 | az: -0.216995
ax: -0.896255 | ay: 0.736893 | az: -0.412521
ax: -0.147156 | ay: 0.696487 | az: -0.8862
ax: 0.91127 | ay: -0.222 | az: -0.397202
ax: 0.360886 | ay: -0.442551 | az: -0.445038
ax: 0.457504 | ay: 0.686798 | az: -0.208542
ax: 0.717148 | ay: 1.05582 | az: -0.173416
ax: 0.679337 | ay: 0.727768 | az: -0.203506
ax: 0.67868 | ay: 0.547073 | az: -0.188522
ax: 0.665054 | ay: 0.436752 | az: -0.158356
ax: 0.618835 | ay: 0.332794 | az: -0.0760651
ax: 0.501678 | ay: 0.333969 | az: 6.10352e-05
ax: 0.396606 | ay: 0.279205 | az: -0.0284729
ax: 0.148148 | ay: 0.221954 | az: -0.0599976
ax: -0.150955 | ay: -0.0830231 | az: -0.0304565
ax: -0.365234 | ay: -0.296188 | az: 0.0519257
ax: -0.673996 | ay: -0.527481 | az: 0.031662
ax: -1.06528 | ay: -1.03165 | az: -0.118164
ax: -1.10193 | ay: -1.57983 | az: -0.0783539
ax: -1.12054 | ay: -2.09613 | az: 0.0151672
ax: -0.904694 | ay: -2.08813 | az: 0.136124
ax: -0.782043 | ay: -1.96565 | az: 0.737442
ax: -0.511261 | ay: -1.90973 | az: 1.07083
ax: -0.512024 | ay: -1.56444 | az: 0.646866
ax: -0.297577 | ay: -1.74867 | az: -0.126328
ax: -0.498001 | ay: 1.60324 | az: -0.0707397
ax: -0.737198 | ay: -1.02577 | az: 0.82666
ax: -0.571213 | ay: -1.03815 | az: -0.415939
ax: -0.448349 | ay: -0.465683 | az: 0.384384
ax: -0.175095 | ay: -0.703079 | az: 0.0444336
ax: 0.0400696 | ay: -0.236053 | az: 0.0788879
ax: -0.00279236 | ay: -0.143311 | az: -0.0419006
ax: -0.0293884 | ay: -0.16156 | az: 0.0662537
ax: -0.0421906 | ay: -0.0367279 | az: 0.0945587
ax: -0.0458221 | ay: -0.181839 | az: -0.0567169
ax: 0.0130463 | ay: -0.0266876 | az: -0.143707
ax: 0.00622559 | ay: -0.0247498 | az: 0.00817871
ax: -0.0124207 | ay: -0.00335693 | az: 0.0622559
ax: -0.0294037 | ay: -0.1017 | az: 0.0578766
ax: -0.0319214 | ay: -0.0819092 | az: 0.0172882
ax: -0.0333252 | ay: -0.0745544 | az: 0.0410309
ax: -0.0367737 | ay: -0.0528259 | az: 0.0617676
ax: -0.0326996 | ay: -0.0771179 | az: 0.0587158
ax: -0.0516815 | ay: -0.0727081 | az: 0.0554657
ax: -0.0752258 | ay: -0.0545502 | az: 0.063385
ax: -0.129715 | ay: -0.0329742 | az: 0.121094
ax: -0.13382 | ay: -0.0420227 | az: 0.0589142
ax: -0.153 | ay: -0.000457764 | az: 0.0792694
ax: -0.228928 | ay: 0.0514679 | az: 0.0605927
time: 16
[20210811065555.837]
> sum ax: -7.7821 | sum ay: -10.403 | sum az: 0.529175
>> avg ax: -0.155642 | avg ay: -0.20806 | avg az: 0.0105835
>>> vx: -0.762646 | vy: -1.01949 | vz: 0.0518592
>>> sx: -0.342531 | sy: -0.285617 | sz: -0.124992
>>> a: 0.260049
>>> v: 1.27424
>>> s: 0.463171

ax: -0.262451 | ay: 0.0885315 | az: 0.0687714
ax: -0.313721 | ay: 0.128876 | az: 0.0528259
ax: -0.404633 | ay: 0.151749 | az: -0.0071106
ax: -0.426422 | ay: 0.188568 | az: -0.0845032
ax: -0.631912 | ay: 0.188187 | az: -0.103699
ax: -1.0645 | ay: 0.660355 | az: -0.362091
ax: -1.08806 | ay: 1.49159 | az: -0.374924
ax: -1.10406 | ay: 0.983612 | az: 0.205612
ax: -1.03584 | ay: 0.785202 | az: -0.509995
ax: -0.712936 | ay: 0.455627 | az: -0.566528
ax: 0.382553 | ay: 0.426132 | az: -0.608368
ax: -0.185135 | ay: -0.158554 | az: -0.298126
ax: 0.37085 | ay: 0.295517 | az: -0.347672
ax: 0.800552 | ay: 1.04945 | az: -0.144073
ax: 0.716461 | ay: 0.75827 | az: -0.151581
ax: 0.742798 | ay: 0.501999 | az: -0.200104
ax: 0.715942 | ay: 0.443909 | az: -0.176605
ax: 0.680374 | ay: 0.364761 | az: -0.16861
ax: 0.594376 | ay: 0.339539 | az: -0.120728
ax: 0.502197 | ay: 0.295334 | az: -0.0760193
ax: 0.337006 | ay: 0.24469 | az: -0.0544739
ax: 0.0681152 | ay: 0.217545 | az: 0.0442657
ax: -0.258591 | ay: -0.0487823 | az: 0.119568
ax: -0.612564 | ay: -0.391144 | az: 0.195236
ax: -0.97731 | ay: -0.772949 | az: 0.185318
ax: -1.09811 | ay: -1.44531 | az: 0.0416718
ax: -1.13602 | ay: -2.01962 | az: 0.192215
ax: -1.07541 | ay: -2.00674 | az: 0.222092
ax: -0.869339 | ay: -2.05026 | az: 0.397995
ax: -0.886154 | ay: -1.96005 | az: 0.758224
ax: -0.460861 | ay: -1.97768 | az: 0.854034
ax: -0.514709 | ay: -1.54744 | az: 0.583023
ax: -0.427872 | ay: 1.60413 | az: 0.519165
ax: -0.51889 | ay: -0.143356 | az: 0.434967
ax: -0.642563 | ay: -1.09384 | az: 0.172165
ax: -0.416565 | ay: -0.588806 | az: -0.203842
ax: -0.0418854 | ay: -0.425232 | az: -0.00256348
ax: -0.125763 | ay: -0.432648 | az: 0.0485992
ax: -0.0557404 | ay: -0.367065 | az: 0.0225983
ax: -0.0549164 | ay: -0.0925751 | az: 0.0187073
ax: -0.0600433 | ay: -0.0998383 | az: 0.0929108
ax: -0.0307617 | ay: -0.0821075 | az: 0.0777283
ax: -0.0364227 | ay: -0.0849304 | az: 0.0392914
ax: -0.00892639 | ay: -0.144623 | az: -0.11702
ax: 0.0264893 | ay: -0.11412 | az: -0.0872192
ax: -0.0235443 | ay: -0.0330048 | az: 0.0973663
ax: -0.0327301 | ay: -0.0559845 | az: 0.141724
ax: -0.0307312 | ay: -0.0792389 | az: 0.0627441
ax: -0.0187073 | ay: -0.0632172 | az: -0.0116119
ax: -0.0149078 | ay: -0.0921021 | az: 0.0278625
time: 17
[20210811065556.840]
> sum ax: -11.722 | sum ay: -6.70766 | sum az: 0.899216
>> avg ax: -0.23444 | avg ay: -0.134153 | avg az: 0.0179843
>>> vx: -1.14876 | vy: -0.65735 | vz: 0.0881232
>>> sx: -0.665119 | sy: 0.101085 | sz: -0.118311
>>> a: 0.270708
>>> v: 1.32647
>>> s: 0.68308

ax: -0.0381622 | ay: -0.0751343 | az: 0.0591583
ax: -0.074295 | ay: -0.0571136 | az: 0.0611267
ax: -0.0755005 | ay: -0.0502014 | az: 0.0443878
