steps: 1306
ax: -0.242233 | ay: 0.116943 | az: -0.023056
ax: -1.09657 | ay: -0.899429 | az: 0.114151
ax: -1.1507 | ay: -1.8344 | az: 0.0702209
ax: -1.19514 | ay: -2.47226 | az: -0.238342
ax: -0.962296 | ay: -2.57703 | az: -0.562271
ax: -1.0697 | ay: -2.57167 | az: 0.240433
ax: -0.679474 | ay: -1.6008 | az: 0.606415
ax: -0.0279236 | ay: 1.50749 | az: -0.207138
ax: -0.288635 | ay: 0.684875 | az: 0.578781
ax: -1.01776 | ay: -1.19662 | az: 0.0974121
ax: -0.358185 | ay: -0.481537 | az: -0.126297
ax: -0.292358 | ay: -0.895538 | az: -0.336212
ax: -0.274734 | ay: -0.668869 | az: 0.055481
ax: -0.0466461 | ay: -0.456161 | az: 0.167572
ax: -0.123795 | ay: -0.267822 | az: -0.0844269
ax: 0.0165863 | ay: -0.055191 | az: -0.019928
ax: -0.0668793 | ay: -0.152634 | az: 0.0848541
ax: -0.026062 | ay: -0.0179596 | az: 0.00245667
ax: 0.000793457 | ay: -0.106125 | az: -0.0612488
ax: -0.00463867 | ay: -0.146393 | az: -0.168228
ax: 0.0294342 | ay: -0.0306091 | az: -0.0168152
ax: 0.0045166 | ay: -0.00843811 | az: 0.0666962
ax: 0.0124969 | ay: 0.0178528 | az: 0.0856628
time: 9
[20210805070259.700]
> sum ax: -10.5225 | sum ay: -4.26758 | sum az: -2.63351
>> avg ax: -0.210451 | avg ay: -0.0853516 | avg az: -0.0526703
>>> vx: -1.03121 | vy: -0.418222 | vz: -0.258084
>>> sx: -0.570834 | sy: 0.248953 | sz: -0.207435
>>> a: 0.233128
>>> v: 1.14233
>>> s: 0.656398

steps: 1316
ax: -0.0249329 | ay: -0.0341034 | az: 0.0224152
ax: -0.00654602 | ay: -0.0626373 | az: -0.0606079
ax: -0.00566101 | ay: -0.0744781 | az: -0.00346375
ax: -0.0352478 | ay: -0.121033 | az: 0.0433655
ax: -0.0487061 | ay: -0.0877991 | az: 0.100418
ax: -0.10965 | ay: -0.0360565 | az: 0.148636
ax: -0.0855408 | ay: -0.0551147 | az: -0.0467224
ax: -0.0937958 | ay: -0.0142517 | az: -0.0315552
ax: -0.289078 | ay: 0.09758 | az: -0.0358276
ax: -0.360107 | ay: 0.103287 | az: -0.00888062
ax: -0.497299 | ay: 0.192459 | az: 0.213547
ax: -0.510361 | ay: 0.295883 | az: 0.174194
ax: -0.730606 | ay: 0.269882 | az: -0.0395966
ax: -1.06577 | ay: 0.342255 | az: -0.207306
ax: -1.08116 | ay: 1.80144 | az: -0.809769
ax: -1.09637 | ay: 1.68843 | az: 0.111893
ax: -1.03098 | ay: 1.24208 | az: -0.44783
ax: -0.83461 | ay: 0.615234 | az: -0.850006
ax: 0.232956 | ay: 1.02582 | az: -0.797958
ax: 0.447876 | ay: -0.543076 | az: -0.568069
ax: 0.353958 | ay: -0.554626 | az: -0.384048
ax: 0.56514 | ay: 0.589996 | az: -0.0170441
ax: 0.84436 | ay: 0.93425 | az: -0.0549011
ax: 0.800385 | ay: 0.939209 | az: -0.0141754
ax: 0.835281 | ay: 0.757828 | az: -0.0279236
ax: 0.817337 | ay: 0.595108 | az: -0.0457458
ax: 0.715424 | ay: 0.412155 | az: -0.125931
ax: 0.629013 | ay: 0.241669 | az: -0.234894
ax: 0.522675 | ay: 0.138168 | az: -0.179031
ax: 0.421097 | ay: 0.113541 | az: -0.128052
ax: 0.0888062 | ay: 0.0548096 | az: -0.107483
ax: -0.319092 | ay: -0.198456 | az: -0.119171
ax: -0.7948 | ay: -0.656113 | az: -0.020752
ax: -1.10272 | ay: -1.18665 | az: -0.0645599
ax: -1.15486 | ay: -2.10313 | az: -0.0174866
ax: -1.19875 | ay: -2.25716 | az: -0.277496
ax: -0.992111 | ay: -2.58592 | az: -0.531525
ax: -0.77388 | ay: -2.57884 | az: 0.525391
ax: -0.860275 | ay: -1.54811 | az: 0.58606
ax: -0.577179 | ay: 1.50478 | az: 0.486526
ax: -0.713348 | ay: -0.834091 | az: 0.562408
ax: -0.901733 | ay: -0.559067 | az: -0.23085
ax: -0.292114 | ay: -0.773895 | az: -0.219116
ax: -0.248108 | ay: -0.805801 | az: -0.274078
ax: -0.0713959 | ay: -0.560074 | az: 0.116928
ax: 0.00282288 | ay: -0.35405 | az: 0.0072937
ax: -0.0695343 | ay: -0.0795898 | az: 0.0712738
ax: -0.0627594 | ay: -0.0348358 | az: 0.151199
ax: -0.120071 | ay: -0.0217285 | az: 0.0974579
ax: 0.0295868 | ay: -0.0015564 | az: 0.0652771
time: 10
[20210805070300.694]
> sum ax: -10.8524 | sum ay: -4.76639 | sum az: -3.49757
>> avg ax: -0.217049 | avg ay: -0.0953278 | avg az: -0.0699515
>>> vx: -1.06354 | vy: -0.467106 | vz: -0.342762
>>> sx: -0.469148 | sy: 0.260577 | sz: -0.249404
>>> a: 0.247165
>>> v: 1.21111
>>> s: 0.591779

steps: 1317
ax: -0.0100098 | ay: -0.111404 | az: -0.32309
ax: 0.106277 | ay: 0.0561218 | az: -0.245422
ax: 0.0211487 | ay: 0.0727997 | az: 0.00605774
ax: -0.0313263 | ay: 0.133972 | az: 0.217484
ax: -0.0422211 | ay: -0.0821075 | az: 0.0726624
ax: -0.0389099 | ay: -0.162842 | az: -0.00743103
ax: -0.0448456 | ay: -0.142899 | az: -0.0195923
ax: -0.0263977 | ay: -0.0262299 | az: 0.0345764
ax: -0.0701294 | ay: -0.0191803 | az: 0.071167
ax: -0.0875702 | ay: -0.0500641 | az: 0.118393
ax: -0.110596 | ay: -0.0423126 | az: 0.0423279
ax: -0.106232 | ay: 0.00163269 | az: -0.0500793
ax: -0.154602 | ay: 0.0575409 | az: -0.049057
ax: -0.243469 | ay: 0.135757 | az: -0.00444031
ax: -0.387115 | ay: 0.176987 | az: 0.04039
ax: -0.456345 | ay: 0.301041 | az: 0.234039
ax: -0.513 | ay: 0.333862 | az: 0.107117
ax: -0.773285 | ay: 0.256363 | az: -0.184464
ax: -1.07805 | ay: 0.657242 | az: -0.635635
ax: -1.09506 | ay: 1.81046 | az: -0.697861
ax: -1.11545 | ay: 1.09137 | az: 0.0237885
ax: -1.04272 | ay: 1.27724 | az: -0.617874
ax: -0.530472 | ay: 0.987473 | az: -0.878357
ax: 0.861694 | ay: 0.803345 | az: -0.369843
ax: -0.043869 | ay: -0.502945 | az: -0.196442
ax: 0.116028 | ay: 0.0238647 | az: 0.166885
ax: 0.884949 | ay: 0.796982 | az: 0.00819397
ax: 0.780899 | ay: 1.02802 | az: -0.0599518
ax: 0.745468 | ay: 0.844467 | az: -0.0363617
ax: 0.735779 | ay: 0.717087 | az: 0.0297699
ax: 0.646835 | ay: 0.419922 | az: 0.014679
ax: 0.580688 | ay: 0.314102 | az: -0.00665283
ax: 0.477264 | ay: 0.279205 | az: -0.0282288
ax: 0.355042 | ay: 0.246902 | az: 0.069809
ax: 0.0415497 | ay: 0.114761 | az: 0.123917
ax: -0.24472 | ay: -0.144043 | az: 0.260849
ax: -0.667923 | ay: -0.48497 | az: 0.198074
ax: -1.09531 | ay: -0.972061 | az: 0.0541077
ax: -1.14781 | ay: -1.83212 | az: -0.116562
ax: -1.19331 | ay: -2.38724 | az: -0.500458
ax: -0.975357 | ay: -2.57733 | az: -0.432953
ax: -1.23425 | ay: -2.57637 | az: 0.240005
ax: -0.645874 | ay: -1.6293 | az: 0.161224
ax: 0.137268 | ay: 0.772629 | az: 0.104782
ax: -0.253937 | ay: 1.28427 | az: 0.701294
ax: -1.03424 | ay: -1.16547 | az: 0.286407
ax: -0.456177 | ay: -0.885178 | az: -0.586441
ax: -0.523315 | ay: -0.95845 | az: 0.136932
ax: -0.126358 | ay: -0.597946 | az: 0.0879822
ax: 0.0942078 | ay: -0.458481 | az: -0.0633698
time: 11
[20210805070301.696]
> sum ax: -11.0152 | sum ay: -2.81354 | sum az: -2.49765
>> avg ax: -0.220303 | avg ay: -0.0562708 | avg az: -0.049953
>>> vx: -1.07949 | vy: -0.275727 | vz: -0.24477
>>> sx: -0.404828 | sy: 0.354588 | sz: -0.177078
>>> a: 0.232799
>>> v: 1.14071
>>> s: 0.566547

steps: 1318
ax: -0.0325623 | ay: -0.0970154 | az: -0.0134583
ax: 0.010498 | ay: 0.0219116 | az: 0.0537872
ax: -0.0984497 | ay: -0.125046 | az: 0.0934448
ax: -0.0248413 | ay: -0.0918274 | az: 0.0688019
ax: -0.0545959 | ay: -0.234985 | az: -0.185822
ax: 0.0608826 | ay: -0.0296173 | az: -0.145493
ax: -0.0242004 | ay: -0.00332642 | az: 0.0223389
ax: -0.0294342 | ay: 0.0686493 | az: 0.12851
ax: -0.0441742 | ay: -0.0319824 | az: 0.0808563
ax: -0.00570679 | ay: -0.0253296 | az: -0.0167542
ax: -0.0210266 | ay: -0.0815582 | az: -0.0228119
ax: -0.0486908 | ay: -0.0927429 | az: 0.0671387
ax: -0.0409851 | ay: -0.0632019 | az: 0.0942383
ax: -0.0893402 | ay: -0.0745239 | az: 0.0897064
ax: -0.0910492 | ay: -0.0330353 | az: 0.02211
ax: -0.125214 | ay: 0.0152435 | az: 0.0562286
ax: -0.115326 | ay: 0.0228729 | az: 0.052002
ax: -0.188782 | ay: 0.126022 | az: -0.0334625
ax: -0.299866 | ay: 0.0958862 | az: -0.0711517
ax: -0.454605 | ay: 0.189896 | az: 0.0989227
ax: -0.466599 | ay: 0.28035 | az: 0.195602
ax: -0.644989 | ay: 0.213776 | az: 0.103683
ax: -1.06442 | ay: 0.446182 | az: -0.281067
ax: -1.07692 | ay: 1.84427 | az: -0.790649
ax: -1.09161 | ay: 1.43613 | az: 0.0493011
ax: -1.00932 | ay: 0.837357 | az: -0.358795
ax: -0.900726 | ay: 0.698563 | az: -0.713776
ax: 0.270248 | ay: 1.08145 | az: -0.695526
ax: 0.659241 | ay: -0.467407 | az: -0.430466
ax: 0.286865 | ay: -0.551926 | az: -0.261765
ax: 0.325104 | ay: 0.310974 | az: 0.107117
ax: 0.882126 | ay: 0.825226 | az: -0.0903931
ax: 0.777283 | ay: 0.871399 | az: -0.1306
ax: 0.786697 | ay: 0.796677 | az: -0.0685272
ax: 0.768768 | ay: 0.660538 | az: -0.0440063
ax: 0.681763 | ay: 0.389343 | az: -0.045578
ax: 0.581558 | ay: 0.196747 | az: -0.109116
ax: 0.499924 | ay: 0.128418 | az: -0.132355
ax: 0.377518 | ay: 0.127319 | az: -0.113876
ax: 0.0558777 | ay: -0.0569763 | az: -0.117859
ax: -0.342224 | ay: -0.357544 | az: -0.112076
ax: -0.814072 | ay: -0.869034 | az: -0.0992737
ax: -1.10649 | ay: -1.25604 | az: -0.0767059
ax: -1.15593 | ay: -2.29562 | az: -0.137573
ax: -1.19446 | ay: -2.53 | az: -0.199326
ax: -0.881714 | ay: -2.54559 | az: -0.0604553
ax: -0.746078 | ay: -2.52922 | az: 0.595856
ax: -0.670105 | ay: -1.69092 | az: 0.782288
ax: -0.522675 | ay: 1.55064 | az: 0.531998
ax: -0.613571 | ay: -0.0727997 | az: 0.520767
time: 12
[20210805070302.697]
> sum ax: -9.06641 | sum ay: -2.97144 | sum az: -1.74402
>> avg ax: -0.181328 | avg ay: -0.0594287 | avg az: -0.0348804
>>> vx: -0.888508 | vy: -0.291201 | vz: -0.170914
>>> sx: -0.300575 | sy: 0.246173 | sz: -0.134576
>>> a: 0.19398
>>> v: 0.950503
>>> s: 0.411166

ax: -0.782471 | ay: -0.892548 | az: -0.0505524
ax: -0.0932312 | ay: -0.315384 | az: -0.289032
ax: -0.411591 | ay: -0.842834 | az: -0.274841
ax: -0.00636292 | ay: -0.447815 | az: 0.240814
ax: -0.195145 | ay: -0.606201 | az: 0.0370026
ax: 0.0057373 | ay: 0.0339966 | az: 0.028595
ax: -0.0776062 | ay: -0.166229 | az: 0.145096
ax: -0.106232 | ay: 0.0121155 | az: -0.0374298
ax: 0.0177155 | ay: -0.0396271 | az: 0.101898
ax: -0.00558472 | ay: -0.209427 | az: -0.238739
ax: 0.0297241 | ay: 0.0621338 | az: -0.0588531
ax: -0.0227356 | ay: 0.0179138 | az: 0.0436249
ax: 0.0124054 | ay: 0.0543823 | az: 0.10173
ax: -0.0458832 | ay: -0.0783691 | az: 0.0560913
ax: -0.0196838 | ay: -0.0706329 | az: -0.0115814
ax: -0.0223999 | ay: -0.0565186 | az: 0.0241241
ax: -0.0297394 | ay: -0.0790863 | az: 0.0647278
ax: -0.0585632 | ay: -0.0322113 | az: 0.0697327
ax: -0.069397 | ay: -0.0341034 | az: 0.0510559
ax: -0.121414 | ay: -0.063324 | az: 0.0257874
ax: -0.132263 | ay: 0.064621 | az: 0.0390167
ax: -0.183029 | ay: 0.135361 | az: 0.0779266
ax: -0.32103 | ay: 0.142441 | az: -0.0318146
ax: -0.36969 | ay: 0.175674 | az: 0.0482635
ax: -0.484222 | ay: 0.243378 | az: 0.130936
ax: -0.523148 | ay: 0.321198 | az: 0.0334167
ax: -1.06682 | ay: 0.423111 | az: -0.223984
ax: -1.07951 | ay: 1.37625 | az: -0.939285
ax: -1.09415 | ay: 1.67856 | az: -0.194031
ax: -1.09325 | ay: 0.871841 | az: -0.111816
ax: -0.978867 | ay: 0.720093 | az: -0.538834
ax: -0.3181 | ay: 0.911072 | az: -0.515366
ax: 0.791763 | ay: -0.0546265 | az: -0.297577
ax: -0.0314789 | ay: -0.34462 | az: -0.2108
ax: 0.259094 | ay: 0.116089 | az: 0.0984955
ax: 0.831192 | ay: 0.749924 | az: -0.0586243
ax: 0.789246 | ay: 0.893936 | az: -0.0523376
ax: 0.788071 | ay: 0.83783 | az: -0.023468
ax: 0.778732 | ay: 0.710815 | az: -0.0177612
ax: 0.686935 | ay: 0.452942 | az: 0.00115967
ax: 0.597855 | ay: 0.262054 | az: -0.0380249
ax: 0.509735 | ay: 0.191895 | az: -0.043396
ax: 0.402954 | ay: 0.200378 | az: -0.0635223
ax: 0.150406 | ay: 0.147339 | az: -0.0180817
ax: -0.196747 | ay: -0.107071 | az: -0.0361786
ax: -0.696564 | ay: -0.399185 | az: 0.0583191
ax: -1.09132 | ay: -0.724289 | az: 0.241684
ax: -1.14404 | ay: -1.62825 | az: 0.22699
ax: -1.19057 | ay: -2.394 | az: 0.0147705
ax: -1.16216 | ay: -2.56055 | az: -0.253143
time: 13
[20210805070303.697]
> sum ax: -8.57343 | sum ay: -0.339554 | sum az: -2.66782
>> avg ax: -0.171469 | avg ay: -0.00679108 | avg az: -0.0533563
>>> vx: -0.840196 | vy: -0.0332762 | vz: -0.261446
>>> sx: -0.393787 | sy: 0.031649 | sz: -0.115893
>>> a: 0.179707
>>> v: 0.880562
>>> s: 0.411705

steps: 1319
ax: -0.947601 | ay: -2.57076 | az: 0.422852
ax: -0.788193 | ay: -2.16573 | az: 0.594055
ax: -0.0314636 | ay: 0.543915 | az: -0.0127411
ax: -0.534363 | ay: 0.574081 | az: 0.410431
ax: -0.880966 | ay: -1.37193 | az: 0.158249
ax: -0.420822 | ay: -0.463821 | az: -0.382233
ax: -0.264694 | ay: -0.591141 | az: 0.189072
ax: -0.120636 | ay: -0.511246 | az: 0.0427551
ax: -0.00680542 | ay: -0.456818 | az: 0.0331421
ax: -0.0882263 | ay: -0.245682 | az: 0.0157166
ax: -0.0559235 | ay: -0.0713501 | az: 0.00968933
ax: -0.0586548 | ay: -0.129898 | az: 0.0466766
ax: -0.00698853 | ay: -0.0226288 | az: 0.0218353
ax: -0.0490417 | ay: -0.0552826 | az: -0.0914307
ax: 0.0146484 | ay: -0.00495911 | az: -0.152939
ax: -0.00485229 | ay: 0.0244751 | az: -0.0110626
ax: 0.00517273 | ay: 0.0559082 | az: 0.0746765
ax: -0.0217133 | ay: -0.0397797 | az: 0.0901947
ax: -0.0211487 | ay: -0.0873108 | az: 0.0343475
ax: -0.0313416 | ay: -0.113083 | az: -0.0241852
ax: -0.0166626 | ay: -0.109314 | az: 0.0548706
ax: -0.00872803 | ay: -0.0764008 | az: 0.0422516
ax: -0.0259399 | ay: -0.0464325 | az: 0.0242767
ax: -0.0584717 | ay: -0.0445251 | az: 0.0168304
ax: -0.0706024 | ay: -0.057724 | az: 0.0301361
ax: -0.0778503 | ay: 0.00172424 | az: 0.061676
ax: -0.157303 | ay: 0.0723572 | az: 0.00976562
ax: -0.289291 | ay: 0.0811005 | az: 0.0426483
ax: -0.34552 | ay: 0.171661 | az: 0.101578
ax: -0.438782 | ay: 0.14502 | az: 0.112305
ax: -0.470825 | ay: 0.231613 | az: 0.0032959
ax: -0.860153 | ay: 0.219589 | az: -0.137543
ax: -1.06279 | ay: 0.914719 | az: -0.587234
ax: -1.07629 | ay: 1.63156 | az: -0.494537
ax: -1.09421 | ay: 1.24663 | az: 0.0826721
ax: -0.72113 | ay: 0.921371 | az: -0.278534
ax: -0.738144 | ay: 0.886414 | az: -0.678711
ax: 0.441025 | ay: 0.849487 | az: -0.727524
ax: 0.319763 | ay: -0.112 | az: -0.060318
ax: 0.27095 | ay: -0.417084 | az: -0.34198
ax: 0.742584 | ay: 0.720749 | az: -0.00587463
ax: 0.796173 | ay: 0.952942 | az: 0.00224304
ax: 0.77919 | ay: 0.850891 | az: -0.0145721
ax: 0.732101 | ay: 0.650757 | az: -0.0773315
ax: 0.720123 | ay: 0.456085 | az: -0.0273285
ax: 0.565598 | ay: 0.255203 | az: 0.00508118
ax: 0.45813 | ay: 0.205414 | az: 0.0308685
ax: 0.292999 | ay: 0.147186 | az: -0.000198364
ax: 0.0982056 | ay: 0.0945892 | az: -0.0181732
ax: -0.332718 | ay: -0.15567 | az: 0.0157623
time: 14
[20210805070304.698]
> sum ax: -5.94218 | sum ay: 2.98488 | sum az: -1.3445
>> avg ax: -0.118844 | avg ay: 0.0596976 | avg az: -0.02689
>>> vx: -0.582334 | vy: 0.292518 | vz: -0.131761
>>> sx: -0.566374 | sy: -0.433048 | sz: 0.0674453
>>> a: 0.135686
>>> v: 0.664861
>>> s: 0.716142

steps: 1320
ax: -0.781662 | ay: -0.594833 | az: 0.0703735
ax: -1.10603 | ay: -1.13805 | az: 0.046814
ax: -1.15849 | ay: -1.8 | az: 0.0452423
ax: -1.20282 | ay: -2.20998 | az: -0.205933
ax: -0.955353 | ay: -2.58438 | az: -0.337616
ax: -0.859985 | ay: -2.58266 | az: 0.486389
ax: -0.509491 | ay: -2.10841 | az: 0.287933
ax: -0.366364 | ay: -0.27623 | az: 0.427094
ax: -0.240372 | ay: 1.53195 | az: 0.18898
ax: -0.354065 | ay: 0.754471 | az: 0.703659
ax: -1.00737 | ay: -0.902267 | az: -0.0146027
ax: -0.331955 | ay: -1.05699 | az: -0.773193
ax: -0.63533 | ay: -0.985352 | az: -0.0853271
ax: -0.117401 | ay: -0.463028 | az: 0.275681
ax: -0.233627 | ay: -0.378693 | az: 0.0656281
ax: 0.0690155 | ay: 0.00831604 | az: -0.111526
ax: -0.0239716 | ay: -0.0412445 | az: -0.0209961
ax: -0.036438 | ay: 0.108475 | az: -0.082077
ax: -0.0498657 | ay: 0.0315552 | az: 0.0357666
ax: -0.0183716 | ay: -0.0508575 | az: -0.0393677
ax: 0.0297394 | ay: -0.140915 | az: -0.100525
ax: 0.0502319 | ay: 0.0703888 | az: -0.0494385
ax: 0.117386 | ay: -0.126572 | az: 0.169678
ax: 0.171738 | ay: -0.188934 | az: 0.285309
ax: 0.0346527 | ay: -0.337753 | az: 0.22876
ax: 0.0205231 | ay: -0.254669 | az: 0.139191
ax: -0.0204163 | ay: -0.174026 | az: -0.00398254
ax: -0.0100555 | ay: -0.18364 | az: -0.048233
ax: -0.00527954 | ay: -0.161972 | az: -0.0198364
ax: -0.0869751 | ay: -0.19075 | az: 0.0271606
ax: -0.203949 | ay: -0.00975037 | az: 0.254349
ax: -0.248993 | ay: 0.212524 | az: 0.0351868
ax: -0.312576 | ay: 0.204636 | az: -0.119125
ax: -0.426315 | ay: 0.168137 | az: -0.100327
ax: -0.49823 | ay: 0.251221 | az: -0.0202332
ax: -0.625885 | ay: 0.364258 | az: -0.112259
ax: -0.906067 | ay: 0.342636 | az: -0.189789
ax: -1.07019 | ay: 0.995911 | az: -0.431229
ax: -1.08553 | ay: 1.38405 | az: -0.318268
ax: -1.10135 | ay: 0.988525 | az: 0.129395
ax: -0.78537 | ay: 1.23212 | az: -0.429672
ax: -0.556656 | ay: 0.855225 | az: -0.572876
ax: 0.782104 | ay: 0.527817 | az: -0.497116
ax: 0.414322 | ay: -0.65387 | az: -0.40477
ax: -0.013916 | ay: 0.335571 | az: -0.0112
ax: 0.763092 | ay: 0.942841 | az: -0.0296478
ax: 0.680374 | ay: 0.87822 | az: -0.0167389
ax: 0.654617 | ay: 0.671005 | az: -0.0123444
ax: 0.647278 | ay: 0.526749 | az: -0.0246429
ax: 0.613541 | ay: 0.349533 | az: -0.0335083
time: 15
[20210805070305.686]
> sum ax: -12.8981 | sum ay: -5.8597 | sum az: -1.31381
>> avg ax: -0.257962 | avg ay: -0.117194 | avg az: -0.0262762
>>> vx: -1.26401 | vy: -0.57425 | vz: -0.128754
>>> sx: -1.01507 | sy: -1.19051 | sz: 0.0638946
>>> a: 0.284551
>>> v: 1.3943
>>> s: 1.56581

steps: 1322
ax: 0.51503 | ay: 0.244125 | az: -0.0523529
ax: 0.458115 | ay: 0.140015 | az: -0.0522461
ax: 0.317825 | ay: 0.102173 | az: -0.0240479
ax: 0.0513458 | ay: 0.084198 | az: -0.00909424
ax: -0.268433 | ay: -0.132401 | az: 0.0532379
ax: -0.623581 | ay: -0.389648 | az: 0.112808
ax: -1.10426 | ay: -0.889771 | az: 0.0960388
ax: -1.15694 | ay: -1.52576 | az: 0.105774
ax: -1.20334 | ay: -2.11377 | az: -0.0421906
ax: -1.06769 | ay: -2.33017 | az: -0.193878
ax: -0.827988 | ay: -2.60147 | az: 0.301239
ax: -1.16484 | ay: -2.29013 | az: 0.256989
ax: -0.612671 | ay: -1.84149 | az: -0.0197144
ax: -0.379868 | ay: 0.781662 | az: 0.208237
ax: -0.40213 | ay: 1.01036 | az: 0.530624
ax: -0.939667 | ay: -1.14005 | az: 0.190796
ax: -0.522156 | ay: -0.945786 | az: -0.353821
ax: -0.332993 | ay: -0.446213 | az: 0.274582
ax: -0.102509 | ay: -0.388733 | az: -0.0231934
ax: 0.0593262 | ay: -0.345078 | az: -0.142426
ax: -0.0816345 | ay: -0.296326 | az: -0.00517273
ax: -0.0840302 | ay: 0.000900269 | az: -0.0155792
ax: 0.0243225 | ay: -0.0586395 | az: -0.0224152
ax: -0.0625458 | ay: -0.0671082 | az: -0.00819397
ax: -0.0140381 | ay: -0.0375519 | az: 0.0957184
ax: -0.0185394 | ay: -0.177353 | az: -0.0463257
ax: -0.000717163 | ay: -0.212677 | az: -0.0493927
ax: 0.0157776 | ay: -0.104279 | az: 0.0503387
ax: -0.0345459 | ay: -0.080658 | az: 0.0590363
ax: -0.0198822 | ay: -0.0420837 | az: 0.056488
ax: -0.00662231 | ay: 0.000320435 | az: -0.0474854
ax: -0.00938416 | ay: -0.0297394 | az: -0.0183563
ax: -0.00735474 | ay: 0.0114441 | az: -0.0367584
ax: -0.0764008 | ay: -0.0784607 | az: 0.0301514
ax: -0.113174 | ay: -0.11203 | az: 0.0596466
ax: -0.127426 | ay: -0.0715942 | az: 0.107269
ax: -0.163315 | ay: 0.0723267 | az: 0.119461
ax: -0.259979 | ay: 0.0918427 | az: -0.0616913
ax: -0.332199 | ay: 0.112091 | az: -0.0867157
ax: -0.485382 | ay: 0.157593 | az: 0.0344696
ax: -0.551941 | ay: 0.303406 | az: 0.131958
ax: -0.728119 | ay: 0.362717 | az: 0.084259
ax: -1.05795 | ay: 0.726456 | az: -0.327789
ax: -1.07091 | ay: 1.67389 | az: -0.688293
ax: -1.08464 | ay: 1.02963 | az: 0.124176
ax: -0.818802 | ay: 1.03777 | az: -0.549423
ax: -0.683945 | ay: 0.77948 | az: -0.835251
ax: 0.60376 | ay: 0.627243 | az: -0.694565
ax: 0.0775757 | ay: -0.259735 | az: -0.215622
ax: 0.0339355 | ay: 0.409058 | az: 0.00149536
time: 16
[20210805070306.688]
> sum ax: -16.4455 | sum ay: -9.25 | sum az: -1.5372
>> avg ax: -0.328911 | avg ay: -0.185 | avg az: -0.030744
>>> vx: -1.61166 | vy: -0.9065 | vz: -0.150646
>>> sx: -0.83889 | sy: -1.13644 | sz: 0.0724002
>>> a: 0.378619
>>> v: 1.85523
>>> s: 1.41438

steps: 1323
ax: 0.780716 | ay: 0.94313 | az: -0.0637054
ax: 0.707397 | ay: 0.885254 | az: 0.00610352
ax: 0.756927 | ay: 0.659561 | az: 0.0305023
ax: 0.738129 | ay: 0.530151 | az: 0.0621643
ax: 0.687195 | ay: 0.383987 | az: 0.0422211
ax: 0.63446 | ay: 0.311539 | az: -0.030014
ax: 0.544754 | ay: 0.251358 | az: -0.0259857
ax: 0.371231 | ay: 0.174011 | az: 0.0413208
ax: 0.103714 | ay: -0.0266876 | az: 0.0267334
ax: -0.177322 | ay: -0.283691 | az: 0.130066
ax: -0.634979 | ay: -0.60318 | az: 0.215897
ax: -1.11012 | ay: -1.01909 | az: 0.291626
ax: -1.16415 | ay: -1.74931 | az: 0.296432
ax: -1.20911 | ay: -2.18596 | az: 0.217804
ax: -1.14095 | ay: -2.41988 | az: -0.197708
ax: -0.880585 | ay: -2.5947 | az: 0.274323
ax: -0.681488 | ay: -2.53432 | az: 0.467941
ax: -0.116028 | ay: 0.0520477 | az: -0.235168
ax: -0.530319 | ay: 1.29114 | az: 0.382217
ax: -0.966568 | ay: -1.34201 | az: 0.306839
ax: -0.476242 | ay: -0.912659 | az: -0.307602
ax: -0.332077 | ay: -0.585144 | az: 0.397858
ax: -0.154373 | ay: -0.587112 | az: 0.103714
ax: 0.00405884 | ay: -0.361603 | az: -0.0688324
ax: -0.0664978 | ay: -0.162552 | az: -0.0289917
ax: -0.0153503 | ay: 0.0287933 | az: -0.0886993
ax: -0.0162201 | ay: -0.186188 | az: -0.0278015
ax: -0.0188141 | ay: -0.114822 | az: -0.050293
ax: -0.0265045 | ay: -0.141129 | az: -0.037384
ax: -0.021225 | ay: 0.0174408 | az: 0.0169067
ax: -0.020813 | ay: 0.00953674 | az: 0.0432892
ax: 0.0224304 | ay: -0.0289917 | az: 0.117737
ax: -0.0383148 | ay: -0.192856 | az: 0.0157928
ax: -0.03125 | ay: -0.0970001 | az: -0.0239258
ax: -0.035965 | ay: -0.105164 | az: 0.0562744
ax: -0.0349121 | ay: -0.132034 | az: 0.0275421
ax: -0.0428925 | ay: -0.0966644 | az: 0.0687256
ax: -0.106461 | ay: -0.0754547 | az: 0.0354309
ax: -0.122864 | ay: -0.0662079 | az: -0.0433502
ax: -0.148575 | ay: -0.0160675 | az: 0.0487976
ax: -0.196014 | ay: 0.0603485 | az: 0.0704346
ax: -0.335236 | ay: 0.072525 | az: 0.020813
ax: -0.393417 | ay: 0.137817 | az: 0.100082
ax: -0.486038 | ay: 0.210815 | az: 0.0596161
ax: -0.614899 | ay: 0.254044 | az: -0.153183
ax: -1.04895 | ay: 0.392426 | az: -0.343369
ax: -1.06328 | ay: 1.47655 | az: -0.777466
ax: -1.07964 | ay: 1.4478 | az: 0.0271149
ax: -0.988525 | ay: 1.02551 | az: -0.459686
ax: -1.01826 | ay: 0.891403 | az: -0.708511
time: 17
[20210805070307.689]
> sum ax: -12.1942 | sum ay: -7.11328 | sum az: 0.330643
>> avg ax: -0.243884 | avg ay: -0.142266 | avg az: 0.00661285
>>> vx: -1.19503 | vy: -0.697101 | vz: 0.032403
>>> sx: -0.258798 | sy: -0.715695 | sz: 0.155883
>>> a: 0.282423
>>> v: 1.38387
>>> s: 0.776849

steps: 1324
