steps: 650
ax: 0.0908051 | ay: -0.256516 | az: -0.00933838
ax: -0.0688934 | ay: -0.000762939 | az: -0.0295258
ax: -0.110886 | ay: -0.00715637 | az: -0.0122528
ax: -0.20871 | ay: 0.0435638 | az: 0.0548706
ax: -0.325592 | ay: 0.144882 | az: 0.111282
ax: -0.354507 | ay: 0.1763 | az: 0.149506
ax: -0.45639 | ay: 0.22197 | az: 0.132477
ax: -0.496262 | ay: 0.263504 | az: 0.0441437
ax: -0.624176 | ay: 0.280884 | az: -0.170029
ax: -1.0631 | ay: 0.651215 | az: -0.619675
ax: -1.07559 | ay: 1.817 | az: -0.694534
ax: -1.07812 | ay: 0.950012 | az: 0.0427856
ax: -0.917206 | ay: 0.764084 | az: -0.130875
ax: -0.830002 | ay: 0.741959 | az: -0.511749
ax: 0.15416 | ay: 1.0166 | az: -0.545395
ax: 0.538391 | ay: -0.310364 | az: -0.135818
ax: 0.406921 | ay: -0.396118 | az: -0.396591
ax: 0.69873 | ay: 0.576401 | az: -0.0212097
ax: 0.816315 | ay: 0.796509 | az: -0.0946503
ax: 0.807404 | ay: 0.688965 | az: -0.113937
ax: 0.79538 | ay: 0.562637 | az: -0.0534363
ax: 0.788574 | ay: 0.350906 | az: -0.0370178
ax: 0.701141 | ay: 0.177322 | az: -0.0950775
ax: 0.627274 | ay: 0.138016 | az: -0.0975037
time: 9
[20210805064559.499]
> sum ax: -8.47838 | sum ay: -2.2726 | sum az: -0.38356
>> avg ax: -0.169568 | avg ay: -0.045452 | avg az: -0.0076712
>>> vx: -0.830881 | vy: -0.222715 | vz: -0.0375889
>>> sx: -0.802575 | sy: -0.894801 | sz: 0.174943
>>> a: 0.175721
>>> v: 0.861033
>>> s: 1.21466

ax: 0.499176 | ay: 0.0627899 | az: -0.186188
ax: 0.303299 | ay: -0.0296478 | az: -0.295135
ax: -0.0873566 | ay: -0.340286 | az: -0.358414
ax: -0.488342 | ay: -0.70871 | az: -0.322021
ax: -0.993225 | ay: -1.03624 | az: -0.356094
ax: -1.15964 | ay: -1.65472 | az: 0.0271454
ax: -1.21063 | ay: -2.35275 | az: 0.142212
ax: -0.957275 | ay: -2.23303 | az: -0.171677
ax: -1.02678 | ay: -2.44563 | az: 0.276611
ax: -0.677231 | ay: -2.18555 | az: 1.215
ax: -1.2448 | ay: -1.74399 | az: 0.594254
ax: 0.514709 | ay: 0.724503 | az: 0.233292
ax: -0.295868 | ay: 1.55157 | az: 0.914185
ax: -1.21269 | ay: -1.18446 | az: 0.56572
ax: -0.999451 | ay: -0.399338 | az: 0.168228
ax: -0.329239 | ay: -0.586365 | az: -0.0470428
ax: -0.212158 | ay: -0.713593 | az: -0.112625
ax: 0.0523529 | ay: -0.267044 | az: -0.078064
ax: -0.0495453 | ay: -0.401001 | az: 0.0561523
ax: -0.10379 | ay: -0.208893 | az: 0.209991
ax: -0.115997 | ay: -0.192398 | az: 0.139816
ax: -0.128708 | ay: -0.168823 | az: 0.069931
ax: -0.0122223 | ay: -0.0138245 | az: -0.0237274
ax: 0.0128326 | ay: -0.0747375 | az: -0.060257
ax: 0.00856018 | ay: -0.0479279 | az: 0.0528107
ax: 0.00289917 | ay: -0.00253296 | az: 0.0490417
ax: -0.0332336 | ay: 0.019516 | az: 0.0504761
ax: -0.0256195 | ay: 0.105042 | az: 0.0294189
ax: -0.043808 | ay: 0.0345154 | az: 0.0455627
ax: -0.0664978 | ay: -0.121689 | az: 0.103165
ax: -0.0625153 | ay: -0.0674591 | az: 0.12915
ax: -0.105179 | ay: -0.0403748 | az: 0.120316
ax: -0.121185 | ay: 0.0426788 | az: 0.102142
ax: -0.138641 | ay: 0.0191956 | az: 0.0802307
ax: -0.189102 | ay: 0.0856781 | az: 0.0688782
ax: -0.325287 | ay: 0.0947723 | az: 0.0473785
ax: -0.381897 | ay: 0.133652 | az: 0.036499
ax: -0.392471 | ay: 0.194656 | az: 0.101227
ax: -0.499435 | ay: 0.285248 | az: 0.112411
ax: -0.543243 | ay: 0.408493 | az: 0.0397491
ax: -1.06651 | ay: 0.6026 | az: -0.289551
ax: -1.07835 | ay: 1.54124 | az: -0.964981
ax: -1.09424 | ay: 1.41153 | az: -0.377563
ax: -0.988831 | ay: 0.596786 | az: -0.3134
ax: -0.988907 | ay: 0.748764 | az: -0.672531
ax: 0.135391 | ay: 0.77211 | az: -0.373764
ax: 0.466522 | ay: -0.377594 | az: -0.162064
ax: 0.341278 | ay: -0.518097 | az: -0.454697
ax: 0.52034 | ay: 0.570084 | az: 0.0821533
ax: 0.841873 | ay: 0.839951 | az: 0.028183
time: 10
[20210805064600.497]
> sum ax: -15.7507 | sum ay: -9.27133 | sum az: 0.27153
>> avg ax: -0.315013 | avg ay: -0.185427 | avg az: 0.0054306
>>> vx: -1.54357 | vy: -0.90859 | vz: 0.0266099
>>> sx: -0.939705 | sy: -1.23906 | sz: 0.165532
>>> a: 0.365576
>>> v: 1.79132
>>> s: 1.56388

steps: 659
ax: 0.77478 | ay: 0.804962 | az: 0.072113
ax: 0.795609 | ay: 0.724915 | az: 0.0860748
ax: 0.779099 | ay: 0.523087 | az: 0.0726776
ax: 0.687027 | ay: 0.293793 | az: 0.0673065
ax: 0.65274 | ay: 0.21579 | az: 0.0142517
ax: 0.557236 | ay: 0.120789 | az: 0.0449829
ax: 0.429535 | ay: 0.10965 | az: 0.112122
ax: 0.165024 | ay: 0.0227509 | az: 0.090744
ax: -0.202469 | ay: -0.341385 | az: 0.16597
ax: -0.705643 | ay: -0.476471 | az: 0.116394
ax: -1.119 | ay: -0.905746 | az: 0.0260468
ax: -1.17706 | ay: -1.9133 | az: 0.00354004
ax: -1.22552 | ay: -2.57858 | az: -0.212875
ax: -0.92012 | ay: -2.61394 | az: -0.367523
ax: -1.16608 | ay: -2.61159 | az: 0.200424
ax: -0.820145 | ay: -1.9463 | az: 0.0943909
ax: -0.421448 | ay: 1.48178 | az: 0.100021
ax: -0.386169 | ay: 0.321686 | az: 0.612747
ax: -1.00882 | ay: -1.19922 | az: -0.12117
ax: -0.181412 | ay: -0.591354 | az: -0.272217
ax: -0.604782 | ay: -1.14183 | az: -0.0527954
ax: -0.163681 | ay: -0.520233 | az: 0.198639
ax: -0.108704 | ay: -0.33786 | az: -0.0485992
ax: 0.0187683 | ay: -0.0470581 | az: 0.00643921
ax: -0.0391693 | ay: -0.135727 | az: 0.0111084
ax: -0.0820465 | ay: -0.104996 | az: 0.0323944
ax: -0.0646362 | ay: -0.12265 | az: 0.0179443
ax: 0.0151215 | ay: -0.10051 | az: -0.11528
ax: 0.0315247 | ay: 0.0403137 | az: -0.0301056
ax: -0.00692749 | ay: 0.0451202 | az: 0.0552826
ax: -0.00442505 | ay: 0.00526428 | az: 0.0975037
ax: -0.0395966 | ay: -0.00558472 | az: 0.0579681
ax: -0.0604248 | ay: -0.0218353 | az: 0.0469818
ax: -0.0814514 | ay: -0.0923004 | az: 0.0922089
ax: -0.0751495 | ay: -0.0634155 | az: 0.111862
ax: -0.0848083 | ay: -0.0243835 | az: 0.0651245
ax: -0.170502 | ay: 0.0211029 | az: 0.113235
ax: -0.18512 | ay: 0.0241547 | az: 0.039032
ax: -0.156128 | ay: 0.103592 | az: 0.0593109
ax: -0.263992 | ay: 0.147354 | az: -0.00932312
ax: -0.375031 | ay: 0.162277 | az: 0.00874329
ax: -0.424713 | ay: 0.241165 | az: 0.156845
ax: -0.421722 | ay: 0.344208 | az: 0.115036
ax: -0.611267 | ay: 0.37262 | az: -0.0339355
ax: -1.06122 | ay: 0.765366 | az: -0.458435
ax: -1.07417 | ay: 2.04509 | az: -0.556381
ax: -1.07838 | ay: 1.01764 | az: 0.0829926
ax: -1.09311 | ay: 0.549973 | az: -0.473083
ax: -0.749527 | ay: 1.2377 | az: -0.886063
ax: 0.585846 | ay: 0.376617 | az: -0.52742
time: 11
[20210805064601.500]
> sum ax: -12.9223 | sum ay: -5.77751 | sum az: -0.916748
>> avg ax: -0.258445 | avg ay: -0.11555 | avg az: -0.018335
>>> vx: -1.26638 | vy: -0.566196 | vz: -0.0898413
>>> sx: -0.383866 | sy: -0.780852 | sz: 0.089399
>>> a: 0.283694
>>> v: 1.3901
>>> s: 0.874686

steps: 660
ax: -0.293259 | ay: -0.405991 | az: -0.271561
ax: 0.340683 | ay: -0.214447 | az: -0.183823
ax: 0.857147 | ay: 0.662491 | az: -0.0355072
ax: 0.856232 | ay: 0.829651 | az: -0.023056
ax: 0.829742 | ay: 0.761734 | az: -0.0206299
ax: 0.889206 | ay: 0.646393 | az: -0.0457916
ax: 0.789062 | ay: 0.420013 | az: -0.0241852
ax: 0.717621 | ay: 0.249649 | az: -0.0302277
ax: 0.609406 | ay: 0.11618 | az: -0.0275421
ax: 0.515823 | ay: 0.0288544 | az: -0.0243683
ax: 0.366989 | ay: -0.0744934 | az: -0.0835724
ax: 0.0622253 | ay: -0.23439 | az: -0.0527649
ax: -0.378723 | ay: -0.510117 | az: -0.106628
ax: -0.918091 | ay: -0.820969 | az: -0.0245056
ax: -1.15852 | ay: -1.42621 | az: 0.030838
ax: -1.21637 | ay: -2.34918 | az: 0.017395
ax: -1.25925 | ay: -2.61041 | az: -0.552933
ax: -1.08992 | ay: -2.63989 | az: 0.0229797
ax: -0.89093 | ay: -2.61708 | az: 0.799713
ax: -0.314896 | ay: -0.381592 | az: -0.0885925
ax: -0.535858 | ay: 1.4494 | az: 0.616333
ax: -0.999191 | ay: -1.41106 | az: 0.468216
ax: -0.398239 | ay: -0.121307 | az: -0.227646
ax: -0.592621 | ay: -1.33043 | az: -0.236694
ax: -0.380783 | ay: -0.601135 | az: 0.172562
ax: -0.0613556 | ay: -0.514557 | az: 0.111984
ax: -0.00704956 | ay: -0.253235 | az: -0.16449
ax: 0.0742188 | ay: 0.0301971 | az: -0.0300446
ax: -0.145203 | ay: -0.0372925 | az: 0.0739594
ax: 0.0240479 | ay: -0.0463104 | az: 0.000656128
ax: -0.0015564 | ay: -0.150604 | az: -0.16008
ax: 0.0248413 | ay: 0.013916 | az: -0.0731812
ax: 0.000564575 | ay: 0.048111 | az: 0.0200653
ax: -0.0177765 | ay: 0.0371094 | az: 0.065155
ax: -0.0462341 | ay: -0.131638 | az: 0.0813446
ax: -0.0545197 | ay: -0.173889 | az: 0.0353851
ax: -0.0559692 | ay: -0.0997314 | az: 0.0769196
ax: -0.0545349 | ay: -0.0668182 | az: 0.0929565
ax: -0.0632782 | ay: -0.0542755 | az: 0.0635071
ax: -0.0675964 | ay: -0.075592 | az: 0.0376434
ax: -0.101791 | ay: -0.108902 | az: 0.0485077
ax: -0.147552 | ay: 0.0240631 | az: -0.00741577
ax: -0.132278 | ay: 0.0421143 | az: 0.0267029
ax: -0.254639 | ay: 0.10643 | az: -0.0108337
ax: -0.346313 | ay: 0.141129 | az: 0.0232544
ax: -0.407669 | ay: 0.251999 | az: 0.123581
ax: -0.479172 | ay: 0.283173 | az: 0.131729
ax: -0.650772 | ay: 0.299286 | az: -0.0383301
ax: -1.05873 | ay: 0.420761 | az: -0.295776
ax: -1.0717 | ay: 1.87804 | az: -0.943375
time: 12
[20210805064602.511]
> sum ax: -8.69453 | sum ay: -10.7209 | sum az: -0.642166
>> avg ax: -0.173891 | avg ay: -0.214417 | avg az: -0.0128433
>>> vx: -0.852064 | vy: -1.05064 | vz: -0.0629323
>>> sx: -0.125877 | sy: -0.789045 | sz: -0.0211428
>>> a: 0.276365
>>> v: 1.35419
>>> s: 0.799303

steps: 661
ax: -1.0864 | ay: 1.2502 | az: 0.144272
ax: -0.926361 | ay: 0.625305 | az: -0.376938
ax: -0.804047 | ay: 1.07738 | az: -0.793152
ax: 0.610687 | ay: 0.85701 | az: -0.530579
ax: 0.161407 | ay: -0.240143 | az: -0.31752
ax: 0.173477 | ay: -0.509735 | az: -0.114731
ax: 0.575027 | ay: 0.579651 | az: 0.264709
ax: 0.942963 | ay: 0.845428 | az: 0.000595093
ax: 0.781387 | ay: 0.946609 | az: 0.00564575
ax: 0.79248 | ay: 0.906601 | az: -0.0264587
ax: 0.785965 | ay: 0.482391 | az: -0.0494537
ax: 0.70314 | ay: 0.194046 | az: -0.0976105
ax: 0.624069 | ay: -0.0223083 | az: -0.106552
ax: 0.54715 | ay: -0.116196 | az: -0.161041
ax: 0.417679 | ay: -0.141876 | az: -0.162445
ax: 0.121811 | ay: -0.140854 | az: -0.143829
ax: -0.249939 | ay: -0.29599 | az: -0.00886536
ax: -0.858109 | ay: -0.789154 | az: 0.0454865
ax: -1.1398 | ay: -1.44502 | az: -0.0431213
ax: -1.19373 | ay: -2.23105 | az: 0.0584717
ax: -1.23755 | ay: -2.41408 | az: 0.0065918
ax: -1.19524 | ay: -2.47792 | az: 0.219955
ax: -1.26047 | ay: -2.5732 | az: 0.553635
ax: -0.530991 | ay: -2.06386 | az: 0.52356
ax: -0.625351 | ay: 1.50011 | az: 0.297104
ax: -0.779938 | ay: 0.122681 | az: 0.864349
ax: -0.866547 | ay: -0.830093 | az: -0.192322
ax: -0.178421 | ay: -0.444183 | az: -0.0302887
ax: -0.234009 | ay: -0.985474 | az: -0.71991
ax: -0.000915527 | ay: -0.563522 | az: 0.301605
ax: -0.201447 | ay: -0.537094 | az: 0.14798
ax: -0.0218506 | ay: -0.0800171 | az: 0.0483856
ax: -0.0891876 | ay: -0.0118713 | az: 0.259644
ax: -0.0744324 | ay: 0.108154 | az: -0.05896
ax: 0.0748291 | ay: -0.06604 | az: -0.0543518
ax: 0.000701904 | ay: -0.133301 | az: -0.246887
ax: 0.0306244 | ay: -0.00367737 | az: -0.0171814
ax: -0.0387268 | ay: 0.0680695 | az: 0.159103
ax: -0.0393372 | ay: 0.0451813 | az: 0.20163
ax: -0.0488739 | ay: -0.0453186 | az: 0.00772095
ax: -0.0068512 | ay: -0.0177155 | az: -0.0611572
ax: -0.0340424 | ay: -0.0194855 | az: 0.00543213
ax: -0.0462799 | ay: -0.00376892 | az: 0.0836945
ax: -0.0651855 | ay: -0.00900269 | az: 0.0836029
ax: -0.113876 | ay: 0.0369415 | az: 0.0455322
ax: -0.101791 | ay: 0.0635071 | az: -0.0588226
ax: -0.161316 | ay: 0.10434 | az: 0.0296021
ax: -0.254669 | ay: 0.171906 | az: 0.0145874
ax: -0.348145 | ay: 0.183167 | az: -0.0170898
ax: -0.438065 | ay: 0.250656 | az: 0.143417
time: 13
[20210805064603.490]
> sum ax: -7.90848 | sum ay: -8.79262 | sum az: 0.127045
>> avg ax: -0.15817 | avg ay: -0.175852 | avg az: 0.00254089
>>> vx: -0.775031 | vy: -0.861676 | vz: 0.0124503
>>> sx: -0.295491 | sy: -0.303205 | sz: -0.0965642
>>> a: 0.236534
>>> v: 1.15901
>>> s: 0.43425

steps: 662
ax: -0.485336 | ay: 0.323715 | az: 0.0957642
ax: -0.663925 | ay: 0.32547 | az: -0.0989227
ax: -1.06664 | ay: 0.43251 | az: -0.369156
ax: -1.08221 | ay: 1.69522 | az: -1.15341
ax: -1.09932 | ay: 1.44221 | az: -0.14035
ax: -0.957153 | ay: 0.747253 | az: -0.475876
ax: -0.787537 | ay: 0.836411 | az: -0.700119
ax: 0.449005 | ay: 0.913239 | az: -0.325943
ax: 0.24144 | ay: -0.539337 | az: -0.39534
ax: 0.254776 | ay: -0.363586 | az: -0.142639
ax: 0.745895 | ay: 0.635391 | az: 0.111969
ax: 0.783493 | ay: 0.899811 | az: 0.00869751
ax: 0.785568 | ay: 0.871262 | az: 0.0405731
ax: 0.803986 | ay: 0.768143 | az: 0.0282593
ax: 0.767365 | ay: 0.442581 | az: 0.0317993
ax: 0.678558 | ay: 0.273315 | az: 0.0328522
ax: 0.632187 | ay: 0.188507 | az: 0.0384979
ax: 0.546555 | ay: 0.108368 | az: 0.0705414
ax: 0.420914 | ay: 0.104538 | az: 0.104401
ax: 0.0913086 | ay: -0.0682068 | az: 0.0828247
ax: -0.192383 | ay: -0.363098 | az: 0.219971
ax: -0.728882 | ay: -0.591736 | az: 0.169266
ax: -1.12158 | ay: -0.999741 | az: 0.108246
ax: -1.17909 | ay: -2.07803 | az: 0.119598
ax: -1.22562 | ay: -2.41179 | az: -0.0392303
ax: -1.10095 | ay: -2.60487 | az: -0.037384
ax: -0.834885 | ay: -2.59799 | az: 0.512512
ax: -0.958542 | ay: -0.920044 | az: 0.0374908
ax: -0.0852356 | ay: 1.32788 | az: -0.679138
ax: -0.246918 | ay: 0.989944 | az: 1.10583
ax: -0.900497 | ay: -0.773682 | az: 0.0647583
ax: -0.53125 | ay: -0.19574 | az: 0.0654755
ax: -0.0415649 | ay: -0.72258 | az: -0.462524
ax: -0.445999 | ay: -0.832809 | az: -0.139786
ax: -0.0440369 | ay: -0.392426 | az: 0.169724
ax: -0.178207 | ay: -0.36235 | az: 0.0540771
ax: 0.00386047 | ay: -0.0677185 | az: 0.0362854
ax: -0.107758 | ay: -0.108856 | az: 0.141464
ax: -0.0941162 | ay: -0.0178528 | az: -0.0734253
ax: 0.0127106 | ay: -0.0139465 | az: 0.0515442
ax: -0.0224152 | ay: -0.0150604 | az: -0.108887
ax: 0.0345001 | ay: -0.0533295 | az: -0.0994568
ax: 0.026947 | ay: 0.0523834 | az: 0.0806885
ax: 0.00575256 | ay: 0.086319 | az: 0.14563
ax: -0.0439148 | ay: 0.0253296 | az: 0.0712433
ax: -0.0257111 | ay: -0.0136414 | az: -0.0221863
ax: 0.00642395 | ay: -0.0662231 | az: -0.0643311
ax: -0.00593567 | ay: 0.0285034 | az: 0.0470886
ax: -0.0606842 | ay: 0.0242157 | az: 0.0834808
ax: -0.112564 | ay: 0.0391998 | az: 0.044281
time: 14
[20210805064604.491]
> sum ax: -9.13962 | sum ay: -3.59293 | sum az: -1.55327
>> avg ax: -0.182792 | avg ay: -0.0718585 | avg az: -0.0310654
>>> vx: -0.895683 | vy: -0.352107 | vz: -0.15222
>>> sx: -0.511895 | sy: 0.187952 | sz: -0.221755
>>> a: 0.198851
>>> v: 0.97437
>>> s: 0.588675

steps: 663
ax: -0.107819 | ay: 0.05336 | az: 0.0316467
ax: -0.168182 | ay: 0.157578 | az: -0.0194855
ax: -0.319977 | ay: 0.238968 | az: -0.0480957
ax: -0.321152 | ay: 0.0934448 | az: 0.0045166
ax: -0.469391 | ay: 0.198212 | az: 0.137772
ax: -0.432159 | ay: 0.243668 | az: 0.0240784
ax: -0.739899 | ay: 0.191711 | az: -0.158966
ax: -1.07433 | ay: 0.381729 | az: -0.491409
ax: -1.09221 | ay: 1.54399 | az: -0.783295
ax: -1.11073 | ay: 1.38094 | az: 0.210861
ax: -0.890045 | ay: 1.27737 | az: -0.446426
ax: -0.912094 | ay: 0.764542 | az: -0.553513
ax: 0.109879 | ay: 0.830887 | az: -0.426575
ax: 0.180466 | ay: -0.30809 | az: -0.130112
ax: 0.324326 | ay: -0.05896 | az: -0.291656
ax: 0.766449 | ay: 0.584045 | az: -0.133881
ax: 0.734589 | ay: 0.897354 | az: 0.180817
ax: 0.799957 | ay: 0.668488 | az: 0.0450745
ax: 0.814651 | ay: 0.544159 | az: -0.111267
ax: 0.795731 | ay: 0.427689 | az: -0.0949097
ax: 0.695511 | ay: 0.366425 | az: -0.0412598
ax: 0.638626 | ay: 0.251236 | az: 0.00704956
ax: 0.566406 | ay: 0.161011 | az: 0.0302887
ax: 0.448868 | ay: 0.125183 | az: 0.0063324
ax: 0.209335 | ay: 0.084259 | az: 0.00648499
ax: -0.217407 | ay: -0.20694 | az: 0.0431519
ax: -0.795074 | ay: -0.523117 | az: 0.0579224
ax: -1.09349 | ay: -0.932404 | az: 0.0922394
ax: -1.14455 | ay: -1.90829 | az: 0.0914764
ax: -1.18616 | ay: -2.47066 | az: -0.157715
ax: -0.85141 | ay: -2.5601 | az: -0.430191
ax: -1.07126 | ay: -2.55724 | az: -0.042984
ax: -0.707855 | ay: -1.63582 | az: 0.315842
ax: -0.43721 | ay: 1.52808 | az: 0.308182
ax: -0.538269 | ay: 0.109756 | az: 0.822495
ax: -0.898758 | ay: -1.00494 | az: -0.0952148
ax: -0.245499 | ay: -0.412354 | az: -0.248627
ax: -0.167068 | ay: -0.675369 | az: -0.197479
ax: -0.0146027 | ay: -0.555313 | az: 0.078949
ax: -0.0141907 | ay: -0.502213 | az: -0.0379181
ax: -0.0803375 | ay: -0.0737762 | az: -0.053894
ax: -0.0983582 | ay: -0.0661163 | az: 0.103638
ax: -0.121384 | ay: 0.222595 | az: 0.072403
ax: 0.0670776 | ay: 0.186111 | az: 0.0357819
ax: -0.0388794 | ay: -0.0328979 | az: -0.311554
ax: 0.0308685 | ay: -0.015976 | az: -0.110184
ax: 0.00563049 | ay: 0.0863647 | az: 0.120422
ax: -0.0280609 | ay: 0.0609436 | az: 0.226807
ax: -0.0451202 | ay: -0.0581055 | az: 0.0911255
ax: 0.0131226 | ay: -0.0780792 | az: -0.0485992
time: 15
[20210805064605.491]
> sum ax: -10.2314 | sum ay: -2.97667 | sum az: -2.31985
>> avg ax: -0.204629 | avg ay: -0.0595334 | avg az: -0.0463971
>>> vx: -1.00268 | vy: -0.291714 | vz: -0.227346
>>> sx: -0.56829 | sy: 0.292248 | sz: -0.214983
>>> a: 0.218105
>>> v: 1.06871
>>> s: 0.674226

steps: 664
ax: 0.041275 | ay: 0.0251923 | az: 0.0324554
ax: 0.0171509 | ay: -0.00782776 | az: 0.00941467
ax: -0.0426178 | ay: 0.00808716 | az: 0.081955
ax: -0.0910187 | ay: 0.0383148 | az: 0.0591583
ax: -0.116333 | ay: 0.0329742 | az: 0.0182037
ax: -0.118851 | ay: 0.104874 | az: 0.0223694
ax: -0.201614 | ay: 0.254959 | az: 0.0857849
ax: -0.290375 | ay: 0.175217 | az: -0.0590515
ax: -0.38681 | ay: 0.17691 | az: -0.00315857
ax: -0.472992 | ay: 0.28009 | az: 0.0812378
ax: -0.620667 | ay: 0.36377 | az: -0.0710602
ax: -0.991699 | ay: 0.197052 | az: -0.177872
ax: -1.08432 | ay: 0.978333 | az: -0.603699
ax: -1.10194 | ay: 1.86063 | az: -0.24057
ax: -1.12177 | ay: 1.08002 | az: -0.00918579
ax: -0.9552 | ay: 1.07426 | az: -0.505692
ax: -0.216949 | ay: 0.871201 | az: -1.05676
ax: 0.81192 | ay: 0.358902 | az: -0.223236
ax: -0.00820923 | ay: -0.516525 | az: -0.160919
ax: 0.331451 | ay: -0.400177 | az: 0.076416
ax: 0.80687 | ay: 0.540482 | az: 0.0179443
ax: 0.8423 | ay: 0.939072 | az: -0.172577
ax: 0.813644 | ay: 0.906311 | az: -0.0638275
ax: 0.80806 | ay: 0.813034 | az: -0.0395203
ax: 0.763535 | ay: 0.516861 | az: 0.0254059
ax: 0.689255 | ay: 0.348053 | az: -0.000427246
ax: 0.620636 | ay: 0.174454 | az: -0.0198822
ax: 0.56102 | ay: 0.0943146 | az: -0.0352936
ax: 0.437607 | ay: 0.108276 | az: 0.0280914
ax: 0.111725 | ay: -0.0193024 | az: -0.0562592
ax: -0.312134 | ay: -0.308212 | az: -0.0521393
ax: -0.908676 | ay: -0.576813 | az: 0.272781
ax: -1.10817 | ay: -1.49524 | az: 0.186066
ax: -1.15143 | ay: -2.46275 | az: 0.155045
ax: -1.18196 | ay: -2.51065 | az: -0.181061
ax: -0.757248 | ay: -2.5296 | az: -0.18718
ax: -0.996368 | ay: -2.44504 | az: 0.434158
ax: -0.668198 | ay: -0.311249 | az: 0.865189
ax: -0.624771 | ay: 1.55779 | az: 0.064743
ax: -0.798004 | ay: -1.21437 | az: 0.478073
ax: -0.293747 | ay: -0.496429 | az: -0.549683
ax: -0.374374 | ay: -0.657059 | az: -0.132248
ax: 0.0422363 | ay: -0.61232 | az: -0.113663
ax: 0.0132751 | ay: -0.380386 | az: 0.232361
ax: -0.0944977 | ay: -0.0677185 | az: -0.0735321
ax: -0.00364685 | ay: 0.0291595 | az: 0.0690308
ax: -0.111404 | ay: 0.0778198 | az: 0.0185852
ax: 0.00761414 | ay: -0.0632172 | az: 0.036972
ax: -0.0362244 | ay: -0.0803528 | az: -0.162674
ax: 0.0134277 | ay: 0.151978 | az: -0.040802
time: 16
[20210805064606.529]
> sum ax: -9.50922 | sum ay: -3.01686 | sum az: -1.64053
>> avg ax: -0.190184 | avg ay: -0.0603372 | avg az: -0.0328107
>>> vx: -0.931903 | vy: -0.295652 | vz: -0.160772
>>> sx: -0.450888 | sy: 0.333072 | sz: -0.152176
>>> a: 0.202206
>>> v: 0.990808
>>> s: 0.580857

steps: 665
ax: -0.0352173 | ay: 0.0836945 | az: 0.0211945
ax: 0.00558472 | ay: 0.12413 | az: 0.0995483
ax: 0.0144348 | ay: -0.0365753 | az: 0.0231018
ax: 0.00262451 | ay: -0.0729065 | az: -0.0110931
ax: -0.0261688 | ay: 0.00856018 | az: 0.0442963
ax: -0.0521088 | ay: -0.0296326 | az: 0.0942688
ax: -0.0315399 | ay: -0.0335083 | az: 0.0620117
ax: -0.0447998 | ay: 0.0124359 | az: 0.0574493
ax: -0.0889435 | ay: -0.0133362 | az: 0.051239
ax: -0.148972 | ay: 0.0199585 | az: 0.0441895
ax: -0.164185 | ay: 0.145981 | az: 0.122864
ax: -0.252426 | ay: 0.15419 | az: 0.0432892
ax: -0.314133 | ay: 0.164261 | az: -0.013031
ax: -0.419907 | ay: 0.179474 | az: 0.0606689
ax: -0.53006 | ay: 0.27623 | az: 0.124344
ax: -0.66925 | ay: 0.380722 | az: -0.0115662
ax: -1.06673 | ay: 0.407303 | az: -0.260284
ax: -1.08017 | ay: 2.02667 | az: -1.26224
ax: -1.09496 | ay: 1.64217 | az: -0.196243
ax: -0.973038 | ay: 0.846466 | az: -0.230347
ax: -1.02538 | ay: 0.53952 | az: -0.742142
ax: 0.206543 | ay: 1.095 | az: -0.581696
ax: 0.655136 | ay: -0.636703 | az: -0.321182
ax: 0.359787 | ay: -0.582687 | az: -0.168228
ax: 0.377991 | ay: 0.0519867 | az: 0.190964
ax: 0.995056 | ay: 0.639648 | az: -0.0503235
ax: 0.843872 | ay: 0.87439 | az: -0.0598907
ax: 0.889786 | ay: 0.857208 | az: -0.0369263
ax: 0.870697 | ay: 0.724518 | az: -0.056015
ax: 0.772751 | ay: 0.465546 | az: 0.0120697
ax: 0.715927 | ay: 0.328354 | az: 0.0485077
ax: 0.576965 | ay: 0.109314 | az: 0.0433807
ax: 0.51767 | ay: 0.0394287 | az: 0.0574799
ax: 0.301163 | ay: -0.0271454 | az: 0.071701
ax: 0.00411987 | ay: -0.310745 | az: 0.164902
ax: -0.493607 | ay: -0.611725 | az: 0.040741
ax: -1.08566 | ay: -0.869568 | az: 0.210602
ax: -1.13664 | ay: -1.70634 | az: 0.158005
ax: -1.1815 | ay: -2.36559 | az: -0.332565
ax: -1.21228 | ay: -2.56097 | az: -0.68187
ax: -1.21649 | ay: -2.55832 | az: 0.816254
ax: -0.71994 | ay: -1.30391 | az: 0.472092
ax: -0.543686 | ay: 1.51331 | az: -0.776474
ax: -0.436691 | ay: -0.518387 | az: 0.910324
ax: -0.60054 | ay: -0.582245 | az: 0.0134277
ax: -0.304962 | ay: -0.341766 | az: 0.14444
ax: -0.168564 | ay: -0.733719 | az: -0.375046
ax: -0.255417 | ay: -0.620377 | az: 0.12738
ax: -0.0903473 | ay: -0.388947 | az: -0.0808716
ax: -0.00762939 | ay: -0.170349 | az: -0.110107
time: 17
[20210805064607.495]
> sum ax: -9.36183 | sum ay: -3.36499 | sum az: -2.0274
>> avg ax: -0.187237 | avg ay: -0.0672998 | avg az: -0.0405481
>>> vx: -0.917459 | vy: -0.329769 | vz: -0.198686
>>> sx: -0.362031 | sy: 0.339413 | sz: -0.135174
>>> a: 0.203054
>>> v: 0.994965
>>> s: 0.514335

steps: 666
