ax: 0.378418 | ay: -0.216614 | az: -0.119705
ax: 1.37233 | ay: 2.5497 | az: 0.547241
ax: 0.383499 | ay: -1.48082 | az: -1.04759
ax: 0.642029 | ay: -0.89534 | az: 1.70226
ax: 1.21935 | ay: 2.18034 | az: 0.667404
ax: 0.653305 | ay: 1.84673 | az: 0.477203
ax: 0.11853 | ay: 0.838425 | az: 0.33606
ax: 0.0601196 | ay: 0.799728 | az: 0.0240479
ax: 0.124634 | ay: 0.631821 | az: 0.146347
ax: 0.0147705 | ay: 0.160034 | az: 0.101959
ax: 0.0957489 | ay: 0.233978 | az: 0.139191
ax: 0.0592041 | ay: 0.192581 | az: 0.0745239
ax: 0.0210114 | ay: 0.249939 | az: 0.0510559
ax: 0.0058136 | ay: 0.281662 | az: -0.163925
ax: -0.0115967 | ay: 0.24881 | az: -0.118851
9: [20200927205201.384]
> sum ax: 15.4274 | sum ay: 14.207 | sum az: 1.46364
>> avg ax: 0.308548 | avg ay: 0.284139 | avg az: 0.0292728
>>> vx: 3.02377 | vy: 2.78456 | vz: 0.286873
>>> sx: 1.37931 | sy: 0.342775 | sz: -0.469232
>>> a: 0.420469
>>> v: 4.12059
>>> s: 1.49672

ax: -0.0510864 | ay: 0.225433 | az: -0.0592957
ax: -0.0198212 | ay: 0.0198517 | az: 0.01474
ax: 0.021759 | ay: -0.0702209 | az: 0.0709076
ax: 0.107407 | ay: -0.115417 | az: 0.130295
ax: 0.194626 | ay: 0.110413 | az: 0.24501
ax: 0.294632 | ay: 0.150467 | az: 0.136902
ax: 0.323883 | ay: -0.0684967 | az: 0.103668
ax: 0.458344 | ay: -0.289688 | az: 0.0242004
ax: 0.572784 | ay: -0.251419 | az: -0.0454712
ax: 0.722855 | ay: -0.283096 | az: -0.0530396
ax: 0.921219 | ay: -0.356644 | az: -0.430511
ax: 1.0323 | ay: -0.470337 | az: -0.593369
ax: 1.04459 | ay: -1.88693 | az: -1.64088
ax: 1.04967 | ay: -1.021 | az: -0.371124
ax: 1.06007 | ay: -1.19452 | az: -1.2034
ax: -0.213638 | ay: -0.430618 | az: -1.22398
ax: 0.839279 | ay: 0.983734 | az: -0.362503
ax: -0.0206299 | ay: 0.093338 | az: -0.168533
ax: -0.614075 | ay: -0.93866 | az: -0.262085
ax: -0.804611 | ay: -0.659195 | az: -0.237442
ax: -0.799362 | ay: -0.462067 | az: -0.227737
ax: -0.759247 | ay: -0.26181 | az: -0.095108
ax: -0.695938 | ay: -0.14624 | az: -0.0549011
ax: -0.61972 | ay: -0.088623 | az: -0.0366364
ax: -0.482803 | ay: -0.0451355 | az: -0.0171509
ax: -0.301361 | ay: -0.0235291 | az: 0.0505981
ax: -0.0315704 | ay: 0.0771027 | az: 0.115158
ax: 0.371323 | ay: 0.125122 | az: 0.185547
ax: 1.16624 | ay: 0.564468 | az: 0.194687
ax: 1.26233 | ay: 1.3168 | az: 0.437241
ax: 1.3515 | ay: 2.06908 | az: 0.461899
ax: 1.41876 | ay: 2.65082 | az: 0.695984
ax: 0.783478 | ay: 2.6649 | az: 1.21201
ax: 1.01323 | ay: 2.6438 | az: 1.61818
ax: 0.970276 | ay: 1.87119 | az: 0.876465
ax: 0.687988 | ay: -1.45569 | az: -0.278091
ax: 0.626205 | ay: -0.128372 | az: 1.02208
ax: 1.2168 | ay: 1.64215 | az: 1.13486
ax: 0.162338 | ay: 2.19168 | az: -0.125977
ax: 0.0337372 | ay: 0.761276 | az: 0.766983
ax: 0.124435 | ay: 0.858704 | az: 0.106583
ax: 0.185165 | ay: 0.840134 | az: 0.0640564
ax: -0.0654144 | ay: 0.0367889 | az: 0.055954
ax: 0.0988617 | ay: 0.138046 | az: 0.11882
ax: 0.0858612 | ay: 0.147202 | az: 0.0697784
ax: -0.0323029 | ay: 0.212265 | az: -0.0124969
ax: -0.0340729 | ay: 0.403656 | az: -0.0658722
ax: -0.0163422 | ay: 0.113159 | az: -0.109589
ax: 0.00845337 | ay: 0.107956 | az: -0.0153656
ax: 0.0369568 | ay: 0.0554657 | az: 0.0594177
10: [20200927205202.396]
> sum ax: 14.6854 | sum ay: 12.4273 | sum az: 2.28145
>> avg ax: 0.293707 | avg ay: 0.248546 | avg az: 0.045629
>>> vx: 2.87833 | vy: 2.43575 | vz: 0.447164
>>> sx: 1.49363 | sy: 0.185089 | sz: -0.315442
>>> a: 0.387455
>>> v: 3.79705
>>> s: 1.53775

ax: 0.0259705 | ay: 0.0779572 | az: 0.0864868
ax: 0.0392761 | ay: 0.10643 | az: 0.0222015
ax: 0.0366211 | ay: 0.159302 | az: 0.0487671
ax: 0.182938 | ay: 0.138733 | az: 0.0357666
ax: 0.263275 | ay: -0.0813751 | az: 0.0510559
ax: 0.418518 | ay: -0.241379 | az: 0.0751648
ax: 0.596619 | ay: -0.243851 | az: -0.0549622
ax: 0.734207 | ay: -0.32901 | az: 0.0800781
ax: 0.800568 | ay: -0.360703 | az: -0.22467
ax: 1.02519 | ay: -0.39122 | az: -0.656204
ax: 1.03737 | ay: -0.842941 | az: -1.11917
ax: 1.0517 | ay: -1.9334 | az: -1.53975
ax: 1.06441 | ay: -0.580582 | az: -0.857376
ax: 0.533417 | ay: -1.61571 | az: -1.02075
ax: -0.0327606 | ay: 0.0661163 | az: -0.60437
ax: -1.56592 | ay: 1.51094 | az: -0.0574951
ax: 0.0398254 | ay: -1.08833 | az: -0.443405
ax: -0.875458 | ay: -0.938797 | az: -0.479858
ax: -0.682053 | ay: -0.589142 | az: -0.238602
ax: -0.760712 | ay: -0.305176 | az: -0.182037
ax: -0.681503 | ay: -0.104858 | az: -0.113754
ax: -0.60257 | ay: -0.059494 | az: -0.110138
ax: -0.520157 | ay: -0.0492401 | az: -0.0512848
ax: -0.319702 | ay: 0.0100708 | az: 0.0332031
ax: -0.0888214 | ay: 0.039093 | az: 0.0800629
ax: 0.270569 | ay: 0.0645294 | az: 0.149658
ax: 0.968185 | ay: 0.426804 | az: 0.262589
ax: 1.25105 | ay: 1.14192 | az: 0.590652
ax: 1.34366 | ay: 1.85774 | az: 0.592651
ax: 1.41974 | ay: 2.55267 | az: 0.969955
ax: 0.748489 | ay: 2.66217 | az: 0.900391
ax: 0.877625 | ay: 2.65332 | az: 1.54787
ax: 1.05771 | ay: 2.60995 | az: 0.986496
ax: 0.72673 | ay: 2.43445 | az: 0.885559
ax: 0.384003 | ay: -1.52432 | az: -1.12901
ax: 1.00711 | ay: -1.24123 | az: 0.742645
ax: 1.22021 | ay: 2.45274 | az: 0.956818
ax: 0.534683 | ay: 1.94867 | az: 0.601379
ax: 0.437149 | ay: 0.928238 | az: 0.626572
ax: -0.0323029 | ay: 0.706329 | az: -0.142532
ax: 0.0087738 | ay: 0.404938 | az: 0.178162
ax: 0.149246 | ay: 0.102539 | az: 0.0640106
ax: 0.0818024 | ay: 0.261185 | az: 0.183075
ax: 0.0554657 | ay: 0.106277 | az: 0.129898
ax: 0.0804596 | ay: 0.34996 | az: -0.0384216
ax: -0.00419617 | ay: 0.20665 | az: -0.110291
ax: -0.00627136 | ay: 0.238968 | az: -0.0736847
ax: -0.0120087 | ay: 0.130646 | az: -0.017868
ax: -0.0101166 | ay: 0.0765839 | az: 0.112747
ax: -0.00280762 | ay: -0.0417023 | az: -0.0177917
11: [20200927205203.389]
> sum ax: 14.2752 | sum ay: 13.8635 | sum az: 1.71048
>> avg ax: 0.285504 | avg ay: 0.27727 | avg az: 0.0342096
>>> vx: 2.79794 | vy: 2.71724 | vz: 0.335254
>>> sx: 1.42122 | sy: 0.345894 | sz: -0.419541
>>> a: 0.399451
>>> v: 3.91462
>>> s: 1.52168

ax: 0.03685 | ay: -0.0826263 | az: -0.00457764
ax: 0.199753 | ay: 0.163696 | az: 0.208725
ax: 0.273712 | ay: 0.0701141 | az: 0.235229
ax: 0.422058 | ay: -0.28038 | az: 0.188889
ax: 0.603241 | ay: -0.334991 | az: 0.0684509
ax: 0.686996 | ay: -0.267258 | az: -0.0109253
ax: 0.779922 | ay: -0.432938 | az: -0.0971832
ax: 0.895554 | ay: -0.330154 | az: -0.486786
ax: 1.03596 | ay: -0.626022 | az: -0.882645
ax: 1.04846 | ay: -2.26347 | az: -1.63235
ax: 1.05948 | ay: -0.521317 | az: -0.927414
ax: 0.748642 | ay: -1.20583 | az: -1.2359
ax: -0.142059 | ay: -0.362305 | az: -0.604996
ax: -1.72133 | ay: 1.54355 | az: -0.209076
ax: 0.0898285 | ay: -0.591736 | az: -0.43605
ax: -0.895462 | ay: -0.926468 | az: -0.400574
ax: -0.741547 | ay: -0.465408 | az: -0.155212
ax: -0.796875 | ay: -0.340225 | az: -0.142822
ax: -0.667999 | ay: -0.255371 | az: -0.0753326
ax: -0.567856 | ay: -0.210709 | az: -0.044754
ax: -0.454361 | ay: -0.139069 | az: 0.0162964
ax: -0.257584 | ay: -0.0595093 | az: 0.103363
ax: -0.0396118 | ay: 0.0658569 | az: 0.169266
ax: 0.379471 | ay: 0.179184 | az: 0.191605
ax: 1.04391 | ay: 0.546097 | az: 0.061615
ax: 1.26048 | ay: 1.4688 | az: 0.31012
ax: 1.35216 | ay: 1.90753 | az: 0.182465
ax: 1.42995 | ay: 2.67497 | az: 0.730179
ax: 1.02853 | ay: 2.68904 | az: 0.909637
ax: 1.03859 | ay: 2.67172 | az: 1.63162
ax: 1.43628 | ay: 2.62837 | az: 0.829437
ax: 0.695389 | ay: -0.169952 | az: -0.205353
ax: 1.05396 | ay: -1.04733 | az: 0.88176
ax: 1.254 | ay: 2.07521 | az: 1.66397
ax: 0.17247 | ay: 2.02023 | az: -0.537766
ax: 0.638931 | ay: 1.3484 | az: 0.780579
ax: -0.00231934 | ay: 0.84198 | az: 0.146652
ax: 0.184235 | ay: 0.969513 | az: 0.215683
ax: -0.00750732 | ay: -0.0906677 | az: 0.0939331
ax: 0.0948181 | ay: 0.219849 | az: 0.12529
ax: 0.0937958 | ay: 0.22139 | az: 0.114578
ax: 0.00852966 | ay: 0.206802 | az: 0.140961
ax: -0.0185089 | ay: 0.496384 | az: -0.0476074
ax: 0.0189514 | ay: 0.105423 | az: -0.000518799
ax: 0.0568085 | ay: 0.176727 | az: 0.0780182
ax: 0.0379791 | ay: 0.117752 | az: 0.18071
ax: 0.0351868 | ay: 0.178406 | az: 0.0810852
ax: 0.0882263 | ay: 0.141144 | az: 0.0931244
ax: 0.161423 | ay: 0.104019 | az: 0.187073
ax: 0.239883 | ay: 0.0139923 | az: 0.161743
12: [20200927205204.389]
> sum ax: 15.3714 | sum ay: 14.8424 | sum az: 2.64421
>> avg ax: 0.307428 | avg ay: 0.296848 | avg az: 0.0528842
>>> vx: 3.01279 | vy: 2.90912 | vz: 0.518265
>>> sx: 1.58108 | sy: 0.487575 | sz: -0.336539
>>> a: 0.430613
>>> v: 4.22001
>>> s: 1.68843

ax: 0.293289 | ay: -0.182693 | az: 0.0611115
ax: 0.408066 | ay: -0.25177 | az: -0.0687561
ax: 0.608459 | ay: -0.161575 | az: -0.154327
ax: 0.736084 | ay: -0.349854 | az: -0.0100098
ax: 0.859421 | ay: -0.463104 | az: -0.383911
ax: 1.02092 | ay: -0.488388 | az: -0.663971
ax: 1.03195 | ay: -1.50328 | az: -1.63054
ax: 1.04662 | ay: -1.13458 | az: -0.308151
ax: 1.0704 | ay: -1.43208 | az: -1.54941
ax: -0.0662689 | ay: -0.344955 | az: -1.02454
ax: 0.746536 | ay: 0.988342 | az: -0.228485
ax: 0.0848389 | ay: -0.148514 | az: -0.00396729
ax: -0.766602 | ay: -0.860184 | az: -0.369568
ax: -0.79245 | ay: -0.56749 | az: -0.359451
ax: -0.722733 | ay: -0.564423 | az: -0.140366
ax: -0.680038 | ay: -0.369507 | az: 0.0193481
ax: -0.557343 | ay: -0.230911 | az: 0.113586
ax: -0.495132 | ay: -0.228485 | az: 0.156021
ax: -0.353027 | ay: -0.147644 | az: 0.153656
ax: -0.180298 | ay: -0.0927124 | az: 0.171539
ax: 0.0940704 | ay: 0.0992584 | az: 0.215775
ax: 0.610077 | ay: 0.195862 | az: 0.273132
ax: 1.19913 | ay: 0.771744 | az: 0.621689
ax: 1.28824 | ay: 1.46475 | az: 0.646133
ax: 1.37131 | ay: 2.44049 | az: 0.53653
ax: 1.3951 | ay: 2.66562 | az: 0.923676
ax: 0.848663 | ay: 2.66898 | az: 1.38612
ax: 1.0054 | ay: 2.64531 | az: 1.15488
ax: 0.850845 | ay: 2.59268 | az: 1.07355
ax: 0.456161 | ay: -1.46503 | az: -0.807526
ax: 0.321701 | ay: -1.11848 | az: 0.569504
ax: 1.22073 | ay: 2.34389 | az: 1.1114
ax: 0.649063 | ay: 1.52611 | az: 0.503326
ax: 0.574203 | ay: 1.21539 | az: 0.135666
ax: -0.172821 | ay: 0.740799 | az: 0.318466
ax: 0.180832 | ay: 0.893143 | az: -0.0433655
ax: 0.0420837 | ay: 0.15741 | az: 0.111084
ax: 0.143036 | ay: 0.0684052 | az: 0.00721741
ax: 0.0480957 | ay: 0.285126 | az: -0.00550842
ax: -0.0447235 | ay: 0.167969 | az: 0.00117493
ax: -0.0338745 | ay: 0.412399 | az: -0.117188
ax: 0.0114136 | ay: 0.16571 | az: -0.0893707
ax: -0.0262909 | ay: 0.194321 | az: 0.0103455
ax: -0.0242767 | ay: 0.0924683 | az: 0.0289917
ax: 0.0220184 | ay: 0.0557404 | az: 0.0724792
ax: -0.021637 | ay: 0.0326233 | az: -0.00956726
ax: 0.120529 | ay: -0.100266 | az: 0.0431519
ax: 0.280533 | ay: -0.0422516 | az: 0.168915
ax: 0.396698 | ay: -0.102951 | az: 0.205322
ax: 0.508652 | ay: -0.277649 | az: -0.0162048
13: [20200927205205.391]
> sum ax: 16.6077 | sum ay: 12.2558 | sum az: 2.80962
>> avg ax: 0.332153 | avg ay: 0.245115 | avg az: 0.0561923
>>> vx: 3.2551 | vy: 2.40213 | vz: 0.550685
>>> sx: 1.86628 | sy: 0.423101 | sz: -0.263078
>>> a: 0.416611
>>> v: 4.08279
>>> s: 1.93164

ax: 0.622986 | ay: -0.230072 | az: -0.115295
ax: 0.714294 | ay: -0.335571 | az: -0.163651
ax: 0.971313 | ay: -0.380127 | az: -0.519333
ax: 1.03336 | ay: -0.47374 | az: -0.687149
ax: 1.04666 | ay: -1.82141 | az: -1.769
ax: 1.0537 | ay: -0.925674 | az: -0.414536
ax: 0.931808 | ay: -1.55141 | az: -1.40517
ax: -0.335281 | ay: 0.260513 | az: -0.795166
ax: -1.45779 | ay: 1.53589 | az: -0.250122
ax: 0.514557 | ay: -0.706665 | az: -0.382767
ax: -0.850601 | ay: -1.08243 | az: -0.355179
ax: -0.716232 | ay: -0.508362 | az: -0.21608
ax: -0.822922 | ay: -0.337814 | az: -0.159378
ax: -0.732864 | ay: -0.204697 | az: -0.0791626
ax: -0.674561 | ay: -0.141449 | az: -0.0338287
ax: -0.586823 | ay: -0.149857 | az: 0.0166779
ax: -0.412689 | ay: -0.0999756 | az: 0.119507
ax: -0.210663 | ay: -0.0878906 | az: 0.178635
ax: 0.102341 | ay: -0.0177917 | az: 0.269073
ax: 0.701279 | ay: 0.148438 | az: 0.357468
ax: 1.21176 | ay: 0.652969 | az: 0.67276
ax: 1.30217 | ay: 1.39923 | az: 0.668839
ax: 1.38647 | ay: 2.30348 | az: 0.352325
ax: 1.29851 | ay: 2.69545 | az: 0.72847
ax: 1.10219 | ay: 2.70525 | az: 1.74179
ax: 0.911148 | ay: 2.67674 | az: 1.02954
ax: 0.451523 | ay: 1.98706 | az: 0.642487
ax: 0.968506 | ay: -1.39519 | az: -0.0731201
ax: 1.18639 | ay: 2.28976 | az: 0.940445
ax: 0.61676 | ay: 1.58289 | az: -0.229126
ax: 0.744736 | ay: 1.80685 | az: 0.716736
ax: 0.00814819 | ay: 0.720474 | az: 0.458054
ax: 0.3004 | ay: 0.786011 | az: -0.0770721
ax: 0.00747681 | ay: 0.213486 | az: 0.0736084
ax: 0.0981293 | ay: 0.385239 | az: 0.178665
ax: 0.131317 | ay: 0.173752 | az: 0.0393524
ax: -0.00820923 | ay: 0.323151 | az: -0.0940857
ax: -0.0323486 | ay: 0.255203 | az: 0.0549316
ax: -0.0191193 | ay: 0.309464 | az: -0.146057
ax: 0.0237579 | ay: 0.0896606 | az: -0.104584
ax: -0.0255737 | ay: 0.130966 | az: -0.0196533
ax: 0.0193176 | ay: 0.030899 | az: 0.114578
ax: 0.0164795 | ay: 0.0577393 | az: 0.133606
ax: 0.0805206 | ay: 0.0913239 | az: 0.0560303
ax: 0.183899 | ay: 0.237076 | az: 0.0769043
ax: 0.222122 | ay: 0.0383301 | az: 0.107193
ax: 0.270706 | ay: -0.247528 | az: 0.0779419
ax: 0.535599 | ay: -0.239929 | az: -0.0720367
ax: 0.675247 | ay: -0.208084 | az: -0.0314941
ax: 0.769455 | ay: -0.339935 | az: -0.0399933
14: [20200927205206.382]
> sum ax: 15.3293 | sum ay: 14.4017 | sum az: 1.57259
>> avg ax: 0.306587 | avg ay: 0.288034 | avg az: 0.0314517
>>> vx: 3.00455 | vy: 2.82273 | vz: 0.308227
>>> sx: 1.50949 | sy: 0.835357 | sz: -0.391894
>>> a: 0.421839
>>> v: 4.13402
>>> s: 1.76917

ax: 0.989166 | ay: -0.322144 | az: -0.46347
ax: 1.02449 | ay: -0.500443 | az: -0.799225
ax: 1.03604 | ay: -1.85292 | az: -2.00272
ax: 1.04373 | ay: -0.728958 | az: -0.468704
ax: 0.825897 | ay: -1.59987 | az: -1.57005
ax: -0.529922 | ay: -0.200851 | az: -1.22455
ax: -1.33546 | ay: 1.57094 | az: -0.480453
ax: 0.263641 | ay: -0.677277 | az: -0.291794
ax: -0.918091 | ay: -1.131 | az: -0.394897
ax: -0.702545 | ay: -0.653076 | az: -0.236404
ax: -0.827377 | ay: -0.509323 | az: -0.138611
ax: -0.670181 | ay: -0.298004 | az: -0.0548248
ax: -0.574524 | ay: -0.141556 | az: 0.00628662
ax: -0.457443 | ay: -0.0544281 | az: 0.0509949
ax: -0.264328 | ay: 0.016922 | az: 0.149963
ax: -0.0176697 | ay: 0.0961761 | az: 0.195267
ax: 0.343277 | ay: 0.0562897 | az: 0.28038
ax: 1.10461 | ay: 0.636505 | az: 0.35231
ax: 1.28253 | ay: 1.21066 | az: 0.642212
ax: 1.37389 | ay: 1.88403 | az: 0.567505
ax: 1.44899 | ay: 2.68001 | az: 0.715164
ax: 0.970764 | ay: 2.70364 | az: 0.989151
ax: 1.08847 | ay: 2.69398 | az: 1.41818
ax: 1.10719 | ay: 2.65572 | az: 0.842361
ax: 1.3642 | ay: 1.42963 | az: 0.0758057
ax: 0.828918 | ay: -1.43274 | az: 0.555252
ax: 1.1371 | ay: 1.25043 | az: 1.65166
ax: 0.938705 | ay: 1.43011 | az: 0.307617
ax: 0.0613708 | ay: 1.96729 | az: 0.325287
ax: 0.500992 | ay: 0.730392 | az: 0.159058
ax: 0.0591583 | ay: 0.726807 | az: 0.000656128
ax: 0.169525 | ay: 0.778534 | az: 0.109726
ax: 0.0117493 | ay: 0.141144 | az: -0.104019
ax: 0.0962982 | ay: 0.0403748 | az: 0.25824
ax: 0.0439758 | ay: 0.23143 | az: 0.152847
ax: -0.0342407 | ay: 0.250153 | az: 0.0911102
ax: -0.0293121 | ay: 0.397064 | az: 0.0671387
ax: 0.0188904 | ay: 0.378662 | az: -0.0342712
ax: 0.00746155 | ay: 0.15683 | az: 0.070282
ax: 0.0646515 | ay: 0.049118 | az: 0.125061
ax: 0.0709076 | ay: 0.0232697 | az: 0.115585
ax: 0.0433807 | ay: 0.119781 | az: -0.0362701
ax: 0.162155 | ay: 0.0140076 | az: -0.0515594
ax: 0.246964 | ay: 0.178986 | az: -0.0759735
ax: 0.341919 | ay: -0.160599 | az: 0.0387268
ax: 0.569931 | ay: -0.229813 | az: -0.0265045
ax: 0.703598 | ay: -0.231903 | az: -0.00302124
ax: 0.806793 | ay: -0.427322 | az: -0.0649567
ax: 1.01961 | ay: -0.419525 | az: -0.469009
ax: 1.02565 | ay: -0.534271 | az: -0.846725
15: [20200927205207.382]
> sum ax: 17.8355 | sum ay: 14.3929 | sum az: 0.475815
>> avg ax: 0.35671 | avg ay: 0.287857 | avg az: 0.0095163
>>> vx: 3.49576 | vy: 2.821 | vz: 0.0932598
>>> sx: 1.54751 | sy: 1.10787 | sz: -0.419507
>>> a: 0.45847
>>> v: 4.493
>>> s: 1.94889

ax: 1.03688 | ay: -2.24156 | az: -1.70688
ax: 1.04634 | ay: -0.61853 | az: -0.7491
ax: 0.783142 | ay: -1.16937 | az: -1.2984
ax: -0.524994 | ay: -0.324463 | az: -0.694138
ax: -1.58434 | ay: 1.56555 | az: -0.388794
ax: 0.0809326 | ay: -0.530136 | az: -0.486633
ax: -0.919739 | ay: -0.810928 | az: -0.463135
ax: -0.768372 | ay: -0.577652 | az: -0.197845
ax: -0.821518 | ay: -0.404221 | az: -0.174408
ax: -0.730865 | ay: -0.212357 | az: -0.080368
ax: -0.635757 | ay: -0.121109 | az: -0.0552521
ax: -0.546661 | ay: -0.0750122 | az: -0.000640869
ax: -0.367081 | ay: 0.0644531 | az: 0.0373077
ax: -0.173386 | ay: 0.101257 | az: 0.125885
ax: 0.163834 | ay: 0.166183 | az: 0.201492
ax: 0.736725 | ay: 0.450912 | az: 0.207581
ax: 1.25391 | ay: 1.04471 | az: 0.601807
ax: 1.34839 | ay: 1.68091 | az: 0.573578
ax: 1.43298 | ay: 2.50681 | az: 0.796402
ax: 1.10791 | ay: 2.67427 | az: 0.771805
ax: 1.0528 | ay: 2.67326 | az: 1.81754
ax: 1.09225 | ay: 2.64055 | az: 1.48927
ax: 0.860077 | ay: 0.866013 | az: 0.110489
ax: 1.06371 | ay: -1.43758 | az: -0.143433
ax: 1.2881 | ay: 2.23917 | az: 2.02386
ax: 0.700272 | ay: 0.947571 | az: -0.226562
ax: 0.709915 | ay: 2.38347 | az: 0.903442
ax: -0.0274353 | ay: 0.827255 | az: 0.585693
ax: 0.0792999 | ay: 0.796844 | az: 0.0555878
ax: 0.0678711 | ay: 0.227554 | az: 0.199554
ax: 0.0889893 | ay: 0.242783 | az: 0.0464172
ax: 0.08284 | ay: 0.188049 | az: 0.105774
ax: -0.0142975 | ay: 0.1427 | az: 0.0847931
ax: -0.024826 | ay: 0.420395 | az: -0.0593567
ax: -0.00614929 | ay: 0.20842 | az: 0.00117493
ax: -0.0304718 | ay: 0.184982 | az: -0.0417633
ax: -0.0202332 | ay: 0.12532 | az: 0.0487976
ax: 0.0432434 | ay: 0.0878143 | az: 0.111481
ax: 0.0626068 | ay: 0.0510254 | az: 0.0984039
ax: 0.101517 | ay: 0.116013 | az: 0.00820923
ax: 0.282028 | ay: 0.0308228 | az: 0.139359
ax: 0.265594 | ay: -0.141083 | az: 0.176514
ax: 0.473969 | ay: -0.339172 | az: 0.103958
ax: 0.628326 | ay: -0.260315 | az: -0.0583954
ax: 0.710541 | ay: -0.354691 | az: -0.071167
ax: 0.846146 | ay: -0.394806 | az: -0.351593
ax: 1.02925 | ay: -0.426636 | az: -0.559021
ax: 1.04172 | ay: -1.47656 | az: -1.74861
ax: 1.0565 | ay: -1.41063 | az: -0.40567
ax: 1.08218 | ay: -1.15056 | az: -1.62091
16: [20200927205208.382]
> sum ax: 16.5047 | sum ay: 11.1777 | sum az: -0.155899
>> avg ax: 0.330093 | avg ay: 0.223554 | avg az: -0.00311798
>>> vx: 3.23492 | vy: 2.19083 | vz: -0.0305563
>>> sx: 1.03468 | sy: 1.38954 | sz: -0.0278698
>>> a: 0.398682
>>> v: 3.90709
>>> s: 1.73268

ax: -0.0726624 | ay: -0.736603 | az: -0.821991
ax: 1.09546 | ay: 0.210678 | az: -0.0187836
ax: -0.0664825 | ay: 0.180222 | az: -0.0108795
ax: -0.594055 | ay: -0.888123 | az: -0.389664
ax: -0.843262 | ay: -0.667618 | az: -0.301102
ax: -0.819443 | ay: -0.532974 | az: -0.221481
ax: -0.757935 | ay: -0.294067 | az: -0.167694
ax: -0.691742 | ay: -0.224533 | az: -0.0780792
ax: -0.629196 | ay: -0.156479 | az: 0.040451
ax: -0.478546 | ay: -0.121231 | az: 0.0614929
ax: -0.292603 | ay: -0.151321 | az: 0.13269
ax: -0.00521851 | ay: -0.0900879 | az: 0.209274
ax: 0.496872 | ay: -0.0596466 | az: 0.343887
ax: 1.18571 | ay: 0.537994 | az: 0.716019
ax: 1.27336 | ay: 1.20995 | az: 0.712296
ax: 1.36153 | ay: 2.09305 | az: 0.52269
ax: 1.42632 | ay: 2.65245 | az: 0.925842
ax: 0.952423 | ay: 2.66837 | az: 1.57556
ax: 0.877792 | ay: 2.64897 | az: 1.39665
ax: 0.922928 | ay: 2.07074 | az: 1.45427
ax: 1.27422 | ay: -1.4169 | az: -0.555908
ax: 1.28053 | ay: 1.79939 | az: 1.36267
ax: 1.13794 | ay: 1.21204 | az: 0.154907
ax: 0.13768 | ay: 2.08878 | az: 0.43309
ax: -0.236435 | ay: 0.723984 | az: 0.592087
ax: 0.391296 | ay: 0.760269 | az: 0.174713
ax: 0.122498 | ay: 0.509628 | az: 0.121338
ax: -0.0129242 | ay: 0.190811 | az: 0.0994568
ax: 0.095459 | ay: 0.206375 | az: 0.0515289
ax: 0.0405579 | ay: 0.313934 | az: 0.0305023
ax: -0.07901 | ay: 0.29924 | az: 0.0494232
ax: -0.0246277 | ay: 0.361252 | az: -0.0608063
ax: 0.00212097 | ay: 0.092926 | az: -0.166245
ax: -0.0195007 | ay: 0.174683 | az: -0.0605164
ax: 0.0361633 | ay: 0.140778 | az: 0.0807495
ax: 0.0537262 | ay: 0.0495148 | az: 0.0640717
ax: 0.0891876 | ay: 0.0394592 | az: 0.0950928
ax: 0.156845 | ay: 0.0424652 | az: 0.132034
ax: 0.163849 | ay: 0.145157 | az: 0.0134125
ax: 0.264404 | ay: -0.127914 | az: 0.100998
ax: 0.451584 | ay: -0.256058 | az: 0.0110474
ax: 0.615524 | ay: -0.296509 | az: 0.0536346
ax: 0.69194 | ay: -0.323135 | az: -0.0189056
ax: 0.847076 | ay: -0.263214 | az: -0.376083
ax: 1.02695 | ay: -0.283371 | az: -0.573471
ax: 1.0392 | ay: -1.43343 | az: -1.95491
ax: 1.05365 | ay: -1.60754 | az: -0.800613
ax: 1.07814 | ay: -1.16245 | az: -1.3539
ax: 0.0737 | ay: -0.809143 | az: -0.903442
ax: 0.359344 | ay: -0.309769 | az: -0.158798
17: [20200927205209.392]
> sum ax: 16.4523 | sum ay: 11.211 | sum az: 2.71861
>> avg ax: 0.329047 | avg ay: 0.22422 | avg az: 0.0543723
>>> vx: 3.22466 | vy: 2.19735 | vz: 0.532848
>>> sx: 1.11054 | sy: 1.80636 | sz: 0.87173
>>> a: 0.401874
>>> v: 3.93836
>>> s: 2.29263

ax: -0.856354 | ay: 0.674347 | az: 0.300461
ax: -0.280182 | ay: -0.949905 | az: -0.411835
ax: -0.916061 | ay: -0.722122 | az: -0.417953
ax: -0.802414 | ay: -0.619492 | az: -0.18898
ax: -0.781281 | ay: -0.369888 | az: -0.159729
ax: -0.662491 | ay: -0.228043 | az: -0.127747
ax: -0.629532 | ay: -0.139862 | az: -0.00901794
ax: -0.478027 | ay: 0.0093689 | az: 0.0548859
ax: -0.292038 | ay: -0.0178375 | az: 0.0814819
ax: -0.0192871 | ay: 0.0174561 | az: 0.108002
ax: 0.455109 | ay: -0.0216064 | az: 0.249542
ax: 1.15974 | ay: 0.764374 | az: 0.403992
ax: 1.24162 | ay: 1.27333 | az: 0.394608
ax: 1.32471 | ay: 2.13303 | az: 0.264633
ax: 1.38516 | ay: 2.65665 | az: 0.598419
ax: 0.740799 | ay: 2.66335 | az: 1.3916
