ax: 0.662537 | ay: 1.71867 | az: 2.58302
>> avg ax: 0.520825 | avg ay: -0.516862 | avg az: -0.145845
>>> vx: 5.10408 | vy: -5.06525 | vz: -1.42928
>>> sx: 3.02234 | sy: -2.51109 | sz: -1.03881
>>> a: 0.748114
>>> v: 7.33152
>>> s: 4.06438

ax: 0.359268 | ay: -0.660889 | az: -0.566223
ax: 0.415268 | ay: -0.802826 | az: -0.19371
ax: -0.520813 | ay: -0.378815 | az: 0.373291
ax: -1.08636 | ay: 0.35231 | az: 0.764114
ax: -1.19072 | ay: 1.47467 | az: 1.57689
ax: 1.4817 | ay: 2.12617 | az: 2.45375
ax: 1.59993 | ay: 2.21458 | az: 2.42274
ax: 1.67766 | ay: 2.33583 | az: 2.88499
ax: 1.23132 | ay: 2.36029 | az: 2.88057
ax: 1.06781 | ay: 2.28056 | az: 2.54294
ax: 0.293167 | ay: -0.00315857 | az: 2.87537
ax: 1.45355 | ay: 2.14949 | az: -0.755051
ax: 1.34398 | ay: -0.584625 | az: -1.25996
ax: -0.455856 | ay: -1.99057 | az: 2.70036
ax: 0.909378 | ay: 0.113602 | az: 0.909164
ax: 1.20937 | ay: 1.09441 | az: -0.8806
ax: 1.20818 | ay: -0.885025 | az: -0.185226
ax: 1.21373 | ay: -2.34224 | az: -1.03395
ax: 1.20757 | ay: -2.37497 | az: -1.51898
ax: 1.20236 | ay: 1.61781 | az: 0.419708
ax: -0.374237 | ay: 1.56885 | az: -1.54675
ax: 1.19473 | ay: -0.258377 | az: 0.157272
ax: 1.21814 | ay: -1.11917 | az: -0.458908
ax: 1.26529 | ay: 0.26918 | az: -0.824463
ax: 1.33273 | ay: -1.05096 | az: -1.24223
ax: 1.39819 | ay: -2.76244 | az: -0.911407
ax: 1.47394 | ay: -2.8461 | az: -1.23183
ax: 1.55096 | ay: -2.89345 | az: -0.800903
ax: 1.02525 | ay: -2.27437 | az: -0.228119
ax: -1.32692 | ay: -1.54889 | az: -0.688904
ax: -2.41121 | ay: -0.244934 | az: -0.320602
ax: -1.73096 | ay: -0.563141 | az: -0.185074
ax: -0.501862 | ay: -0.799316 | az: -0.656082
ax: 0.103256 | ay: -0.54921 | az: -0.663483
ax: 0.0172882 | ay: -1.09834 | az: 0.186401
ax: -0.432281 | ay: -0.872101 | az: 0.587189
ax: -1.02597 | ay: 0.464066 | az: 0.932877
ax: -0.481308 | ay: 1.42096 | az: 1.50897
ax: 1.5024 | ay: 2.22575 | az: 1.49913
ax: 1.62941 | ay: 2.33641 | az: 1.80763
ax: 1.72049 | ay: 2.44365 | az: 2.85146
ax: 0.797348 | ay: 2.44142 | az: 2.71469
ax: 0.854263 | ay: 2.32858 | az: 2.73743
ax: 1.16306 | ay: 2.18025 | az: 2.90742
ax: 1.49248 | ay: -1.81186 | az: 2.84081
ax: 1.39198 | ay: 2.10397 | az: -1.21291
ax: -0.746689 | ay: 1.17661 | az: 2.72694
ax: 1.26764 | ay: 1.91913 | az: 0.0276489
ax: 1.2502 | ay: 0.347427 | az: -0.0233612
ax: 1.25902 | ay: -1.92757 | az: -1.06667
4: [20200927212437.123]
> sum ax: 30.4971 | sum ay: 8.70265 | sum az: 27.8344
>> avg ax: 0.609942 | avg ay: 0.174053 | avg az: 0.556687
>>> vx: 5.97744 | vy: 1.70572 | vz: 5.45554
>>> sx: 2.95778 | sy: 0.687184 | sz: 2.68228
>>> a: 0.843934
>>> v: 8.27055
>>> s: 4.05158

ax: 1.25996 | ay: -2.37837 | az: -0.982086
ax: 1.25281 | ay: -1.98494 | az: -0.912613
ax: 1.24022 | ay: 1.60829 | az: 0.425186
ax: 0.15535 | ay: 1.57022 | az: -1.35561
ax: 1.2076 | ay: -0.460938 | az: -0.164871
ax: 1.21291 | ay: -1.41846 | az: -0.705414
ax: 1.24191 | ay: -0.709656 | az: -1.21417
ax: 1.28973 | ay: -1.70476 | az: -1.18401
ax: 1.33734 | ay: -2.40025 | az: -0.72049
ax: 1.38622 | ay: -2.7782 | az: -0.388504
ax: 1.11267 | ay: -2.72217 | az: -0.21463
ax: -0.51059 | ay: -1.21922 | az: -0.664001
ax: -2.58461 | ay: -0.988815 | az: -0.0950623
ax: -2.4155 | ay: 0.188034 | az: -0.231995
ax: -0.867386 | ay: -0.809036 | az: -0.555649
ax: 0.187927 | ay: -0.113647 | az: -0.564362
ax: 0.424713 | ay: -0.262238 | az: -0.213867
ax: 0.0994873 | ay: -0.287476 | az: 0.615326
ax: -0.3022 | ay: 0.210159 | az: 1.26337
ax: -0.316315 | ay: 1.64227 | az: 1.67783
ax: 1.54463 | ay: 2.26857 | az: 1.83614
ax: 1.66377 | ay: 2.33553 | az: 2.50108
ax: 1.7397 | ay: 2.42575 | az: 2.86655
ax: 0.938858 | ay: 2.4794 | az: 2.84344
ax: 0.842484 | ay: 2.41528 | az: 2.20305
ax: 0.499802 | ay: 0.44194 | az: 2.53918
ax: 1.54126 | ay: 2.20396 | az: -1.13515
ax: 1.39412 | ay: -1.77821 | az: 2.35144
ax: 1.31105 | ay: -1.88411 | az: 2.71544
ax: 0.619308 | ay: -0.668106 | az: 0.587219
ax: 1.20143 | ay: 1.71098 | az: -0.0495148
ax: 1.1947 | ay: 0.774277 | az: -0.465439
ax: 1.19756 | ay: -2.2252 | az: -1.44743
ax: 1.20258 | ay: -2.25266 | az: -1.14346
ax: 1.19456 | ay: 0.276123 | az: -0.373016
ax: -0.24469 | ay: 1.70757 | az: 0.239075
ax: 1.17638 | ay: -0.237045 | az: -0.375885
ax: 1.1732 | ay: -0.280914 | az: -0.205948
ax: 1.2028 | ay: -0.694733 | az: -1.33762
ax: 1.2482 | ay: -1.2083 | az: -1.52792
ax: 1.29022 | ay: -2.65666 | az: -0.47226
ax: 1.34111 | ay: -2.74318 | az: -0.61647
ax: 1.38972 | ay: -2.79211 | az: -0.420471
ax: 0.38768 | ay: -2.72766 | az: -0.316986
ax: -1.4969 | ay: -1.46179 | az: -0.423538
ax: -2.62302 | ay: -0.0626221 | az: -0.20546
ax: -1.43576 | ay: -0.0990143 | az: -0.482071
ax: -0.378189 | ay: -0.302002 | az: -0.666397
ax: 0.0816498 | ay: -0.238083 | az: -0.228439
ax: 0.485504 | ay: -0.948669 | az: 0.3526
5: [20200927212438.124]
> sum ax: 28.096 | sum ay: -21.2409 | sum az: 2.95612
>> avg ax: 0.56192 | avg ay: -0.424818 | avg az: 0.0591223
>>> vx: 5.50681 | vy: -4.16321 | vz: 0.579399
>>> sx: 3.22829 | sy: -1.88887 | sz: 0.291736
>>> a: 0.706908
>>> v: 6.9277
>>> s: 3.75164

ax: 0.341354 | ay: -0.863358 | az: 0.793381
ax: -0.0987549 | ay: 0.00392151 | az: 1.1368
ax: -0.44487 | ay: 2.1418 | az: 1.60571
ax: 1.51491 | ay: 2.31668 | az: 1.68571
ax: 1.63426 | ay: 2.41096 | az: 2.07532
ax: 1.70651 | ay: 2.51694 | az: 2.80409
ax: 0.0869141 | ay: 2.56125 | az: 2.51056
ax: 0.678604 | ay: 2.50566 | az: 1.71313
ax: -0.09758 | ay: 0.296906 | az: 2.7133
ax: 1.49449 | ay: 2.33176 | az: 2.79643
ax: 1.35481 | ay: 2.28392 | az: 2.32211
ax: -2.74191 | ay: -0.826096 | az: 2.18919
ax: 1.20663 | ay: 1.06831 | az: -0.73497
ax: 1.18813 | ay: 0.846939 | az: 0.283951
ax: 1.18053 | ay: -0.688812 | az: -0.60936
ax: 1.18575 | ay: -2.17291 | az: -0.884338
ax: 1.18701 | ay: -2.20355 | az: -0.538971
ax: 1.17792 | ay: 0.897675 | az: -0.683517
ax: -0.976395 | ay: 1.78146 | az: -0.0639038
ax: 1.13397 | ay: -0.356949 | az: -0.184647
ax: 1.12473 | ay: -0.477783 | az: -0.560303
ax: 1.13835 | ay: -0.565369 | az: -1.28474
ax: 1.16856 | ay: -1.23129 | az: -1.35878
ax: 1.20181 | ay: -2.44777 | az: -0.653061
ax: 1.24202 | ay: -2.64297 | az: -0.692429
ax: 1.1976 | ay: -2.69586 | az: -0.388336
ax: 0.233459 | ay: -2.19485 | az: -0.0514679
ax: -1.85588 | ay: -1.05688 | az: -0.31076
ax: -2.72922 | ay: 0.493179 | az: -0.172012
ax: -1.22533 | ay: 0.0175018 | az: -0.546417
ax: -0.388519 | ay: -0.342041 | az: -0.633865
ax: 0.0058136 | ay: -0.0617218 | az: -0.438675
ax: -0.0671387 | ay: -0.921051 | az: 0.553864
ax: 0.26004 | ay: -0.553726 | az: 0.777084
ax: 0.120361 | ay: 0.962479 | az: 1.07623
ax: 0.272903 | ay: 2.27708 | az: 2.1516
ax: 1.60571 | ay: 2.34677 | az: 1.89598
ax: 1.71176 | ay: 2.42412 | az: 2.3053
ax: 1.76529 | ay: 2.5163 | az: 2.82356
ax: 0.155258 | ay: 2.53647 | az: 1.9671
ax: 0.50444 | ay: 2.45071 | az: 1.79904
ax: 1.6452 | ay: 2.32503 | az: 2.87657
ax: 1.47128 | ay: -1.69011 | az: -1.20976
ax: 1.36482 | ay: 1.42665 | az: 2.55118
ax: -0.975433 | ay: 2.11243 | az: 1.09868
ax: 1.24146 | ay: 2.02193 | az: 0.557495
ax: 1.22298 | ay: 1.00307 | az: 0.786179
ax: 1.21017 | ay: -0.720673 | az: -0.369141
ax: 1.21445 | ay: -1.96965 | az: -0.945511
ax: 1.21866 | ay: -2.24097 | az: -1.10597
6: [20200927212439.137]
> sum ax: 29.7679 | sum ay: 19.9535 | sum az: 33.4286
>> avg ax: 0.595358 | avg ay: 0.39907 | avg az: 0.668572
>>> vx: 5.83451 | vy: 3.91088 | vz: 6.55201
>>> sx: 2.7543 | sy: 2.4204 | sz: 3.9531
>>> a: 0.980151
>>> v: 9.60548
>>> s: 5.3918

