steps: 1373
ax: 0.741394 | ay: 0.665787 | az: -0.0485992
ax: -0.0253601 | ay: 0.0178528 | az: 0.100021
ax: -0.0447998 | ay: -0.0620728 | az: 0.165833
ax: -0.0238342 | ay: -0.158707 | az: 0.0421143
ax: 0.0172119 | ay: -0.13266 | az: -0.0625305
ax: 0.0107269 | ay: -0.123093 | az: -0.015564
ax: -0.0171204 | ay: -0.108093 | az: 0.0467987
ax: -0.0195312 | ay: -0.0745239 | az: 0.0554199
ax: -0.0609741 | ay: -0.0839081 | az: 0.0557556
ax: -0.102615 | ay: -0.0617218 | az: 0.0247192
ax: -0.0874023 | ay: -0.029129 | az: -0.00592041
ax: -0.109604 | ay: 0.0556793 | az: 0.111526
ax: -0.225876 | ay: 0.0756378 | az: 0.041626
ax: -0.27562 | ay: 0.0494995 | az: -0.0201111
ax: -0.347931 | ay: 0.0569153 | az: -0.00520325
ax: -0.430328 | ay: 0.12117 | az: 0.0143127
ax: -0.541885 | ay: 0.209564 | az: 0.0286255
ax: -0.99646 | ay: 0.209335 | az: -0.169006
ax: -1.05536 | ay: 1.21127 | az: -1.03751
ax: -1.06842 | ay: 1.78946 | az: -0.31749
ax: -1.07384 | ay: 0.951508 | az: 0.158691
ax: -0.762238 | ay: 0.480667 | az: -0.489456
ax: -0.58876 | ay: 0.884506 | az: -0.696976
time: 9
[20210805070519.654]
> sum ax: -14.3357 | sum ay: -9.13806 | sum az: -2.56398
>> avg ax: -0.286714 | avg ay: -0.182761 | avg az: -0.0512796
>>> vx: -1.4049 | vy: -0.89553 | vz: -0.25127
>>> sx: -0.509928 | sy: -1.02131 | sz: -0.0371168
>>> a: 0.343855
>>> v: 1.68489
>>> s: 1.14214

steps: 1383
ax: 0.73851 | ay: 0.692276 | az: -0.530029
ax: 0.213959 | ay: -0.170456 | az: -0.346664
ax: 0.481934 | ay: -0.563751 | az: -0.239975
ax: 0.650589 | ay: 0.314728 | az: 0.0192413
ax: 0.948959 | ay: 0.638947 | az: -0.128662
ax: 0.864761 | ay: 0.770096 | az: -0.149902
ax: 0.854813 | ay: 0.68161 | az: -0.112671
ax: 0.795853 | ay: 0.530533 | az: -0.137238
ax: 0.691406 | ay: 0.290787 | az: -0.106949
ax: 0.588211 | ay: 0.0259552 | az: -0.207718
ax: 0.482452 | ay: -0.0861511 | az: -0.201553
ax: 0.332382 | ay: -0.115753 | az: -0.177948
ax: 0.0216217 | ay: -0.202362 | az: -0.157791
ax: -0.436752 | ay: -0.37265 | az: -0.224701
ax: -1.09901 | ay: -1.203 | az: -0.212952
ax: -1.15109 | ay: -1.74011 | az: -0.257401
ax: -1.19881 | ay: -2.56725 | az: -0.302475
ax: -0.768463 | ay: -2.31827 | az: -0.781479
ax: -0.815872 | ay: -2.55367 | az: -0.742233
ax: -1.16354 | ay: -2.38603 | az: -0.0132599
ax: -0.566025 | ay: -1.6107 | az: 0.991806
ax: -0.420837 | ay: 1.45282 | az: 1.12018
ax: -0.319275 | ay: 1.47847 | az: 0.774139
ax: -0.970367 | ay: -1.34396 | az: 0.0871429
ax: -0.142975 | ay: -0.324081 | az: -0.147873
ax: -0.414368 | ay: -0.810272 | az: -0.717926
ax: -0.0979309 | ay: -0.792419 | az: 0.0153198
ax: -0.0591583 | ay: -0.564758 | az: 0.208954
ax: -0.14357 | ay: -0.182053 | az: 0.151978
ax: -0.068634 | ay: -0.128983 | az: 0.231354
ax: -0.157104 | ay: 0.0283203 | az: 0.149002
ax: -0.016571 | ay: -0.116669 | az: 0.00532532
ax: 0.00372314 | ay: -0.148453 | az: -0.072937
ax: 0.016861 | ay: -0.2173 | az: -0.155472
ax: 0.0161438 | ay: -0.0844116 | az: -0.0151215
ax: -0.0475616 | ay: -0.00270081 | az: 0.176392
ax: -0.0923309 | ay: -0.0100708 | az: 0.232254
ax: -0.0377655 | ay: -0.110779 | az: 0.0410461
ax: -0.000213623 | ay: -0.113266 | az: -0.0925446
ax: -0.0230255 | ay: -0.0275421 | az: 0.00621033
ax: -0.0585632 | ay: -0.0386963 | az: 0.127121
ax: -0.0759583 | ay: -0.0751953 | az: 0.11412
ax: -0.0922394 | ay: -0.068222 | az: 0.0901947
ax: -0.0709229 | ay: 0.00726318 | az: 0.0404205
ax: -0.111359 | ay: 0.0185699 | az: 0.00456238
ax: -0.296738 | ay: 0.102966 | az: 0.0374298
ax: -0.287872 | ay: 0.0306702 | az: 0.0246735
ax: -0.368881 | ay: 0.131638 | az: 0.0780182
ax: -0.445923 | ay: 0.19136 | az: 0.0952911
ax: -0.516602 | ay: 0.254776 | az: -0.0720825
time: 10
[20210805070520.653]
> sum ax: -4.83414 | sum ay: -13.4082 | sum az: -1.48338
>> avg ax: -0.0966827 | avg ay: -0.268164 | avg az: -0.0296677
>>> vx: -0.473745 | vy: -1.314 | vz: -0.145372
>>> sx: 0.0329616 | sy: -0.764233 | sz: -0.217099
>>> a: 0.2866
>>> v: 1.40434
>>> s: 0.795155

steps: 1384
ax: -0.930084 | ay: 0.188583 | az: -0.181458
ax: -1.06439 | ay: 0.921082 | az: -0.822601
ax: -1.07861 | ay: 1.75684 | az: -0.348419
ax: -1.08376 | ay: 0.885361 | az: -0.0246277
ax: -0.851898 | ay: 0.842575 | az: -0.455017
ax: -0.283279 | ay: 0.81662 | az: -0.629608
ax: 1.00748 | ay: 0.540054 | az: -0.273453
ax: 0.27887 | ay: -0.554184 | az: -0.245209
ax: 0.238754 | ay: -0.175903 | az: 0.176346
ax: 0.847641 | ay: 0.644363 | az: 0.0289459
ax: 0.892792 | ay: 0.908829 | az: -0.100647
ax: 0.785614 | ay: 0.883377 | az: 0.030426
ax: 0.773483 | ay: 0.731934 | az: 0.022171
ax: 0.681213 | ay: 0.36322 | az: -0.00668335
ax: 0.582916 | ay: 0.1716 | az: -0.0673065
ax: 0.446655 | ay: 0.0221558 | az: -0.114288
ax: 0.284332 | ay: -0.0707703 | az: -0.0363617
ax: 0.0436859 | ay: -0.123993 | az: -0.0166779
ax: -0.325363 | ay: -0.312805 | az: -0.0435028
ax: -0.761383 | ay: -0.704391 | az: 0.0396729
ax: -1.1273 | ay: -1.27791 | az: -0.116608
ax: -1.18013 | ay: -1.94571 | az: -0.160629
ax: -1.22464 | ay: -2.22385 | az: -0.594757
ax: -0.842804 | ay: -2.38159 | az: -0.698166
ax: -0.806213 | ay: -2.62 | az: 0.246674
ax: -1.03026 | ay: -2.06139 | az: 0.355164
ax: -0.449417 | ay: -1.19275 | az: 0.700424
ax: -0.585693 | ay: 1.52388 | az: 0.953522
ax: -0.49173 | ay: 0.692886 | az: 0.524536
ax: -0.994568 | ay: -0.896866 | az: -0.191238
ax: -0.195602 | ay: -0.630585 | az: -0.208313
ax: -0.527084 | ay: -0.79245 | az: -0.151749
ax: -0.0611725 | ay: -0.62085 | az: 0.12117
ax: -0.0478973 | ay: -0.383804 | az: 0.0499268
ax: -0.0663452 | ay: -0.0586395 | az: 0.0572662
ax: -0.0384979 | ay: 0.0187378 | az: 0.0501862
ax: -0.0720978 | ay: -0.0451508 | az: 0.029892
ax: -0.024765 | ay: -0.13385 | az: 0.109604
ax: -0.0194855 | ay: -0.25528 | az: -0.247498
ax: 0.0338898 | ay: 0.028244 | az: -0.139786
ax: -0.000473022 | ay: 0.0989838 | az: 0.0653076
ax: -0.0111084 | ay: 0.115128 | az: 0.152573
ax: -0.0331268 | ay: -0.0411987 | az: 0.0447388
ax: -0.00505066 | ay: -0.0705719 | az: -0.0699463
ax: -0.0110168 | ay: -0.0574646 | az: -0.0221863
ax: -0.0272064 | ay: -0.0634613 | az: 0.0671387
ax: -0.0473328 | ay: -0.0386353 | az: 0.0814667
ax: -0.0669556 | ay: 0.00170898 | az: 0.0787048
ax: -0.0991821 | ay: -0.00102234 | az: 0.0241547
ax: -0.122543 | ay: -0.00479126 | az: -0.012619
time: 11
[20210805070521.655]
> sum ax: -9.69115 | sum ay: -7.58369 | sum az: -1.96935
>> avg ax: -0.193823 | avg ay: -0.151674 | avg az: -0.0393869
>>> vx: -0.949733 | vy: -0.743202 | vz: -0.192996
>>> sx: -0.519992 | sy: -0.0652343 | sz: -0.246071
>>> a: 0.249246
>>> v: 1.22131
>>> s: 0.578963

steps: 1385
ax: -0.158615 | ay: 0.139267 | az: 0.0125122
ax: -0.228104 | ay: 0.108429 | az: -0.0185394
ax: -0.295166 | ay: 0.0989685 | az: -0.0140076
ax: -0.369446 | ay: 0.162933 | az: 0.138016
ax: -0.416107 | ay: 0.202713 | az: 0.101242
ax: -0.607193 | ay: 0.248093 | az: 0.00534058
ax: -1.05734 | ay: 0.358826 | az: -0.365616
ax: -1.06862 | ay: 1.50233 | az: -1.14308
ax: -1.08159 | ay: 1.56097 | az: -0.207397
ax: -0.879196 | ay: 0.851974 | az: -0.185852
ax: -0.917694 | ay: 0.485123 | az: -0.654373
ax: -0.134033 | ay: 0.841675 | az: -0.443909
ax: 0.854965 | ay: -0.245834 | az: -0.325729
ax: 0.114899 | ay: -0.462311 | az: -0.185135
ax: 0.238205 | ay: 0.103897 | az: 0.0865631
ax: 0.871155 | ay: 0.760513 | az: -0.0238342
ax: 0.798462 | ay: 0.877808 | az: -0.062088
ax: 0.796478 | ay: 0.787994 | az: -0.00775146
ax: 0.767578 | ay: 0.615845 | az: -0.0115814
ax: 0.699829 | ay: 0.338882 | az: -0.00305176
ax: 0.590073 | ay: 0.15448 | az: -0.0032959
ax: 0.480942 | ay: 0.140396 | az: 0.00123596
ax: 0.357239 | ay: 0.0845337 | az: -0.0418854
ax: 0.100876 | ay: -0.0483704 | az: 0.0172119
ax: -0.285019 | ay: -0.268143 | az: 0.0696716
ax: -0.713409 | ay: -0.659973 | az: -0.0895691
ax: -1.10231 | ay: -1.06844 | az: -0.0973511
ax: -1.1535 | ay: -1.88028 | az: -0.0937653
ax: -1.19728 | ay: -2.34439 | az: -0.455551
ax: -0.987411 | ay: -2.58694 | az: -0.501648
ax: -0.769318 | ay: -2.58336 | az: 0.294647
ax: -0.620468 | ay: -1.65671 | az: 0.371475
ax: -0.0663147 | ay: -0.115997 | az: 0.0177307
ax: -0.417435 | ay: 1.52431 | az: 0.839966
ax: -0.572266 | ay: -0.479904 | az: 0.287811
ax: -0.50795 | ay: -0.847794 | az: -0.0740814
ax: -0.213913 | ay: -0.900162 | az: -0.318314
ax: -0.272369 | ay: -0.371597 | az: -0.0801697
ax: -0.140076 | ay: -0.555222 | az: 0.0724487
ax: 0.00119019 | ay: -0.212006 | az: 0.0339355
ax: 0.0209045 | ay: 0.0423279 | az: 0.00990295
ax: -0.0244446 | ay: 0.0508728 | az: 0.163574
ax: -0.110321 | ay: 0.0284882 | az: -0.0223541
ax: 0.0237427 | ay: -0.0358429 | az: 0.00262451
ax: -0.0199585 | ay: -0.106415 | az: -0.28624
ax: -0.00465393 | ay: 0.0585785 | az: -0.0360413
ax: -0.0589294 | ay: 0.134293 | az: 0.139694
ax: -0.058197 | ay: -0.00180054 | az: 0.126343
ax: -0.013031 | ay: -0.0666046 | az: 0.0269012
ax: -9.15527e-05 | ay: -0.0617828 | az: -0.0361633
time: 12
[20210805070522.657]
> sum ax: -9.80524 | sum ay: -5.29535 | sum az: -2.96953
>> avg ax: -0.196105 | avg ay: -0.105907 | avg az: -0.0593906
>>> vx: -0.960913 | vy: -0.518944 | vz: -0.291014
>>> sx: -0.549143 | sy: 0.145958 | sz: -0.261462
>>> a: 0.230653
>>> v: 1.1302
>>> s: 0.62548

steps: 1386
ax: -0.00717163 | ay: -0.0203705 | az: 0.0271301
ax: -0.0159607 | ay: -0.0335236 | az: 0.0439301
ax: -0.0235596 | ay: -0.016861 | az: 0.0643311
ax: -0.0454712 | ay: 0.029068 | az: 0.0422974
ax: -0.0982666 | ay: -0.0122986 | az: 0.0218964
ax: -0.130432 | ay: 0.043869 | az: -0.0250397
ax: -0.0926971 | ay: 0.0903625 | az: 0.0224457
ax: -0.175217 | ay: 0.149002 | az: 0.0241089
ax: -0.270935 | ay: 0.147598 | az: -0.0383453
ax: -0.337891 | ay: 0.197906 | az: 0.0379028
ax: -0.373169 | ay: 0.242279 | az: 0.0911407
ax: -0.418671 | ay: 0.280533 | az: 0.0601501
ax: -0.649139 | ay: 0.284561 | az: -0.158447
ax: -1.06572 | ay: 0.547699 | az: -0.419708
ax: -1.07863 | ay: 1.79755 | az: -0.794952
ax: -1.08112 | ay: 1.0219 | az: 0.148453
ax: -0.878967 | ay: 0.689178 | az: -0.533035
ax: -0.806305 | ay: 0.710602 | az: -0.770676
ax: 0.386551 | ay: 1.11385 | az: -0.783401
ax: 0.605392 | ay: -0.488998 | az: -0.347595
ax: 0.342712 | ay: -0.673264 | az: -0.258682
ax: 0.400467 | ay: 0.355484 | az: 0.213348
ax: 1.01816 | ay: 0.81601 | az: 0.00527954
ax: 0.819016 | ay: 0.866379 | az: -0.0742188
ax: 0.787247 | ay: 0.841156 | az: 0.0271912
ax: 0.751358 | ay: 0.586456 | az: 0.000213623
ax: 0.639542 | ay: 0.26474 | az: -0.0349731
ax: 0.498413 | ay: 0.102448 | az: -0.0350342
ax: 0.403412 | ay: -0.00846863 | az: -0.104401
ax: 0.279922 | ay: -0.00968933 | az: -0.0734406
ax: -0.109268 | ay: -0.129822 | az: -0.118118
ax: -0.48378 | ay: -0.250885 | az: 0.119324
ax: -1.02223 | ay: -0.96553 | az: -0.0656128
ax: -1.15158 | ay: -1.46539 | az: -0.173218
ax: -1.20789 | ay: -2.18701 | az: -0.181824
ax: -1.04285 | ay: -2.5813 | az: -0.450195
ax: -0.960068 | ay: -2.62703 | az: 0.173645
ax: -0.79805 | ay: -2.24615 | az: 0.544724
ax: -0.763611 | ay: -1.25626 | az: 0.444656
ax: -0.520172 | ay: 1.47047 | az: 0.672897
ax: -0.558105 | ay: 0.143433 | az: 0.498444
ax: -1.01108 | ay: -1.61337 | az: -0.0752869
ax: -0.486542 | ay: -0.886734 | az: -0.255341
ax: -0.396957 | ay: -0.51796 | az: 0.180145
ax: -0.11116 | ay: -0.479233 | az: -0.0372009
ax: 0.0969391 | ay: -0.427856 | az: -0.125168
ax: 0.0285187 | ay: -0.114655 | az: 0.0315399
ax: -0.0830994 | ay: -0.153427 | az: 0.0843201
ax: -0.126511 | ay: -0.171585 | az: 0.11525
ax: -0.0433502 | ay: -0.0405426 | az: 0.111267
time: 13
[20210805070523.646]
> sum ax: -11.368 | sum ay: -6.58569 | sum az: -2.12788
>> avg ax: -0.227359 | avg ay: -0.131714 | avg az: -0.0425577
>>> vx: -1.11406 | vy: -0.645398 | vz: -0.208533
>>> sx: -0.47173 | sy: 0.208526 | sz: -0.204595
>>> a: 0.26618
>>> v: 1.30428
>>> s: 0.554861

steps: 1387
ax: 0.00163269 | ay: 0.0272827 | az: -0.0684814
ax: 0.0390778 | ay: 0.059845 | az: -0.263885
ax: 0.0572815 | ay: 0.0405884 | az: -0.0938416
ax: -0.0258636 | ay: -0.0179443 | az: 0.114197
ax: -0.0703278 | ay: -0.0668335 | az: 0.174774
ax: -0.0688171 | ay: -0.0736847 | az: 0.086319
ax: -0.00012207 | ay: -0.0918579 | az: -0.0154419
ax: 0.0130005 | ay: -0.0845947 | az: -0.0790558
ax: -0.0190277 | ay: -0.0332031 | az: 0.0175781
ax: -0.0530396 | ay: -0.0389099 | az: 0.0383911
ax: -0.0957947 | ay: -0.0306549 | az: 0.0964813
ax: -0.114807 | ay: -0.0766296 | az: -0.00468445
ax: -0.054718 | ay: -0.0155945 | az: -0.0172424
ax: -0.161163 | ay: 0.0661774 | az: 0.0651245
ax: -0.228973 | ay: 0.0813599 | az: 0.0105438
ax: -0.331879 | ay: 0.136047 | az: 0.0822754
ax: -0.446564 | ay: 0.158096 | az: 0.147293
ax: -0.439697 | ay: 0.26973 | az: 0.00566101
ax: -0.710876 | ay: 0.211594 | az: -0.170868
ax: -1.05428 | ay: 0.344116 | az: -0.293945
ax: -1.06709 | ay: 1.47377 | az: -0.778091
ax: -1.08043 | ay: 1.29924 | az: 0.167404
ax: -0.733582 | ay: 1.00302 | az: -0.335266
ax: -0.784485 | ay: 0.583618 | az: -0.50502
ax: 0.101562 | ay: 0.782761 | az: -0.507965
ax: 0.799515 | ay: -0.119751 | az: -0.215332
ax: 0.206619 | ay: -0.726135 | az: -0.245361
ax: 0.33606 | ay: 0.220856 | az: 0.148361
ax: 0.88855 | ay: 0.815613 | az: 0.0299072
ax: 0.825897 | ay: 0.987213 | az: -0.0879974
ax: 0.787598 | ay: 0.838013 | az: 0.0213776
ax: 0.761002 | ay: 0.62648 | az: 0.0428772
ax: 0.696167 | ay: 0.280136 | az: 0.0182648
ax: 0.585129 | ay: 0.12056 | az: 0.0211182
ax: 0.481827 | ay: 0.0595703 | az: -0.0101318
ax: 0.345306 | ay: 0.0248566 | az: 0.0259094
ax: 0.065094 | ay: -0.0225372 | az: 0.092804
ax: -0.293747 | ay: -0.257385 | az: 0.142792
ax: -0.823654 | ay: -0.498535 | az: 0.183395
ax: -1.12894 | ay: -1.18648 | az: 0.199814
ax: -1.17984 | ay: -2.03824 | az: 0.157333
ax: -1.21774 | ay: -2.49707 | az: -0.402527
ax: -0.742645 | ay: -2.60982 | az: -0.628662
ax: -0.953217 | ay: -2.60684 | az: -0.129486
ax: -0.647675 | ay: -1.68185 | az: 0.442627
ax: -0.0988922 | ay: 0.976379 | az: 0.496979
ax: -0.51413 | ay: 0.458618 | az: 0.0923004
ax: -0.802933 | ay: -1.17308 | az: 0.0638123
ax: -0.297684 | ay: -0.820038 | az: -0.429749
ax: -0.402756 | ay: -0.69635 | az: 0.047699
time: 14
[20210805070524.645]
> sum ax: -9.65407 | sum ay: -5.51848 | sum az: -2.04962
>> avg ax: -0.193081 | avg ay: -0.11037 | avg az: -0.0409924
>>> vx: -0.946099 | vy: -0.540811 | vz: -0.200863
>>> sx: -0.321951 | sy: 0.231242 | sz: -0.123837
>>> a: 0.226146
>>> v: 1.10812
>>> s: 0.415285

steps: 1388
ax: -0.101898 | ay: -0.595551 | az: 0.0268707
ax: -0.152603 | ay: -0.526962 | az: -0.0494843
ax: -0.024765 | ay: -0.0259552 | az: -0.0365448
ax: -0.0202484 | ay: -0.100967 | az: -0.0698547
ax: -0.0541534 | ay: -0.0677795 | az: 0.0608215
ax: -0.0328674 | ay: 0.0278015 | az: 0.046463
ax: 0.00386047 | ay: -0.0991058 | az: -0.149384
ax: 0.0237579 | ay: -0.0783234 | az: -0.227753
ax: 0.0149078 | ay: 0.0204315 | az: -0.000518799
ax: -0.0410461 | ay: -0.00805664 | az: 0.123047
ax: -0.0581665 | ay: -0.0105896 | az: 0.124969
ax: -0.016571 | ay: -0.0868835 | az: 0.0215302
ax: -0.00149536 | ay: -0.0821991 | az: -0.056427
ax: -0.0114288 | ay: -0.0506439 | az: 0.0359344
ax: -0.0524597 | ay: -0.0783691 | az: 0.0530396
ax: -0.0613861 | ay: -0.0487976 | az: 0.0344391
ax: -0.12915 | ay: -0.0223083 | az: -0.0140533
ax: -0.157501 | ay: 0.0254211 | az: 0.0261841
ax: -0.137405 | ay: 0.0516205 | az: 0.0644073
ax: -0.259644 | ay: 0.141922 | az: 0.0487671
ax: -0.294189 | ay: 0.130798 | az: -0.0209351
ax: -0.410706 | ay: 0.218124 | az: 0.0614014
ax: -0.487579 | ay: 0.244583 | az: -0.0897217
ax: -0.667526 | ay: 0.296188 | az: -0.132523
ax: -1.06372 | ay: 0.575317 | az: -0.34285
ax: -1.07826 | ay: 1.83035 | az: -0.684601
ax: -1.09561 | ay: 1.1391 | az: 0.259232
ax: -0.903748 | ay: 0.795425 | az: -0.437424
ax: -0.643448 | ay: 0.835159 | az: -0.865219
ax: 0.651382 | ay: 0.681671 | az: -0.505737
ax: 0.0860443 | ay: -0.31723 | az: -0.216812
ax: 0.232483 | ay: -0.269455 | az: -0.0831757
ax: 0.809723 | ay: 0.656754 | az: 0.0426025
ax: 0.770462 | ay: 0.935669 | az: 0.016449
ax: 0.802994 | ay: 0.8461 | az: 0.0679474
ax: 0.78746 | ay: 0.743942 | az: 0.116531
ax: 0.728653 | ay: 0.463501 | az: 0.113617
ax: 0.648422 | ay: 0.247055 | az: 0.0782318
ax: 0.573395 | ay: 0.140656 | az: 0.0496674
ax: 0.475525 | ay: 0.0899353 | az: 0.0779266
ax: 0.305374 | ay: 0.131378 | az: 0.105865
ax: -0.161087 | ay: -0.108368 | az: 0.0806885
ax: -0.455032 | ay: -0.375885 | az: 0.159119
ax: -0.998627 | ay: -0.70813 | az: 0.205673
ax: -1.14841 | ay: -1.33058 | az: 0.111771
ax: -1.20316 | ay: -2.41516 | az: -0.103851
ax: -1.24376 | ay: -2.62077 | az: -0.468033
ax: -1.26663 | ay: -2.63942 | az: -0.132874
ax: -0.913727 | ay: -2.62288 | az: 0.233841
ax: -0.612396 | ay: -1.61957 | az: -0.27565
time: 15
[20210805070525.649]
> sum ax: -9.04596 | sum ay: -5.64104 | sum az: -2.51639
>> avg ax: -0.180919 | avg ay: -0.112821 | avg az: -0.0503278
>>> vx: -0.886504 | vy: -0.552822 | vz: -0.246606
>>> sx: -0.287316 | sy: 0.169846 | sz: -0.118268
>>> a: 0.219073
>>> v: 1.07346
>>> s: 0.354098

ax: -0.635376 | ay: 1.45427 | az: 0.208237
ax: -0.596619 | ay: -0.723358 | az: 0.348343
ax: -0.718307 | ay: -0.656509 | az: -0.186279
ax: -0.318359 | ay: -0.949097 | az: -0.118286
ax: -0.262466 | ay: -0.608185 | az: -0.0063324
ax: -0.118256 | ay: -0.468796 | az: 0.10849
ax: -0.0907593 | ay: -0.285034 | az: 0.00924683
ax: -0.00457764 | ay: -0.0890503 | az: -0.0623932
ax: -0.0205231 | ay: -0.12178 | az: 0.0439758
ax: -0.105103 | ay: -0.0600128 | az: 0.0312653
ax: -0.0144653 | ay: -0.0477295 | az: 0.0563965
ax: -0.0154877 | ay: -0.0708466 | az: -0.187088
ax: 0.0543365 | ay: 0.108612 | az: -0.0757141
ax: -0.00517273 | ay: 0.0679016 | az: -0.00950623
ax: 0.0223999 | ay: 0.0445404 | az: 0.0397797
ax: -0.0191345 | ay: -0.100861 | az: 0.0382233
ax: -0.00906372 | ay: -0.0776825 | az: -0.0267639
ax: -0.0193024 | ay: -0.0684967 | az: 0.0294342
ax: -0.0385742 | ay: -0.0495453 | az: 0.0520935
ax: -0.0442963 | ay: -0.0448608 | az: 0.0618744
ax: -0.0779419 | ay: -0.0372925 | az: 0.0509186
ax: -0.142014 | ay: 0.00808716 | az: 0.00616455
ax: -0.0800323 | ay: 0.0804138 | az: 0.0557098
ax: -0.232285 | ay: 0.151794 | az: 0.0239258
ax: -0.271484 | ay: 0.144073 | az: -0.015152
ax: -0.356689 | ay: 0.142944 | az: 0.0133972
ax: -0.453583 | ay: 0.203293 | az: 0.125458
ax: -0.490707 | ay: 0.312576 | az: -0.00785828
ax: -0.868454 | ay: 0.172821 | az: -0.0641327
ax: -1.06879 | ay: 0.979004 | az: -0.716187
ax: -1.08276 | ay: 1.99858 | az: -0.553467
ax: -1.08936 | ay: 0.907867 | az: 0.16304
ax: -0.789703 | ay: 0.603851 | az: -0.49379
ax: -0.651489 | ay: 0.950531 | az: -0.382553
ax: 0.819458 | ay: 0.629807 | az: -0.517731
ax: -0.0487671 | ay: -0.257492 | az: -0.330322
ax: 0.246796 | ay: -0.14856 | az: -0.09198
ax: 0.828827 | ay: 0.670242 | az: 0.00979614
ax: 0.788651 | ay: 0.834625 | az: -0.0526733
ax: 0.815979 | ay: 0.756729 | az: -0.0252991
ax: 0.791092 | ay: 0.604767 | az: -0.0466461
ax: 0.72963 | ay: 0.37619 | az: -0.0400543
ax: 0.613113 | ay: 0.180542 | az: -0.0475006
ax: 0.491806 | ay: 0.0565033 | az: -0.0935516
ax: 0.374039 | ay: 0.0055542 | az: -0.124252
ax: 0.196243 | ay: -0.0490723 | az: -0.133347
ax: -0.220154 | ay: -0.2034 | az: -0.111649
ax: -0.67038 | ay: -0.585129 | az: -0.108704
ax: -1.11884 | ay: -1.1949 | az: -0.070816
ax: -1.17389 | ay: -1.87851 | az: -0.133698
time: 16
[20210805070526.671]
> sum ax: -7.15079 | sum ay: 3.66992 | sum az: -3.35796
>> avg ax: -0.143016 | avg ay: 0.0733984 | avg az: -0.0671591
>>> vx: -0.700777 | vy: 0.359652 | vz: -0.32908
>>> sx: -0.465384 | sy: 0.0963715 | sz: -0.0709358
>>> a: 0.174216
>>> v: 0.853658
>>> s: 0.480522

steps: 1389
ax: -1.22054 | ay: -2.55548 | az: -0.333618
ax: -0.777939 | ay: -2.63152 | az: -0.710663
ax: -1.1228 | ay: -2.63449 | az: -0.434647
ax: -0.698578 | ay: -2.27409 | az: 0.287903
ax: -0.620468 | ay: -0.709824 | az: 0.746658
ax: -0.564545 | ay: 1.48944 | az: 0.820816
ax: -0.642365 | ay: -0.611313 | az: 0.205261
ax: -0.408127 | ay: -0.904037 | az: -0.387772
ax: -0.319427 | ay: -0.829803 | az: -0.363174
ax: -0.00236511 | ay: -0.422165 | az: -0.0859375
ax: -0.141998 | ay: -0.701263 | az: -0.0464478
ax: -0.0972137 | ay: -0.0745544 | az: 0.0538177
ax: -0.0692749 | ay: -0.058548 | az: 0.0782928
ax: -0.0368805 | ay: 0.0105896 | az: 0.13382
ax: -0.0578613 | ay: -0.0158844 | az: -0.0196991
ax: -0.0146637 | ay: -0.0637054 | az: 0.110886
ax: 0.0241852 | ay: -0.236664 | az: -0.263809
ax: 0.0467072 | ay: -0.0634155 | az: -0.108658
ax: 0.0118256 | ay: 0.0402374 | az: 0.141296
ax: -0.0283356 | ay: -0.0101776 | az: 0.127319
ax: -0.0266113 | ay: -0.0282288 | az: 0.0518799
ax: -0.00247192 | ay: -0.00816345 | az: -0.0702209
ax: -0.00592041 | ay: 0.0408936 | az: -0.0174103
ax: -0.0331879 | ay: 0.0229034 | az: 0.0314484
ax: -0.0783844 | ay: -0.037674 | az: 0.0695801
ax: -0.113708 | ay: -0.0256348 | az: 0.0175629
ax: -0.105453 | ay: -0.004776 | az: -0.0273438
ax: -0.122589 | ay: 0.128403 | az: 0.0381012
ax: -0.207367 | ay: 0.100052 | az: 0.0191956
ax: -0.263657 | ay: 0.134583 | az: 0.0153503
ax: -0.40062 | ay: 0.195984 | az: 0.0960693
ax: -0.414444 | ay: 0.231323 | az: -0.0181122
ax: -0.581802 | ay: 0.195862 | az: -0.177811
ax: -1.0598 | ay: 0.216324 | az: -0.22258
ax: -1.07434 | ay: 1.11818 | az: -0.833191
ax: -1.08871 | ay: 1.87247 | az: -0.0728912
ax: -1.09424 | ay: 0.919418 | az: -0.0183411
ax: -0.812576 | ay: 0.691086 | az: -0.461975
ax: -0.27301 | ay: 0.730026 | az: -0.442871
ax: 0.913132 | ay: 0.200882 | az: -0.29509
ax: 0.291061 | ay: -0.553314 | az: -0.20018
ax: 0.28157 | ay: -0.124405 | az: 0.0888672
ax: 0.768311 | ay: 0.630005 | az: -0.00942993
ax: 0.835327 | ay: 0.887863 | az: -0.0916901
ax: 0.777939 | ay: 0.845078 | az: -0.0177765
ax: 0.773453 | ay: 0.789444 | az: -0.0331421
ax: 0.70166 | ay: 0.476852 | az: -0.0161438
ax: 0.63121 | ay: 0.253067 | az: -0.0657959
ax: 0.546326 | ay: 0.126358 | az: -0.0799713
ax: 0.416504 | ay: 0.0714569 | az: -0.0759735
time: 17
[20210805070527.650]
> sum ax: -7.56306 | sum ay: -3.16035 | sum az: -2.86824
>> avg ax: -0.151261 | avg ay: -0.0632071 | avg az: -0.0573648
>>> vx: -0.74118 | vy: -0.309714 | vz: -0.281088
>>> sx: -0.784855 | sy: -0.981013 | sz: -0.0802983
>>> a: 0.173683
>>> v: 0.851047
